normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-339.5794203966572,-339.5794203966572,1.2379430198796428,FAIL_NOT_SUBLEADING
Mmax,M_max,47.0,-339.5794203966572,-7.225094050992706,0.02633921318892857,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.855654600401044,-339.5794203966572,-49.53274926901837,0.18057254806962203,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-339.5794203966572,-20.741934383022127,0.07561510311275793,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,-339.5794203966572,-1.2669432130105331,0.0046186647744973774,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-339.5794203966572,-0.07738647106642622,0.00028211380294453005,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-339.5794203966572,-20.267153748153294,0.07388428157998261,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-339.5794203966572,-1.2379430198796428,0.004512944037299545,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-339.5794203966572,-1.2379430198796428,0.004512944037299545,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-339.5794203966572,-2.4758860397592857,0.00902588807459909,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,769.466939,-339.5794203966572,-0.441317752830258,0.001608831981122509,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,112.23828851514594,-339.5794203966572,-3.0255220824294096,0.011029596372654858,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,12597.433408809144,-339.5794203966572,-0.026956238574692194,9.826946328717825e-05,PASS_SUBLEADING_CORRECTION
