selected_normalizer,run_id,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,gate
M_Lcert2,g001_nc20_nt5_ns64_tf0p28_of2p0,20,5,64,0.28,2.0,16.371637,137.15470540383689,333.71871330664266,43688.971183742346,0.007638511602919753,0.0038192558014598765,137.15852465963835,2.7846334474741493e-05,PASS_SUBLEADING_CORRECTION
M_Lcert2,g002_nc20_nt5_ns64_tf0p28_of2p5,20,5,64,0.28,2.5,16.371637,137.15470540383689,173.37076177768827,43688.971183742346,0.003968295821124839,0.0019841479105624196,137.15668955174746,1.4466495369009144e-05,PASS_SUBLEADING_CORRECTION
M_Lcert2,g003_nc20_nt5_ns64_tf0p28_of3p0,20,5,64,0.28,3.0,16.371637,137.15470540383689,60.35781112610767,43688.971183742346,0.0013815342749148593,0.0006907671374574297,137.15539617097434,5.036408597310184e-06,PASS_SUBLEADING_CORRECTION
M_Lcert2,g004_nc20_nt5_ns64_tf0p28_of3p5,20,5,64,0.28,3.5,16.371637,137.15470540383689,102.26729118803352,43688.971183742346,0.0023408033747906037,0.0011704016873953019,137.1558758055243,8.533441736097812e-06,PASS_SUBLEADING_CORRECTION
M_Lcert2,g005_nc20_nt5_ns64_tf0p28_of4p0,20,5,64,0.28,4.0,16.371637,137.15470540383689,108.72555160324099,43688.971183742346,0.0024886269613897485,0.0012443134806948742,137.15594971731758,9.07233533863188e-06,PASS_SUBLEADING_CORRECTION
