normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,183.71919036078512,183.71919036078512,0.669751685951438,FAIL_NOT_SUBLEADING
Mmax,M_max,99.0,183.71919036078512,1.855749397583688,0.00676516854496402,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),9.9498743710662,183.71919036078512,18.464473370139476,0.06731257712148071,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,183.71919036078512,11.221797207010217,0.04090926801952902,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,183.71919036078512,0.6854413646607371,0.002498789096015812,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,183.71919036078512,0.041867613156872284,0.0001526291534570313,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,183.71919036078512,10.964931482534942,0.039972859298738284,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,183.71919036078512,0.669751685951438,0.0024415920838422134,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,183.71919036078512,0.669751685951438,0.0024415920838422134,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,183.71919036078512,1.339503371902876,0.004883184167684427,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1620.7920629999999,183.71919036078512,0.11335148693949715,0.00041322492949019213,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,162.89573139869913,183.71919036078512,1.1278330548215476,0.0041115361354201,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,26535.01930791713,183.71919036078512,0.006923650148088254,2.5240293899149618e-05,PASS_SUBLEADING_CORRECTION
