knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.2151153447542107,0.21545394474693721,-0.0003385999927265071,-0.00016929999636325355
3_1,0_1,2,0.43021265986633406,0.43089012300228247,-0.0006774631359484085,-0.00033873156797420423
3_1,0_1,3,0.6444777114815999,0.6449758634154793,-0.000498151933879365,-0.0002490759669396825
3_1,0_1,4,0.8072288944632589,0.7841755162397067,0.023053378223552135,0.011526689111776067
3_1,0_1,5,0.8918459473655996,0.8689085021658127,0.02293744519978691,0.011468722599893455
3_1,0_1,6,0.976453127318833,0.9536400789436091,0.02281304837522391,0.011406524187611955
3_1,0_1,7,1.0609273339719705,1.038112139129092,0.022815194842878528,0.011407597421439264
3_1,0_1,8,1.1453381255644144,1.1225163127059548,0.022821812858459634,0.011410906429229817
3_1,0_1,9,1.2295351478849714,1.2062735904706026,0.02326155741436886,0.01163077870718443
3_1,0_1,10,1.2721872892193944,1.2489417819321649,0.023245507287229517,0.011622753643614758
3_1,0_1,11,1.3147444774239856,1.291537527105856,0.023206950318129582,0.011603475159064791
3_1,0_1,12,1.3573003688453786,1.334133103392461,0.023167265452917585,0.011583632726458792
3_1,0_1,13,1.3998460839631077,1.3766851175657802,0.023160966397327565,0.011580483198663782
3_1,0_1,14,1.4423567561399067,1.4191999529054538,0.023156803234452905,0.011578401617226453
3_1,0_1,15,1.4847721367934412,1.4616304577380967,0.023141679055344477,0.011570839527672239
3_1,0_1,16,1.5271520585405562,1.50401224760655,0.02313981093400619,0.011569905467003094
3_1,0_1,17,1.5519787884018426,1.528839875782243,0.02313891261959955,0.011569456309799775
3_1,0_1,18,1.5765928293380906,1.5534570515581259,0.023135777779964783,0.011567888889982392
3_1,0_1,19,1.6011990465418646,1.5780698103644453,0.023129236177419354,0.011564618088709677
3_1,0_1,20,1.625793468751417,1.6026685763094735,0.0231248924419436,0.0115624462209718
3_1,0_1,21,1.6503777295813706,1.627261448405707,0.023116281175663556,0.011558140587831778
3_1,0_1,22,1.6749540206616396,1.6518385442734842,0.023115476388155365,0.011557738194077682
3_1,0_1,23,1.6995254116554055,1.676411009648584,0.023114402006821466,0.011557201003410733
3_1,0_1,24,1.7239577087780464,1.7008443346984101,0.023113374079636317,0.011556687039818159
3_1,0_1,25,1.7483791491517027,1.725267506862054,0.02311164228964868,0.01155582114482434
3_1,0_1,26,1.7662174616087898,1.7462052982043594,0.02001216340443035,0.010006081702215175
3_1,0_1,27,1.7840506033184618,1.7671430182050973,0.01690758511336443,0.008453792556682216
3_1,0_1,28,1.7997495821970555,1.7828417618754662,0.01690782032158933,0.008453910160794664
3_1,0_1,29,1.8152641412057176,1.7983569970739532,0.016907144131764307,0.008453572065882153
3_1,0_1,30,1.830750088403533,1.8138436562446993,0.016906432158833695,0.008453216079416848
3_1,0_1,31,1.846154792881243,1.8292487129622255,0.01690607991901749,0.008453039959508746
3_1,0_1,32,1.861513886925103,1.8446093512337147,0.016904535691388167,0.008452267845694084
3_1,0_1,33,1.8768708642875878,1.8599680016371019,0.016902862650485906,0.008451431325242953
3_1,0_1,34,1.8922039447782668,1.8753018773898023,0.01690206738846456,0.00845103369423228
3_1,0_1,35,1.9075341299963078,1.8906323208320048,0.01690180916430295,0.008450904582151475
3_1,0_1,36,1.9228039257755518,1.9059028199672574,0.016901105808294403,0.008450552904147202
3_1,0_1,37,1.937955888664173,1.9210546742924877,0.016901214371685347,0.008450607185842673
3_1,0_1,38,1.953100406863446,1.9361996046985037,0.016900802164942386,0.008450401082471193
3_1,0_1,39,1.9636834565539156,1.9467831015067942,0.016900355047121396,0.008450177523560698
3_1,0_1,40,1.9741505162204394,1.9572516422988415,0.016898873921597835,0.008449436960798917
3_1,0_1,41,1.984565646967551,1.967668236879017,0.01689741008853396,0.00844870504426698
3_1,0_1,42,1.9947900990312475,1.9779713136792243,0.01681878535202319,0.008409392676011596
3_1,0_1,43,2.0049833236208388,1.9882740967590196,0.016709226861819193,0.008354613430909597
3_1,0_1,44,2.015148302568628,1.9984986904304312,0.016649612138196712,0.008324806069098356
3_1,0_1,45,2.025302742088944,2.008691907769845,0.016610834319099155,0.008305417159549577
3_1,0_1,46,2.0354021329418317,2.0188569047725182,0.016545228169313475,0.008272614084656738
3_1,0_1,47,2.0455013258691856,2.029011446315196,0.016489879553989617,0.008244939776994809
3_1,0_1,48,2.055548448455704,2.039111275189671,0.01643717326603289,0.008218586633016445
3_1,0_1,49,2.065398338326163,2.049210848320999,0.01618749000516395,0.008093745002581976
3_1,0_1,50,2.0751908636287526,2.0592577901293883,0.015933073499364347,0.007966536749682174
3_1,0_1,51,2.084920325527838,2.069107190753029,0.015813134774808724,0.007906567387404362
