normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-127.90992903498146,-127.90992903498146,0.46629799779148956,FAIL_NOT_SUBLEADING
Mmax,M_max,103.0,-127.90992903498146,-1.2418439712134122,0.0045271650271018395,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),10.14889156509222,-127.90992903498146,-12.603339804608424,0.045945706957334354,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-127.90992903498146,-7.812897942641989,0.028482063082115098,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-127.90992903498146,-0.4772215474018871,0.0017397199242882733,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-127.90992903498146,-0.029149287111721756,0.00010626426204589518,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-127.90992903498146,-7.634061553669068,0.027830111738388473,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-127.90992903498146,-0.46629799779148956,0.001699897923365176,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-127.90992903498146,-0.46629799779148956,0.001699897923365176,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-127.90992903498146,-0.9325959955829791,0.003399795846730352,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1686.278611,-127.90992903498146,-0.0758533780839028,0.00027652488429237955,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,166.1539686560517,-127.90992903498146,-0.7698277090194722,0.002806421065733033,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,27607.141300156207,-127.90992903498146,-0.0046332189068144375,1.6890484701827895e-05,PASS_SUBLEADING_CORRECTION
