knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21552368521136117,0.21567200791960556,-0.0001483227082443861,-7.416135412219305e-05
3_1,0_1,2,0.430136044194832,0.4305306950679355,-0.0003946508731035303,-0.00019732543655176515
3_1,0_1,3,0.6417174409353696,0.642207637665569,-0.0004901967301993437,-0.00024509836509967187
3_1,0_1,4,0.8485205517631524,0.8409514989365643,0.007569052826588152,0.003784526413294076
3_1,0_1,5,0.9294704816279079,0.9219144814536333,0.007556000174274602,0.003778000087137301
3_1,0_1,6,1.01040998949177,1.0028448938399976,0.0075650956517723245,0.0037825478258861622
3_1,0_1,7,1.089698070171221,1.082177856808068,0.0075202133631528945,0.0037601066815764472
3_1,0_1,8,1.167606377298868,1.1601320789873129,0.007474298311555216,0.003737149155777608
3_1,0_1,9,1.2419201382593872,1.2344460383838867,0.007474099875500517,0.0037370499377502586
3_1,0_1,10,1.2817298913814303,1.2742609823632602,0.0074689090181701,0.00373445450908505
3_1,0_1,11,1.3202787382134222,1.3128136008099331,0.007465137403489086,0.003732568701744543
3_1,0_1,12,1.3576444477429905,1.3501845089243192,0.007459938818671352,0.003729969409335676
3_1,0_1,13,1.394595084403879,1.3871393596985386,0.007455724705340394,0.003727862352670197
3_1,0_1,14,1.429059049124464,1.4216097455289045,0.007449303595559398,0.003724651797779699
3_1,0_1,15,1.4622726475987537,1.4548259838508426,0.007446663747911142,0.003723331873955571
3_1,0_1,16,1.4928062803877633,1.485361034205114,0.007445246182649301,0.0037226230913246505
3_1,0_1,17,1.5153284926645874,1.5078839322269,0.007444560437687375,0.0037222802188436876
3_1,0_1,18,1.5359907454791477,1.5285467045394838,0.007444040939663887,0.0037220204698319437
3_1,0_1,19,1.5561990441775104,1.5487554562028265,0.007443587974683918,0.003721793987341959
3_1,0_1,20,1.575993622161862,1.56855087116476,0.00744275099710201,0.003721375498551005
3_1,0_1,21,1.5950019139888687,1.5875598698488496,0.007442044140019144,0.003721022070009572
3_1,0_1,22,1.6131153889381586,1.6056738041582705,0.0074415847798881,0.00372079238994405
3_1,0_1,23,1.6286052256746961,1.6213892496101403,0.007215976064555818,0.003607988032277909
3_1,0_1,24,1.6434359863889203,1.6371020886018965,0.006333897787023757,0.0031669488935118784
3_1,0_1,25,1.6540060643194372,1.65259006752776,0.0014159967916771432,0.0007079983958385716
3_1,0_1,26,1.6645722855641247,1.6674208643528154,-0.0028485787886907143,-0.0014242893943453572
3_1,0_1,27,1.6699286217806497,1.673967257007348,-0.004038635226698339,-0.0020193176133491697
3_1,0_1,28,1.673911832463648,1.6805135006608745,-0.006601668197226518,-0.003300834098613259
3_1,0_1,29,1.6778947837894171,1.6852698039371987,-0.007375020147781575,-0.0036875100738907873
3_1,0_1,30,1.6813734716005173,1.6891763222150766,-0.00780285061455932,-0.00390142530727966
3_1,0_1,31,1.683987078063664,1.6924999805771956,-0.00851290251353154,-0.00425645125676577
3_1,0_1,32,1.6865545924064107,1.695823534462376,-0.00926894205596529,-0.004634471027982645
3_1,0_1,33,1.6891202215827945,1.6985319725158543,-0.009411750933059793,-0.004705875466529896
3_1,0_1,34,1.6912958216724716,1.7012400923373274,-0.009944270664855814,-0.004972135332427907
3_1,0_1,35,1.693471212001219,1.7034937817835023,-0.01002256978228333,-0.005011284891141665
3_1,0_1,36,1.6942234140356858,1.7057474238894044,-0.011524009853718598,-0.005762004926859299
3_1,0_1,37,1.6948427556375358,1.7076821616853721,-0.012839406047836288,-0.006419703023918144
3_1,0_1,38,1.6954620190347407,1.7096153200636004,-0.0141533010288597,-0.00707665051442985
3_1,0_1,39,1.6960792790173005,1.71124692326597,-0.015167644248669454,-0.007583822124334727
3_1,0_1,40,1.6966575396200894,1.7128784666608192,-0.01622092704072986,-0.00811046352036493
3_1,0_1,41,1.697155955261019,1.7143039141482423,-0.017147958887223425,-0.008573979443611712
3_1,0_1,42,1.6976543353392464,1.715729359483916,-0.01807502414466966,-0.00903751207233483
3_1,0_1,43,1.6981499144558772,1.7170356339190296,-0.01888571946315243,-0.009442859731576214
3_1,0_1,44,1.6986453672362416,1.718341906421972,-0.019696539185730444,-0.009848269592865222
