normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-177.3947241837556,-177.3947241837556,0.6466957282341733,FAIL_NOT_SUBLEADING
Mmax,M_max,103.0,-177.3947241837556,-1.7222788755704428,0.006278599303244401,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),10.14889156509222,-177.3947241837556,-17.47922155301338,0.063720823509291,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-177.3947241837556,-10.835490927618027,0.039500981376155195,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-177.3947241837556,-0.661845295471554,0.0024127691919968173,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-177.3947241837556,-0.040426335831386565,0.0001473749504705496,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-177.3947241837556,-10.587467712100537,0.03859680818433063,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-177.3947241837556,-0.6466957282341733,0.0023575411661234994,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-177.3947241837556,-0.6466957282341733,0.0023575411661234994,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-177.3947241837556,-1.2933914564683466,0.004715082332246999,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1686.278611,-177.3947241837556,-0.10519894104483522,0.0003835046735549049,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,166.1539686560517,-177.3947241837556,-1.0676526454265618,0.0038921473466148188,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,27607.141300156207,-177.3947241837556,-0.0064256824803063505,2.342494361161959e-05,PASS_SUBLEADING_CORRECTION
