normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,32652.807383171992,32652.807383171992,119.03640960413792,FAIL_NOT_SUBLEADING
Mmax,M_max,49.0,32652.807383171992,666.3838241463671,2.4293144817171,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),7.0,32652.807383171992,4664.68676902457,17.0052013720197,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,32652.807383171992,1994.474186251014,7.2708923123654605,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,32652.807383171992,121.82496999237242,0.4441151677358507,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,32652.807383171992,7.441221057635984,0.027127108164922704,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,32652.807383171992,1948.8208878222595,7.104462373653793,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,32652.807383171992,119.03640960413792,0.43394941957568406,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,32652.807383171992,119.03640960413792,0.43394941957568406,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,32652.807383171992,238.07281920827583,0.8678988391513681,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,802.210213,32652.807383171992,40.703554821449266,0.14838555739521347,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,114.601459,32652.807383171992,284.92488375014483,1.0386989017664943,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,13133.49440492868,32652.807383171992,2.4862238773953558,0.009063574851752057,PASS_SUBLEADING_CORRECTION
