normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-357.55904271042846,-357.55904271042846,1.3034880635616377,FAIL_NOT_SUBLEADING
Mmax,M_max,83.0,-357.55904271042846,-4.30794027361962,0.015704675464598045,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),9.1104335791443,-357.55904271042846,-39.24720372573226,0.14307640270223762,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-357.55904271042846,-21.84015213081187,0.07961867610194617,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,-357.55904271042846,-1.3340237222955695,0.0048632080043031845,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-357.55904271042846,-0.08148383220905578,0.00029705080831581986,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-357.55904271042846,-21.34023341046406,0.077796213216419,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-357.55904271042846,-1.3034880635616377,0.004751889699021484,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-357.55904271042846,-1.3034880635616377,0.004751889699021484,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-357.55904271042846,-2.6069761271232754,0.009503779398042969,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1358.845871,-357.55904271042846,-0.26313436302182974,0.0009592611578547731,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,149.15271147036123,-357.55904271042846,-2.397268136700824,0.008739285063688965,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,22246.531338960827,-357.55904271042846,-0.0160725749674165,5.8592867521725115e-05,PASS_SUBLEADING_CORRECTION
