normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,403.4444701595495,403.4444701595495,1.4707642328845074,FAIL_NOT_SUBLEADING
Mmax,M_max,87.0,403.4444701595495,4.637292760454592,0.016905336010166753,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),9.327379053088816,403.4444701595495,43.25378735690457,0.15768247698665738,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,403.4444701595495,24.642891249027173,0.0898361130829194,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,403.4444701595495,1.505218522071261,0.0054873017941284305,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,403.4444701595495,0.09194062402380782,0.00033517123511402254,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,403.4444701595495,24.078818133368614,0.08777977416987333,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,403.4444701595495,1.4707642328845074,0.005361698049490918,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,403.4444701595495,1.4707642328845074,0.005361698049490918,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,403.4444701595495,2.941528465769015,0.010723396098981836,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1424.332419,403.4444701595495,0.2832516235520365,0.0010325990009530965,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,152.70446401857382,403.4444701595495,2.6419952602726635,0.00963144229173035,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,23318.653331199905,403.4444701595495,0.01730136232265817,6.307243441526931e-05,PASS_SUBLEADING_CORRECTION
