target,reference,soft_index_count,soft_volume_mode,soft_volume,S_soft_per_unit_length,length_source,length_coeff,L_long_target,leading_length_term_half_NsoftVsoftL,DeltaF_pair_target_reference,finite_correction_half_pair,alpha_inv_pred_blind_v8,status
7_1,0_1,4,unit_ball,4.1887902047863905,16.755160819145562,geometric_raw,A_M,30.705789973810774,257.2402245450535,353.1851437825582,176.5925718912791,433.8327964363326,ALPHA_BLIND_BEMV8_PAIR_LENGTH_BUDGET_NOT_CODATA_COMPARISON
