model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,240,80,319,0.00344477246439415,0.03038925530082457,0.0011387436998343352,0.015194627650412285,0.06721359968831932,0.014957842953523245,3_1,0_1,True,0.75,319,,,,
sqrt+inv,PASS_FIT,240,80,319,0.001751230531459725,-0.05347635838968755,0.0032679368304680983,-0.026738179194843774,2.2451059522108014,0.0838635340261895,3_1,0_1,True,0.75,319,-13.582056776289289,0.5208372236376829,,
sqrt+inv+threehalf,PASS_FIT,240,80,319,0.0010089509480372372,-0.2855119114456515,0.01081261453082047,-0.14275595572282576,11.201854374347768,0.4138141015570496,3_1,0_1,True,0.75,319,-126.0674068110309,5.170032848225733,459.72605250676395,21.094080093285154
sqrt,PASS_FIT,240,80,319,0.0223374728461732,-0.03463554898020434,0.007384132547713554,-0.01731777449010217,0.9355506488332365,0.09699346307054628,4_1,0_1,False,0.75,319,,,,
sqrt+inv,PASS_FIT,240,80,319,0.01545553868104863,-0.49058034425300917,0.028841276567067854,-0.24529017212650459,12.775906178353555,0.7401401875918693,4_1,0_1,False,0.75,319,-73.84037180126683,4.596664866134054,,
sqrt+inv+threehalf,PASS_FIT,240,80,319,0.009660734027994144,-2.446265558293665,0.10353109170737014,-1.2231327791468325,88.26683946145468,3.962281793731432,4_1,0_1,False,0.75,319,-1021.9103247109143,49.50321158810037,3874.7486389721935,201.97641693371276
