normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,65.02204238470813,65.02204238470813,0.23703905087783136,FAIL_NOT_SUBLEADING
Mmax,M_max,191.0,65.02204238470813,0.3404295412811944,0.0012410421511928344,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),13.820274961085254,65.02204238470813,4.704829865382229,0.017151543767781708,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,65.02204238470813,3.971627417875691,0.014478640766212405,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,65.02204238470813,0.24259195448052576,0.0008843734298660791,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,65.02204238470813,0.014817819041585502,5.401863172669166e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,65.02204238470813,3.8807172957963862,0.014147226244881803,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,65.02204238470813,0.23703905087783136,0.0008641302176979494,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,65.02204238470813,0.23703905087783136,0.0008641302176979494,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,65.02204238470813,0.47407810175566273,0.0017282604353958987,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,3126.9826669999998,65.02204238470813,0.020793860826574303,7.580440191734245e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,226.26052490307688,65.02204238470813,0.2873768741257963,0.0010476376777582908,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,51193.825129415876,65.02204238470813,0.0012701149449242187,4.6302273814977965e-06,PASS_SUBLEADING_CORRECTION
