normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-313.5899936758904,-313.5899936758904,1.1431980869798062,FAIL_NOT_SUBLEADING
Mmax,M_max,43.0,-313.5899936758904,-7.292790550602103,0.02658600202278619,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.557438524302,-313.5899936758904,-47.82202570618383,0.17433607387138908,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-313.5899936758904,-19.154467795486205,0.06982796448393072,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,-313.5899936758904,-1.1699787746018437,0.004265179131685531,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-313.5899936758904,-0.0714637622738547,0.0002605224591582095,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-313.5899936758904,-18.71602409912781,0.068229609928513,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-313.5899936758904,-1.1431980869798062,0.004167549642623582,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-313.5899936758904,-1.1431980869798062,0.004167549642623582,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-313.5899936758904,-2.2863961739596124,0.008335099285247165,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,703.9803909999999,-313.5899936758904,-0.4454527394299118,0.0016239061507890868,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,107.35600316968802,-313.5899936758904,-2.921028954293565,0.010648664753035332,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,11525.311416570066,-313.5899936758904,-0.02720880871167079,9.919021236477982e-05,PASS_SUBLEADING_CORRECTION
