normalizer,n_runs,n_valid,pass_count,pass_fraction,alpha_inv_blind_v13_mean,alpha_inv_blind_v13_std,alpha_inv_blind_v13_span,alpha_inv_blind_v13_cv_abs,abs_correction_ratio_mean,abs_correction_ratio_max,DeltaF_phys_cert_mean,DeltaF_phys_cert_std,stability_gate
raw,4,4,0,0.0,120.80764543149948,71.44825621292244,162.33901216879588,0.5914216435369162,0.43976968270761935,0.6411653348020666,-32.69411994467481,142.89651242584486,FAIL_CERTIFIED_STABILITY_GATE
Mmax,4,4,4,1.0,137.1728282335054,0.26351953850775417,0.5656498085177191,0.0019210768043593323,0.001358947956505343,0.002982164347916589,0.03624565933705222,0.5270390770155132,PASS_CERTIFIED_STABLE_NORMALIZER
sqrtM,4,4,4,1.0,136.87041506331337,4.258773618724904,9.411093187843989,0.031115370087501266,0.02393632777552169,0.04372711289997004,-0.5685806810470044,8.517547237449811,FAIL_CERTIFIED_STABILITY_GATE
Lcert,4,4,4,1.0,136.15620659932898,4.364148570660486,9.915869266390132,0.03205251291630795,0.026861680521478658,0.03916317805006712,-1.9969976090158124,8.728297141320985,FAIL_CERTIFIED_STABILITY_GATE
Lcert2,4,4,4,1.0,137.09371585193637,0.266567635885188,0.6056736578260313,0.0019444190729579886,0.0016407449372032043,0.0023921357436685847,-0.12197910380103175,0.5331352717703786,PASS_CERTIFIED_STABLE_NORMALIZER
Lcert3,4,4,4,1.0,137.15098008596547,0.016282283554487773,0.036995302169600564,0.00011871795261165562,0.00010021874643343268,0.00014611463372102523,-0.007450635742841828,0.03256456710898113,PASS_CERTIFIED_STABLE_NORMALIZER
NsoftV,4,4,4,1.0,136.17906212898046,4.264253681843565,9.688896091244715,0.03131357798458566,0.02624681955932701,0.0382667371398446,-1.9512865497128702,8.528507363687122,FAIL_CERTIFIED_STABILITY_GATE
NsoftV_Lcert,4,4,4,1.0,137.0951118961836,0.26046593152801617,0.5918098532996225,0.0018998921837946794,0.001603188463030729,0.002337380015196074,-0.11918701530658601,0.5209318630560354,PASS_CERTIFIED_STABLE_NORMALIZER
leading_full_cert,4,4,4,1.0,137.0951118961836,0.26046593152801617,0.5918098532996225,0.0018998921837946794,0.001603188463030729,0.002337380015196074,-0.11918701530658601,0.5209318630560354,PASS_CERTIFIED_STABLE_NORMALIZER
leading_half_cert,4,4,4,1.0,137.0355183885303,0.5209318630560323,1.183619706599245,0.003801436803990181,0.003206376926061458,0.004674760030392148,-0.23837403061317203,1.041863726112071,PASS_CERTIFIED_STABLE_NORMALIZER
M_Lcert,4,4,4,1.0,137.15581236886845,0.01609610196632943,0.03455059555238904,0.00011735632408373904,8.300623550994581e-05,0.00018215431651194007,0.002213930063136156,0.03219220393266191,PASS_CERTIFIED_STABLE_NORMALIZER
sqrtM_Lcert,4,4,4,1.0,137.13734059538655,0.2601312024402242,0.5748413055972321,0.0018968663189096093,0.001462060744171257,0.0026709065745820068,-0.03472961690068039,0.5202624048804535,PASS_CERTIFIED_STABLE_NORMALIZER
M_Lcert2,4,4,4,1.0,137.15477301864115,0.0009831699766024696,0.0021103934537620717,7.168324914721296e-06,5.070124356528661e-06,1.1126212761249231e-05,0.00013522960856853568,0.001966339953216768,PASS_CERTIFIED_STABLE_NORMALIZER
