status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.0012560891092301785,-0.06694761359878797,0.011969431420811125,7.10794620075488,1.0230099412581946,-67.90877255165884,8.098786503561827,345.0730115199484,38.07746167026379,-1102.409882393612,112.59633047948633,1581.414244378628,144.9640362980242,0_1,215,2.3589229609215163,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.01703557057936387,-3.6721994296337264,0.16233409896297224,292.75246467411546,13.874459964369658,-2170.8864023100277,109.83890241129738,9934.637509900254,516.4213916036207,-28397.941649720553,1527.0753649287221,34509.02311611167,1966.058819933541,9_1,215,2.344847684656347,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
