knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21522740059381149,0.21538096042138474,-0.00015355982757325748,-7.677991378662874e-05
3_1,0_1,2,0.4303015233726818,0.4306153539648993,-0.0003138305922175122,-0.0001569152961087561
3_1,0_1,3,0.6448253431205312,0.6451048748809348,-0.0002795317604036285,-0.00013976588020181424
3_1,0_1,4,0.8035515182471646,0.7893206958683773,0.014230822378787367,0.007115411189393683
3_1,0_1,5,0.8877794140082143,0.8735393167876668,0.01424009722054742,0.00712004861027371
3_1,0_1,6,0.9718050226375765,0.9575899923452961,0.01421503029228044,0.00710751514614022
3_1,0_1,7,1.0558138203285858,1.0416263945300543,0.014187425798531494,0.007093712899265747
3_1,0_1,8,1.1395693691944815,1.1253806563125202,0.01418871288196133,0.007094356440980665
3_1,0_1,9,1.2231638904956492,1.208928107081335,0.014235783414314307,0.0071178917071571535
3_1,0_1,10,1.2649915745763136,1.2507572316070332,0.014234342969280389,0.0071171714846401946
3_1,0_1,11,1.3065013771732743,1.2922672451543824,0.014234132018891898,0.007117066009445949
3_1,0_1,12,1.34796356422537,1.333730275992573,0.014233288232796903,0.007116644116398452
3_1,0_1,13,1.3893809272045936,1.3751510179784248,0.014229909226168846,0.007114954613084423
3_1,0_1,14,1.4307791456874208,1.4165523183192934,0.014226827368127415,0.0071134136840637074
3_1,0_1,15,1.4718358348185319,1.457610354682307,0.014225480136224933,0.007112740068112466
3_1,0_1,16,1.5128659538942566,1.4986410375355148,0.01422491635874179,0.007112458179370895
3_1,0_1,17,1.5366858147001974,1.5224609813688952,0.0142248333313022,0.0071124166656511
3_1,0_1,18,1.5602646961658944,1.5460399877205582,0.014224708445336187,0.007112354222668094
3_1,0_1,19,1.5835702690942448,1.5693456434836446,0.014224625610600228,0.007112312805300114
3_1,0_1,20,1.6068499288037936,1.592625342749789,0.014224586054004673,0.0071122930270023366
