r,n_eff,theta_phi1
0.059587579398551034,1.0,0.755268069374455
0.060572407569669945,1.0,0.7594992179952683
0.061557235740788856,1.0,0.7635949817266137
0.06254206391190777,1.0,0.7675617561559032
0.06352689208302667,1.0,0.7714055402783362
0.06451172025414559,1.0,0.7751319667686177
0.0654965484252645,1.0,0.7787463295216158
0.06648137659638342,1.0,0.7822536087451534
0.06746620476750233,1.0,0.7856584938550665
0.06845103293862123,1.0,0.7889654043938628
0.06943586110974015,1.0,0.7921785091692043
0.07042068928085907,1.0,0.7953017437864849
0.07140551745197797,1.0,0.7983388267305446
0.07239034562309687,1.0,0.8012932741346854
0.07337517379421579,1.0,0.8041684133603246
0.07436000196533471,1.0,0.8069673954975451
0.07534483013645363,1.0,0.809693206885282
0.07632965830757253,1.0,0.8123486797396839
0.07731448647869144,1.0,0.8149365019701728
0.07829931464981035,1.0,0.8174592262547183
0.07928414282092927,1.0,0.8199192784387409
0.08026897099204819,1.0,0.8223189653157309
0.08125379916316708,1.0,0.8246604818420417
0.082238627334286,1.0,0.8269459178332883
0.08322345550540491,1.0,0.8291772641852927
0.08420828367652383,1.0,0.831356418658499
0.08519311184764275,1.0,0.8334851912611824
0.08617794001876164,1.0,0.8355653092635472
0.08716276818988056,1.0,0.8375984218719079
0.08814759636099948,1.0,0.8395861045895328
0.08913242453211839,1.0,0.8415298632883917
0.09011725270323728,1.0,0.8434311380139184
0.0911020808743562,1.0,0.8452913065429927
0.09208690904547512,1.0,0.847111687713614
0.09307173721659404,1.0,0.8488935445431827
0.09405656538771295,1.0,0.8506380871508764
0.09504139355883184,1.0,0.8523464754983356
0.09602622172995076,1.0,0.8540198219617026
0.09701104990106968,1.0,0.8556591937469934
0.0979958780721886,1.0,0.8572656151598302
0.09898070624330751,1.0,0.858840069739673
0.0999655344144264,1.0,0.8603835022678967
0.10095036258554532,1.0,0.8618968206583288
0.10193519075666424,1.0,0.8633808977381973
0.10292001892778316,1.0,0.8648365729268257
0.10390484709890208,1.0,0.8662646538188659
0.10488967527002097,1.0,0.8676659176783366
0.10587450344113988,1.0,0.8690411128492791
0.1068593316122588,1.0,0.8703909600884082
0.10784415978337772,1.0,0.871716153824744
0.10882898795449661,1.0,0.8730173633508516
0.10981381612561553,1.0,0.8742952339499812
0.11079864429673444,1.0,0.875550387963097
0.11178347246785336,1.0,0.8767834257995021
0.11276830063897228,1.0,0.8779949268945064
0.11375312881009117,1.0,0.8791854506173497
0.11473795698121009,1.0,0.8803555371323648
0.115722785152329,1.0,0.8815057082161709
0.11670761332344792,1.0,0.8826364680334892
0.11769244149456684,1.0,0.8837483038740098
0.11867726966568573,1.0,0.8848416868525684
0.11966209783680465,1.0,0.8859170725747478
0.12064692600792357,1.0,0.8869749017698805
0.12163175417904248,1.0,0.8880156008932992
0.12261658235016137,1.0,0.8890395826995648
0.12360141052128029,1.0,0.8900472467882907
0.12458623869239921,1.0,0.8910389801240771
0.12557106686351813,1.0,0.8920151575319818
0.12655589503463704,1.0,0.8929761421698549
0.12754072320575593,1.0,0.893922285978792
0.12852555137687485,1.0,0.894853930112876
0.12951037954799377,1.0,0.895771405349313
0.1304952077191127,1.0,0.8966750324799965
0.1314800358902316,1.0,0.897565122685473
0.1324648640613505,1.0,0.8984419778922272
0.1334496922324694,1.0,0.8993058911141474
0.13443452040358833,1.0,0.900157146778979
0.13541934857470725,1.0,0.9009960210405369
0.13640417674582614,1.0,0.9018227820773913
0.13738900491694506,1.0,0.9026376903787076
0.13837383308806397,1.0,0.9034409990178792
0.1393586612591829,1.0,0.9042329539145595
0.1403434894303018,1.0,0.9050137940856613
0.14132831760142073,1.0,0.9057837518858594
0.14231314577253962,1.0,0.9065430532381104
0.14329797394365854,1.0,0.9072919178546658
0.14428280211477745,1.0,0.9080305594490325
0.14526763028589637,1.0,0.9087591859393137
0.1462524584570153,1.0,0.9094779996433315
0.14723728662813418,1.0,0.9101871974659225
0.1482221147992531,1.0,0.9108869710787624
0.14920694297037201,1.0,0.9115775070930735
0.15019177114149093,1.0,0.9122589872255337
0.15117659931260982,1.0,0.9129315884577021
0.15216142748372874,1.0,0.9135954831892552
0.15314625565484766,1.0,0.9142508393853075
0.15413108382596657,1.0,0.9148978207180867
0.1551159119970855,1.0,0.9155365867032108
0.15610074016820438,1.0,0.9161672928308067
0.1570855683393233,1.0,0.9167900906916971
0.15807039651044222,1.0,0.9174051280988704
0.15905522468156114,1.0,0.918012549204436
0.16004005285268005,1.0,0.9186124946122647
0.16102488102379894,1.0,0.9192051014864931
0.16200970919491786,1.0,0.9197905036560711
0.16299453736603678,1.0,0.9203688317155196
0.1639793655371557,1.0,0.9209402131220575
0.1649641937082746,1.0,0.9215047722892497
0.1659490218793935,1.0,0.9220626306773192
0.16693385005051242,1.0,0.9226139068802646
0.16791867822163134,1.0,0.9231587167099109
0.16890350639275026,1.0,0.9236971732770187
0.16988833456386915,1.0,0.9242293870695746
0.17087316273498807,1.0,0.9247554660283727
0.17185799090610698,1.0,0.9252755156199977
0.1728428190772259,1.0,0.9257896389073126
0.17382764724834482,1.0,0.9262979366175512
0.1748124754194637,1.0,0.9268005072081088
0.17579730359058263,1.0,0.92729744693012
0.17678213176170154,1.0,0.9277888498899137
0.17776695993282046,1.0,0.9282748081084229
0.17875178810393935,1.0,0.9287554115786338
0.17973661627505827,1.0,0.929230748321142
0.1807214444461772,1.0,0.9297009044378965
0.1817062726172961,1.0,0.9301659641641928
0.18269110078841502,1.0,0.9306260099189859
0.1836759289595339,1.0,0.9310811223535843
0.18466075713065283,1.0,0.931531380398786
0.18564558530177175,1.0,0.9319768613105138
0.18663041347289067,1.0,0.932417640714006
0.18761524164400958,1.0,0.9328537926466155
0.18860006981512847,1.0,0.9332853895992674
0.1895848979862474,1.0,0.9337125025566255
0.1905697261573663,1.0,0.9341352010360118
0.19155455432848523,1.0,0.9345535531251266
0.19253938249960414,1.0,0.9349676255186109
0.19352421067072303,1.0,0.9353774835534923
0.19450903884184195,1.0,0.9357831912435534
0.19549386701296087,1.0,0.936184811312663
0.1964786951840798,1.0,0.9365824052271027
0.19746352335519868,1.0,0.9369760332269275
0.1984483515263176,1.0,0.9373657543563939
0.1994331796974365,1.0,0.9377516264934834
0.20041800786855543,1.0,0.9381337063785571
0.20140283603967435,1.0,0.9385120496421703
0.20238766421079324,1.0,0.9388867108320748
0.20337249238191216,1.0,0.9392577434394352
0.20435732055303107,1.0,0.9396251999242884
0.20534214872415,1.0,0.9399891317402704
0.2063269768952689,1.0,0.9403495893586351
0.2073118050663878,1.0,0.9407066222915876
0.20829663323750672,1.0,0.941060279114956
0.20928146140862564,1.0,0.9414106074902245
0.21026628957974455,1.0,0.9417576541859444
0.21125111775086344,1.0,0.9421014650985488
0.21223594592198236,1.0,0.942442085272587
0.21322077409310128,1.0,0.9427795589203976
0.2142056022642202,1.0,0.9431139294412391
0.21519043043533911,1.0,0.9434452394398958
0.216175258606458,1.0,0.9437735307447745
0.21716008677757692,1.0,0.9440988444255087
0.21814491494869584,1.0,0.9444212208100872
0.21912974311981476,1.0,0.9447406995015188
0.22011457129093367,1.0,0.9450573193940515
0.22109939946205256,1.0,0.9453711186889567
0.22208422763317148,1.0,0.945682134909895
0.2230690558042904,1.0,0.9459904049178732
0.22405388397540932,1.0,0.9462959649258079
0.2250387121465282,1.0,0.9465988505127078
0.22602354031764713,1.0,0.9468990966374824
0.22700836848876604,1.0,0.9471967376523935
0.22799319665988496,1.0,0.9474918073161583
0.22897802483100388,1.0,0.9477843388067115
0.22996285300212277,1.0,0.9480743647336436
0.2309476811732417,1.0,0.9483619171503169
0.2319325093443606,1.0,0.9486470275656769
0.23291733751547952,1.0,0.9489297269557595
0.23390216568659844,1.0,0.9492100457749117
0.23488699385771733,1.0,0.9494880139667274
0.23587182202883625,1.0,0.9497636609747105
0.23685665019995517,1.0,0.9500370157526712
0.23784147837107408,1.0,0.9503081067748639
0.23882630654219297,1.0,0.9505769620458764
0.2398111347133119,1.0,0.9508436091102718
0.2407959628844308,1.0,0.9511080750619968
0.24178079105554973,1.0,0.9513703865535585
0.24276561922666864,1.0,0.9516305698049795
0.24375044739778753,1.0,0.9518886506125331
0.24473527556890645,1.0,0.9521446543572704
0.24572010374002537,1.0,0.9523986060133406
0.2467049319111443,1.0,0.9526505301561133
0.2476897600822632,1.0,0.952900450970106
0.2486745882533821,1.0,0.9531483922567228
0.249659416424501,1.0,0.953394377441812
0.2506442445956199,1.0,0.9536384295830437
0.25162907276673885,1.0,0.9538805713771142
0.25261390093785774,1.0,0.9541208251667836
0.25359872910897663,1.0,0.9543592129477467
0.2545835572800956,1.0,0.9545957563753472
0.25556838545121446,1.0,0.9548304767711346
0.2565532136223334,1.0,0.9550633951292711
0.2575380417934523,1.0,0.9552945321227914
0.2585228699645712,1.0,0.9555239081097189
0.25950769813569013,1.0,0.9557515431390435
0.260492526306809,1.0,0.9559774569565631
0.26147735447792797,1.0,0.9562016690105933
0.26246218264904686,1.0,0.9564241984575486
0.26344701082016575,1.0,0.9566450641673984
0.2644318389912847,1.0,0.9568642847290005
0.2654166671624036,1.0,0.9570818784553179
0.2664014953335225,1.0,0.9572978633885165
0.2673863235046414,1.0,0.9575122573049539
0.2683711516757603,1.0,0.957725077720055
0.2693559798468792,1.0,0.957936341893083
0.27034080801799815,1.0,0.958146066831805
0.27132563618911704,1.0,0.9583542692970565
0.272310464360236,1.0,0.9585609658072062
0.27329529253135487,1.0,0.958766172642525
0.27428012070247376,1.0,0.9589699058494607
0.2752649488735927,1.0,0.9591721812448204
0.2762497770447116,1.0,0.959373014419864
0.27723460521583054,1.0,0.9595724207443105
0.27821943338694943,1.0,0.9597704153702586
0.2792042615580683,1.0,0.9599670132360252
0.28018908972918727,1.0,0.9601622290699019
0.28117391790030616,1.0,0.9603560773938339
0.2821587460714251,1.0,0.96054857252702
0.283143574242544,1.0,0.9607397285894398
0.2841284024136629,1.0,0.9609295595053052
0.28511323058478183,1.0,0.9611180790064426
0.2860980587559007,1.0,0.9613053006356032
0.2870828869270196,1.0,0.9614912377497058
0.28806771509813855,1.0,0.961675903523015
0.28905254326925744,1.0,0.9618593109502511
0.2900373714403764,1.0,0.9620414728496389
0.2910221996114953,1.0,0.9622224018658943
0.29200702778261417,1.0,0.9624021104731499
0.2929918559537331,1.0,0.9625806109778223
0.293976684124852,1.0,0.9627579155214203
0.29496151229597095,1.0,0.9629340360832993
0.29594634046708984,1.0,0.9631089844833589
0.29693116863820873,1.0,0.9632827723846861
0.2979159968093277,1.0,0.9634554112961491
0.29890082498044657,1.0,0.9636269125749357
0.2998856531515655,1.0,0.9637972874290461
0.3008704813226844,1.0,0.9639665469197335
0.3018553094938033,1.0,0.9641347019638975
0.30284013766492224,1.0,0.9643017633364321
0.3038249658360411,1.0,0.964467741672527
0.3048097940071601,1.0,0.9646326474699243
0.30579462217827896,1.0,0.964796491091132
0.30677945034939785,1.0,0.9649592827655942
0.3077642785205168,1.0,0.965121032591821
0.3087491066916357,1.0,0.9652817505394757
0.30973393486275463,1.0,0.9654414464514239
0.3107187630338735,1.0,0.9656001300457429
0.3117035912049924,1.0,0.9657578109176916
0.31268841937611136,1.0,0.9659144985416476
0.31367324754723025,1.0,0.9660702022730021
0.31465807571834914,1.0,0.9662249313500234
0.3156429038894681,1.0,0.9663786948956831
0.316627732060587,1.0,0.9665315019194499
0.3176125602317059,1.0,0.966683361319049
0.3185973884028248,1.0,0.9668342818821891
0.3195822165739437,1.0,0.9669842722882585
0.32056704474506265,1.0,0.967133341109987
0.32155187291618154,1.0,0.9672814968150815
0.3225367010873005,1.0,0.9674287477678272
0.32352152925841937,1.0,0.9675751022306632
0.32450635742953826,1.0,0.9677205683657283
0.3254911856006572,1.0,0.9678651542363766
0.3264760137717761,1.0,0.9680088678086687
0.32746084194289504,1.0,0.9681517169528348
0.32844567011401393,1.0,0.9682937094447107
0.3294304982851328,1.0,0.9684348529671494
0.33041532645625177,1.0,0.9685751551114067
0.33140015462737066,1.0,0.9687146233785017
0.3323849827984896,1.0,0.9688532651805544
0.3333698109696085,1.0,0.9689910878420975
0.3343546391407274,1.0,0.9691280986013688
0.33533946731184633,1.0,0.9692643046115758
0.3363242954829652,1.0,0.9693997129421412
0.33730912365408416,1.0,0.9695343305799273
0.33829395182520305,1.0,0.9696681644304365
0.33927877999632194,1.0,0.9698012213189924
0.3402636081674409,1.0,0.9699335079919004
0.3412484363385598,1.0,0.9700650311175876
0.34223326450967867,1.0,0.9701957972877234
0.3432180926807976,1.0,0.9703258130183211
0.3442029208519165,1.0,0.9704550847508197
0.34518774902303545,1.0,0.9705836188531475
0.34617257719415434,1.0,0.9707114216207688
0.34715740536527323,1.0,0.9708384992777112
0.3481422335363922,1.0,0.9709648579775755
0.34912706170751107,1.0,0.9710905038045292
0.35011188987863,1.0,0.9712154427742844
0.3510967180497489,1.0,0.9713396808350557
0.3520815462208678,1.0,0.9714632238685059
0.35306637439198674,1.0,0.9715860776906731
0.3540512025631056,1.0,0.9717082480528838
0.3550360307342246,1.0,0.9718297406426514
0.35602085890534346,1.0,0.9719505610845567
0.35700568707646235,1.0,0.9720707149411181
0.3579905152475813,1.0,0.9721902077136435
0.3589753434187002,1.0,0.9723090448430716
0.35996017158981913,1.0,0.9724272317107959
0.360944999760938,1.0,0.9725447736394783
0.3619298279320569,1.0,0.9726616758938482
0.36291465610317586,1.0,0.9727779436814878
0.36389948427429475,1.0,0.9728935821536057
0.3648843124454137,1.0,0.9730085964057982
0.3658691406165326,1.0,0.9731229914787968
0.3668539687876515,1.0,0.9732367723592057
0.3678387969587704,1.0,0.9733499439802253
0.3688236251298893,1.0,0.973462511222366
0.36980845330100826,1.0,0.9735744789141497
0.37079328147212715,1.0,0.9736858518327992
0.37177810964324604,1.0,0.9737966347049193
0.372762937814365,1.0,0.9739068322071643
0.37374776598548387,1.0,0.9740164489668968
0.37473259415660276,1.0,0.9741254895628344
0.3757174223277217,1.0,0.9742339585256883
0.3767022504988406,1.0,0.9743418603387901
0.37768707866995954,1.0,0.9744491994387101
0.37867190684107843,1.0,0.9745559802158649
0.3796567350121973,1.0,0.9746622070151165
0.38064156318331627,1.0,0.974767884136361
0.38162639135443516,1.0,0.9748730158351091
0.3826112195255541,1.0,0.9749776063230573
0.383596047696673,1.0,0.9750816597686509
0.3845808758677919,1.0,0.9751851802976369
0.38556570403891083,1.0,0.9752881719936092
0.3865505322100297,1.0,0.9753906388985472
0.38753536038114866,1.0,0.9754925850133422
0.38852018855226755,1.0,0.9755940142983199
0.38950501672338644,1.0,0.9756949306737525
0.3904898448945054,1.0,0.9757953380203647
0.3914746730656243,1.0,0.9758952401798295
0.3924595012367432,1.0,0.9759946409552597
0.3934443294078621,1.0,0.9760935441116894
0.394429157578981,1.0,0.9761919533765503
0.39541398575009995,1.0,0.9762898724401393
0.39639881392121884,1.0,0.9763873049560804
0.3973836420923378,1.0,0.9764842545417783
0.3983684702634567,1.0,0.976580724778867
0.39935329843457557,1.0,0.9766767192136503
0.4003381266056945,1.0,0.9767722413575362
0.4013229547768134,1.0,0.9768672946874656
0.4023077829479323,1.0,0.9769618826463343
0.40329261111905124,1.0,0.9770560086434075
0.4042774392901701,1.0,0.9771496760547311
0.40526226746128907,1.0,0.9772428882235338
0.40624709563240796,1.0,0.9773356484606257
0.40723192380352685,1.0,0.9774279600447906
0.4082167519746458,1.0,0.9775198262231715
0.4092015801457647,1.0,0.9776112502116513
0.41018640831688363,1.0,0.9777022351952294
0.4111712364880025,1.0,0.97779278432839
0.4121560646591214,1.0,0.9778829007354672
0.41314089283024036,1.0,0.977972587511005
0.41412572100135925,1.0,0.9780618477201108
0.4151105491724782,1.0,0.9781506843988045
0.4160953773435971,1.0,0.9782391005543633
0.417080205514716,1.0,0.9783270991656604
0.4180650336858349,1.0,0.9784146831835004
0.4190498618569538,1.0,0.9785018555309482
0.42003469002807275,1.0,0.9785886191036547
0.42101951819919164,1.0,0.9786749767701771
0.42200434637031053,1.0,0.978760931372296
0.4229891745414295,1.0,0.9788464857253258
0.42397400271254837,1.0,0.978931642618423
0.4249588308836673,1.0,0.9790164048148886
0.4259436590547862,1.0,0.9791007750524677
0.4269284872259051,1.0,0.9791847560436439
0.42791331539702404,1.0,0.9792683504759297
0.42889814356814293,1.0,0.9793515610121545
0.4298829717392618,1.0,0.9794343902907447
0.43086779991038077,1.0,0.9795168409260061
0.43185262808149966,1.0,0.9795989155083957
0.4328374562526186,1.0,0.9796806166047953
0.4338222844237375,1.0,0.9797619467587775
0.4348071125948564,1.0,0.9798429084908709
0.4357919407659753,1.0,0.9799235042988197
0.4367767689370942,1.0,0.9800037366578406
0.43776159710821316,1.0,0.980083608020877
0.43874642527933205,1.0,0.9801631208188476
0.43973125345045094,1.0,0.9802422774608944
0.4407160816215699,1.0,0.9803210803346257
0.4417009097926888,1.0,0.9803995318063554
0.4426857379638077,1.0,0.9804776342213399
0.4436705661349266,1.0,0.9805553899040133
0.4446553943060455,1.0,0.9806328011582162
0.44564022247716445,1.0,0.9807098702674246
0.44662505064828334,1.0,0.9807865994949734
0.4476098788194023,1.0,0.9808629910842784
0.4485947069905212,1.0,0.9809390472590553
0.44957953516164006,1.0,0.9810147702235349
0.450564363332759,1.0,0.9810901621626759
0.4515491915038779,1.0,0.9811652252423765
0.45253401967499685,1.0,0.9812399616096793
0.45351884784611574,1.0,0.9813143733929787
0.4545036760172346,1.0,0.9813884627022209
0.45548850418835357,1.0,0.9814622316291045
0.45647333235947246,1.0,0.9815356822472772
0.45745816053059135,1.0,0.9816088166125293
0.4584429887017103,1.0,0.9816816367629863
0.4594278168728292,1.0,0.9817541447192983
0.46041264504394813,1.0,0.9818263424848266
0.461397473215067,1.0,0.9818982320458277
0.4623823013861859,1.0,0.9819698153716365
0.46336712955730486,1.0,0.9820410944148454
0.46435195772842375,1.0,0.9821120711114821
0.4653367858995427,1.0,0.9821827473811849
0.4663216140706616,1.0,0.9822531251273758
0.4673064422417805,1.0,0.9823232062374307
0.4682912704128994,1.0,0.9823929925828496
0.4692760985840183,1.0,0.9824624860194218
0.47026092675513725,1.0,0.9825316883873907
0.47124575492625614,1.0,0.9826006015116167
0.47223058309737503,1.0,0.9826692272017374
0.473215411268494,1.0,0.982737567252326
0.47420023943961287,1.0,0.9828056234430473
0.4751850676107318,1.0,0.9828733975388132
0.4761698957818507,1.0,0.9829408912899338
0.4771547239529696,1.0,0.9830081064322695
0.47813955212408854,1.0,0.9830750446873795
0.47912438029520743,1.0,0.983141707762668
0.4801092084663264,1.0,0.9832080973515298
0.48109403663744527,1.0,0.9832742151334938
0.48207886480856416,1.0,0.9833400627743653
0.4830636929796831,1.0,0.9834056419263647
0.484048521150802,1.0,0.9834709542282659
0.4850333493219209,1.0,0.9835360013055333
0.4860181774930398,1.0,0.9836007847704572
0.4870030056641587,1.0,0.9836653062222851
0.48798783383527766,1.0,0.9837295672473552
0.48897266200639655,1.0,0.9837935694192257
0.48995749017751544,1.0,0.9838573142988026
0.4909423183486344,1.0,0.9839208034344681
0.4919271465197533,1.0,0.9839840383622042
0.4929119746908722,1.0,0.9840470206057181
0.4938968028619911,1.0,0.9841097516765638
0.49488163103311,1.0,0.9841722330742628
0.49586645920422895,1.0,0.9842344662864245
0.49685128737534784,1.0,0.9842964527888632
0.4978361155464668,1.0,0.9843581940457155
0.4988209437175857,1.0,0.9844196915095553
0.49980577188870456,1.0,0.984480946621508
0.5007906000598236,1.0,0.9845419608113625
0.5017754282309425,1.0,0.9846027354976832
0.5027602564020613,1.0,0.984663272087919
0.5037450845731802,1.0,0.9847235719785127
0.5047299127442991,1.0,0.9847836365550082
0.5057147409154181,1.0,0.984843467192157
0.506699569086537,1.0,0.9849030652540218
0.5076843972576559,1.0,0.9849624320940814
0.5086692254287748,1.0,0.985021569055333
0.5096540535998937,1.0,0.9850804774703932
0.5106388817710127,1.0,0.9851391586615977
0.5116237099421316,1.0,0.9851976139411014
0.5126085381132505,1.0,0.9852558446109747
0.5135933662843694,1.0,0.9853138519633018
0.5145781944554882,1.0,0.9853716372802751
0.5155630226266072,1.0,0.9854292018342898
0.5165478507977261,1.0,0.9854865468880382
0.517532678968845,1.0,0.9855436736946002
0.5185175071399639,1.0,0.985600583497537
0.5195023353110829,1.0,0.9856572775309792
0.5204871634822018,1.0,0.9857137570197173
0.5214719916533207,1.0,0.9857700231792891
0.5224568198244396,1.0,0.9858260772160677
0.5234416479955585,1.0,0.9858819203273468
0.5244264761666775,1.0,0.9859375537014268
0.5254113043377964,1.0,0.9859929785176984
0.5263961325089153,1.0,0.9860481959467269
0.5273809606800341,1.0,0.9861032071503333
0.528365788851153,1.0,0.9861580132816768
0.529350617022272,1.0,0.986212615485335
0.5303354451933909,1.0,0.9862670148973834
0.5313202733645098,1.0,0.9863212126454748
0.5323051015356287,1.0,0.9863752098489167
0.5332899297067476,1.0,0.9864290076187484
0.5342747578778666,1.0,0.986482607057817
0.5352595860489855,1.0,0.9865360092608532
0.5362444142201044,1.0,0.9865892153145464
0.5372292423912233,1.0,0.9866422262976167
0.5382140705623422,1.0,0.9866950432808894
0.5391988987334612,1.0,0.9867476673273663
0.54018372690458,1.0,0.9868000994922973
0.5411685550756989,1.0,0.9868523408232508
0.5421533832468178,1.0,0.9869043923601833
0.5431382114179367,1.0,0.9869562551355091
0.5441230395890557,1.0,0.9870079301741674
0.5451078677601746,1.0,0.9870594184936912
0.5460926959312935,1.0,0.9871107211042732
0.5470775241024124,1.0,0.9871618390088319
0.5480623522735313,1.0,0.9872127732030771
0.5490471804446503,1.0,0.9872635246755745
0.5500320086157692,1.0,0.9873140944078103
0.5510168367868881,1.0,0.9873644833742529
0.552001664958007,1.0,0.9874146925424172
0.5529864931291258,1.0,0.9874647228729262
0.5539713213002448,1.0,0.9875145753195707
0.5549561494713637,1.0,0.987564250829372
0.5559409776424826,1.0,0.9876137503426405
0.5569258058136015,1.0,0.9876630747930356
0.5579106339847204,1.0,0.9877122251076245
0.5588954621558393,1.0,0.9877612022069397
0.5598802903269583,1.0,0.9878100070050375
0.5608651184980772,1.0,0.9878586404095533
0.5618499466691961,1.0,0.9879071033217592
0.562834774840315,1.0,0.9879553966366197
0.5638196030114339,1.0,0.9880035212428456
0.5648044311825529,1.0,0.9880514780229496
0.5657892593536717,1.0,0.9880992678532999
0.5667740875247906,1.0,0.9881468916041733
0.5677589156959095,1.0,0.9881943501398089
0.5687437438670284,1.0,0.9882416443184594
0.5697285720381474,1.0,0.988288774992443
0.5707134002092663,1.0,0.9883357430081952
0.5716982283803852,1.0,0.988382549206319
0.5726830565515041,1.0,0.988429194421635
0.573667884722623,1.0,0.9884756794832317
0.574652712893742,1.0,0.9885220052145133
0.5756375410648609,1.0,0.9885681724332495
0.5766223692359798,1.0,0.9886141819516235
0.5776071974070986,1.0,0.9886600345762793
0.5785920255782175,1.0,0.9887057311083683
0.5795768537493365,1.0,0.9887512723435974
0.5805616819204554,1.0,0.9887966590722738
0.5815465100915743,1.0,0.9888418920793512
0.5825313382626932,1.0,0.9888869721444759
0.5835161664338121,1.0,0.98893190004203
0.5845009946049311,1.0,0.9889766765411769
0.58548582277605,1.0,0.9890213024059047
0.5864706509471689,1.0,0.9890657783950699
0.5874554791182878,1.0,0.9891101052624401
0.5884403072894067,1.0,0.9891542837567376
0.5894251354605257,1.0,0.9891983146216797
0.5904099636316446,1.0,0.9892421985960222
0.5913947918027634,1.0,0.9892859364136001
0.5923796199738823,1.0,0.9893295288033673
0.5933644481450012,1.0,0.9893729764894396
0.5943492763161202,1.0,0.9894162801911327
0.5953341044872391,1.0,0.9894594406230026
0.596318932658358,1.0,0.9895024584948849
0.5973037608294769,1.0,0.9895453345119344
0.5982885890005958,1.0,0.989588069374662
0.5992734171717148,1.0,0.9896306637789741
0.6002582453428337,1.0,0.9896731184162104
0.6012430735139526,1.0,0.9897154339731807
0.6022279016850715,1.0,0.9897576111322021
0.6032127298561903,1.0,0.9897996505711363
0.6041975580273093,1.0,0.9898415529634247
0.6051823861984282,1.0,0.9898833189781255
0.6061672143695471,1.0,0.9899249492799489
0.607152042540666,1.0,0.9899664445292924
0.6081368707117849,1.0,0.9900078053822753
0.6091216988829039,1.0,0.9900490324907738
0.6101065270540228,1.0,0.9900901265024556
0.6110913552251417,1.0,0.9901310880608126
0.6120761833962606,1.0,0.9901719178051954
0.6130610115673795,1.0,0.9902126163708461
0.6140458397384984,1.0,0.9902531843889324
0.6150306679096174,1.0,0.9902936224865784
0.6160154960807362,1.0,0.9903339312868983
0.6170003242518551,1.0,0.9903741114090276
0.617985152422974,1.0,0.9904141634681556
0.6189699805940929,1.0,0.9904540880755562
0.6199548087652119,1.0,0.990493885838619
0.6209396369363308,1.0,0.9905335573608804
0.6219244651074497,1.0,0.9905731032420538
0.6229092932785686,1.0,0.9906125240780604
0.6238941214496875,1.0,0.9906518204610579
0.6248789496208065,1.0,0.9906909929794717
0.6258637777919254,1.0,0.9907300422180234
0.6268486059630443,1.0,0.9907689687577598
0.6278334341341631,1.0,0.9908077731760817
0.628818262305282,1.0,0.990846456046774
0.629803090476401,1.0,0.990885017940031
0.6307879186475199,1.0,0.9909234594224867
0.6317727468186388,1.0,0.9909617810572425
0.6327575749897577,1.0,0.9909999834038937
0.6337424031608766,1.0,0.991038067018557
0.6347272313319956,1.0,0.9910760324538981
0.6357120595031145,1.0,0.9911138802591576
0.6366968876742334,1.0,0.9911516109801781
0.6376817158453523,1.0,0.9911892251594303
0.6386665440164712,1.0,0.9912267233360388
0.6396513721875902,1.0,0.9912641060458076
0.640636200358709,1.0,0.991301373821247
0.6416210285298279,1.0,0.9913385271915968
0.6426058567009468,1.0,0.9913755666828532
0.6435906848720657,1.0,0.9914124928177925
0.6445755130431847,1.0,0.991449306115996
