knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,49,0.8066181447007541,1.0002895354370749,1.6608602253708125,50,50,0.05879533341943694,0.4886545488637717,2.0464354671929645,8,4,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,49,0.4890788421098088,1.7995940741806833,1.5852073874569066,50,50,0.012848791316597314,0.28262599425769874,3.5382449608941444,8,4,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,49,0.56005777646153,1.5818242387000312,1.599268031295967,50,50,0.010657252797210751,0.22671690693725893,4.410787062637271,8,4,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
