knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,163,0.8060303903480293,0.9999641200325853,2.2003930377546665,164,164,0.031937812701317056,0.5713256936418407,1.750315119954839,20,5,64,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,163,0.8062184411492974,1.000244857249667,2.182381679149516,164,164,0.01068501527707645,0.3325330763525647,3.007219645542149,20,5,64,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,163,0.8062726058937998,1.000581749337324,2.182176248384766,164,164,0.00846699649846418,0.27501694198134713,3.6361396239647825,20,5,64,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
