knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
10_1,0_1,1,0.23242512302392693,0.2148918161053173,0.01753330691860963,0.008766653459304816
10_1,0_1,2,0.45998861721225237,0.4297655884205816,0.03022302879167077,0.015111514395835385
10_1,0_1,3,0.6784845208030966,0.6437846224864516,0.034699898316644995,0.017349949158322497
10_1,0_1,4,0.865595079991861,0.7711177576265413,0.0944773223653197,0.04723866118265985
10_1,0_1,5,0.9573508886653909,0.8556656527853396,0.1016852358800513,0.05084261794002565
10_1,0_1,6,1.047981707398327,0.940209481938169,0.10777222546015808,0.05388611273007904
10_1,0_1,7,1.1382015068280902,1.0246541423212767,0.11354736450681346,0.05677368225340673
10_1,0_1,8,1.2267479088706954,1.1090305190498184,0.11771738982087698,0.05885869491043849
10_1,0_1,9,1.3147963684601356,1.1930740779731719,0.1217222904869637,0.06086114524348185
10_1,0_1,10,1.372104158732308,1.2357225864760812,0.1363815722562267,0.06819078612811336
10_1,0_1,11,1.4229413466952348,1.278269253012524,0.14467209368271083,0.07233604684135542
10_1,0_1,12,1.468089266747454,1.320815511036523,0.14727375571093115,0.07363687785546558
10_1,0_1,13,1.5129848656253746,1.3633552865248566,0.149629579100518,0.074814789550259
10_1,0_1,14,1.557634422810977,1.4058568189692744,0.1517776038417027,0.07588880192085135
10_1,0_1,15,1.6019459370352043,1.4482651498615882,0.1536807871736161,0.07684039358680805
10_1,0_1,16,1.6459069258388557,1.4906380352126614,0.1552688906261943,0.07763444531309716
10_1,0_1,17,1.6897082215075172,1.5154632902404572,0.17424493126705998,0.08712246563352999
10_1,0_1,18,1.7333159728231813,1.5400758609428216,0.19324011188035972,0.09662005594017986
10_1,0_1,19,1.7720683175825775,1.5646814173766599,0.20738690020591766,0.10369345010295883
10_1,0_1,20,1.8059569331788234,1.5892728230955573,0.21668411008326616,0.10834205504163308
10_1,0_1,21,1.838885092543905,1.6138542479597766,0.22503084458412848,0.11251542229206424
10_1,0_1,22,1.870365982631291,1.6384292867864472,0.2319366958448439,0.11596834792242194
10_1,0_1,23,1.8976161531982423,1.662999335209106,0.23461681798913636,0.11730840899456818
10_1,0_1,24,1.9236987833338546,1.6874302724606096,0.23626851087324496,0.11813425543662248
10_1,0_1,25,1.9493343238728003,1.711850896044031,0.2374834278287692,0.1187417139143846
10_1,0_1,26,1.9745854877900857,1.7275506775831273,0.2470348102069584,0.1235174051034792
10_1,0_1,27,1.9995987157004897,1.7430658948729696,0.25653282082752016,0.12826641041376008
10_1,0_1,28,2.024595209861268,1.7585517716902361,0.26604343817103193,0.13302171908551597
10_1,0_1,29,2.0495277816883863,1.7740115704108308,0.27551621127755554,0.13775810563877777
10_1,0_1,30,2.0743793114183453,1.7894688994915626,0.2849104119267827,0.14245520596339134
10_1,0_1,31,2.0991505857410258,1.8048734106480984,0.2942771750929274,0.1471385875464637
10_1,0_1,32,2.123849946162865,1.8202318900172458,0.303618056145619,0.1518090280728095
10_1,0_1,33,2.1480771933849603,1.8355882100795775,0.3124889833053828,0.1562444916526914
10_1,0_1,34,2.170963567660996,1.8509206999583137,0.3200428677026823,0.16002143385134115
10_1,0_1,35,2.1932283355446036,1.8662505099814728,0.3269778255631308,0.1634889127815654
10_1,0_1,36,2.2141570889597144,1.8815200897246762,0.3326369992350382,0.1663184996175191
10_1,0_1,37,2.2336818611240505,1.8966709647804398,0.3370108963436107,0.16850544817180535
