status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,410,1023,614,6,3.825630917404017e-05,0.011349730580061243,0.00024686160498187066,-2.4459665836721944,0.05091682049307406,49.067478482288244,0.9793960774223482,-322.1586091820108,6.350146143624938,1742.270300122778,33.31476565462249,-5795.585122039797,105.67821323730787,3_1,0_1,-322.1586091820108,-161.0793045910054,1023,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,410,1023,614,6,8.974596100106651e-05,0.0020986888463940933,0.0005791157707497145,-0.575763445975308,0.11944641511237412,13.665035463477059,2.2975776823914917,-93.64954088486576,14.896888394648307,555.1059625566666,78.15353137171613,-2086.1112246083176,247.91186103999735,4_1,0_1,-93.64954088486576,-46.82477044243288,1023,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
