status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,256,1023,768,6,0.0017578426187786168,-0.053371964244908275,0.001619928321735504,9.97337807569125,0.30205068989310946,-171.14061077835885,5.217181954868257,1070.3689101039454,32.669411372011844,-5090.7877032825345,158.26905496556992,13744.44072855177,444.66006689366054,0_1,1023,2.9461081970341665,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,256,1023,768,6,0.001287035354354509,-0.050303044482363016,0.001186058978955916,9.50532960348502,0.22115171890058793,-165.3370129999074,3.8198514214437016,1039.144131650858,23.919483458050045,-4996.82256213841,115.87946899506782,13729.152850320412,325.5656795711453,3_1,1023,3.034694663574931,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,256,1023,768,6,0.001212964564539269,-0.05060005994659955,0.0011177995290181303,9.563808978751629,0.20842411011148826,-166.59969307126735,3.600013317691606,1047.7543875729596,22.54288177751663,-5047.789957850314,109.21043402039139,13916.407434788087,306.8288927836025,4_1,1023,3.049934279079706,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
