knot,reference,length_source,length_coeff,A_lead_normalized_spectrum,A_reference_normalized_spectrum,L_spectral_norm,L_geom_raw,L_used,status
0_1,0_1,geometric_raw,A_M,-0.06694761359878797,-0.06694761359878797,6.283185307179586,6.283184661215509,6.283184661215509,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
6_1,0_1,geometric_raw,A_M,-0.1677573795580963,-0.06694761359878797,15.744410379244087,28.35891235098048,28.35891235098048,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
