knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,1023,0.809053660361057,1.0000096072921996,2.929801390524094,1024,1024,0.0068336536337068945,0.6629260872117136,1.508463793009005,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,1023,0.8090640006821672,1.0000261351743571,3.006029704977629,1024,1024,0.006541359539606062,0.41663215526338343,2.4001988021491703,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,1023,0.8090919588640333,1.0000620438008183,3.016760472675636,1024,1024,0.005251446244363291,0.34164073759284525,2.9270514021421032,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
