model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,768,256,1023,0.002516588273977053,0.1050907737196063,0.00046473991102277256,0.05254538685980315,-0.7618198806925969,0.010932848642969202,3_1,0_1,True,0.75,1023,,,,
sqrt+inv,PASS_FIT,768,256,1023,0.0018986136574618267,0.05818186082233643,0.001980719225579104,0.029090930411168215,1.4199462290715064,0.09104277077623078,3_1,0_1,True,0.75,1023,-24.373501359946776,1.0128921401969309,,
sqrt+inv+threehalf,PASS_FIT,768,256,1023,0.0007549611922340453,-0.2260757177785146,0.0045259901060402,-0.1130378588892573,21.072606650256876,0.3102539979119977,3_1,0_1,True,0.75,1023,-466.4814485527737,6.943467329970088,3236.9795025034527,50.75223726338632
sqrt,PASS_FIT,768,256,1023,0.00395650629502398,0.12211200235446408,0.0007306504613901934,0.06105600117723204,-0.8194456699823527,0.01718830407251848,4_1,0_1,False,0.75,1023,,,,
sqrt+inv,PASS_FIT,768,256,1023,0.002797580010674554,0.04265979381331023,0.0029185613884431336,0.021329896906655117,2.8759317164138336,0.13415021778601616,4_1,0_1,False,0.75,1023,-41.28274123874005,1.4924820503885348,,
sqrt+inv+threehalf,PASS_FIT,768,256,1023,0.0008451931091528019,-0.39249958701102344,0.005066930180078773,-0.19624979350551172,32.96146042079544,0.34733512638757746,4_1,0_1,False,0.75,1023,-718.0893949255164,7.77334093631002,4955.371825031952,56.81807442600861
