status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,12,47,36,6,0.0017306942671448343,-1.179298945019542,0.16459631651884465,49.06250962411968,6.582450174979668,-188.90946842136015,24.375563175780808,616.9544481941552,77.56226146201828,-1272.229527888664,158.46856220248904,782.9562563072221,95.37031712378801,0_1,47,1.6390796720249692,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,12,47,36,6,0.0009545526161612034,-0.44307068574602515,0.09078197549169574,19.837498239500295,3.6305054882069423,-81.6430673351756,13.444175578295301,277.37502779746507,42.77893617576361,-579.0735409153642,87.40225440235508,367.0612041290146,52.60084778856961,3_1,47,1.5545037640668111,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,12,47,36,6,0.0009548882061603678,-0.320406611964884,0.0908138915145148,14.964502322299854,3.631781857170922,-64.13781283350639,13.44890211803203,223.07016771893083,42.793975873850876,-470.40667949360744,87.43298222393898,305.2789494511765,52.61934055488395,4_1,47,1.5405382808638142,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
