knot,reference,length_source,length_coeff,A_lead_normalized_spectrum,A_reference_normalized_spectrum,L_spectral_norm,L_geom_raw,L_used,status
0_1,0_1,geometric_raw,A_M,-0.013205656296250309,-0.013205656296250309,6.283185307179586,6.283185302693725,6.283185302693725,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
3_1,0_1,geometric_raw,A_M,-0.02850543383864989,-0.013205656296250309,13.562743043724444,16.372460337048228,16.372460337048228,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
4_1,0_1,geometric_raw,A_M,-0.0462872333795622,-0.013205656296250309,22.023234450152852,21.044950488681607,21.044950488681607,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
