knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21318243600189965,0.21324644524259342,-6.400924069377423e-05,-3.2004620346887114e-05
3_1,0_1,2,0.42636028927913894,0.4264878063737764,-0.00012751709463748595,-6.375854731874298e-05
3_1,0_1,3,0.6391906149862212,0.6392305288446031,-3.991385838186812e-05,-1.995692919093406e-05
3_1,0_1,4,0.7762677986820226,0.7389704455371083,0.037297353144914225,0.018648676572457112
3_1,0_1,5,0.860595799370704,0.8233124403283804,0.037283359042323605,0.018641679521161802
3_1,0_1,6,0.944923385844212,0.9076543743727956,0.03726901147141637,0.018634505735708184
3_1,0_1,7,1.0292183194438795,0.9919434629113846,0.03727485653249496,0.01863742826624748
3_1,0_1,8,1.113508650596693,1.0762201228807302,0.037288527715962694,0.018644263857981347
3_1,0_1,9,1.1976764862200324,1.1601104500511121,0.03756603616892029,0.018783018084460146
3_1,0_1,10,1.2408556723248716,1.2032903484426163,0.03756532388225531,0.018782661941127654
3_1,0_1,11,1.284028045086901,1.246464915194229,0.037563129892671965,0.018781564946335982
3_1,0_1,12,1.3271998885915686,1.2896387715957862,0.03756111699578235,0.018780558497891175
3_1,0_1,13,1.3703716170504352,1.3328113401219728,0.03756027692846242,0.01878013846423121
3_1,0_1,14,1.4135276857460375,1.3759673650694804,0.037560320676557124,0.018780160338278562
3_1,0_1,15,1.45668233203504,1.419121732526096,0.03756059950894386,0.01878029975447193
3_1,0_1,16,1.4997397535545298,1.462179257556508,0.0375604959980218,0.0187802479990109
3_1,0_1,17,1.5255237905950982,1.4879631974056007,0.03756059318949756,0.01878029659474878
3_1,0_1,18,1.5512896170453048,1.5137290328746997,0.03756058417060504,0.01878029208530252
3_1,0_1,19,1.577037636206896,1.5394772927976412,0.03756034340925485,0.018780171704627424
3_1,0_1,20,1.6027856246187655,1.5652255222030629,0.03756010241570262,0.01878005120785131
3_1,0_1,21,1.6285272953794037,1.5909671710874411,0.03756012429196254,0.01878006214598127
3_1,0_1,22,1.6542689325124476,1.6167087773786624,0.03756015513378519,0.018780077566892595
3_1,0_1,23,1.679995190656599,1.6424351098258987,0.03756008083070039,0.018780040415350197
3_1,0_1,24,1.7057207936310985,1.668160803116575,0.03755999051452341,0.018779995257261706
3_1,0_1,25,1.7313514657803815,1.6937914079831018,0.03756005779727967,0.018780028898639833
3_1,0_1,26,1.7482367857486016,1.7106767350496621,0.03756005069893953,0.018780025349469764
3_1,0_1,27,1.765093788558736,1.7275337525492156,0.037560036009520514,0.018780018004760257
3_1,0_1,28,1.7819082342878898,1.7443482234792906,0.037560010808599165,0.018780005404299582
3_1,0_1,29,1.7987226655661575,1.7611626798853561,0.03755998568080132,0.01877999284040066
3_1,0_1,30,1.815532955101295,1.7779729789145404,0.03755997618675466,0.01877998809337733
3_1,0_1,31,1.8323425243625215,1.7947825451396697,0.037559979222851814,0.018779989611425907
3_1,0_1,32,1.8491515577488364,1.8115915748222153,0.037559982926621105,0.018779991463310552
3_1,0_1,33,1.8659582600285625,1.8283982908065481,0.03755996922201432,0.01877998461100716
3_1,0_1,34,1.8827460799771238,1.845186112036365,0.037559967940758776,0.018779983970379388
3_1,0_1,35,1.8995289039760603,1.861968943778755,0.03755996019730534,0.01877998009865267
3_1,0_1,36,1.9162178122191504,1.8786578611754459,0.037559951043704576,0.018779975521852288
3_1,0_1,37,1.927933869098242,1.8903739369612478,0.037559932136994156,0.018779966068497078
3_1,0_1,38,1.9396145545110546,1.9020546225853032,0.037559931925751355,0.018779965962875678
3_1,0_1,39,1.9512372888601799,1.913677357194689,0.037559931665490875,0.018779965832745438
3_1,0_1,40,1.9628460348168033,1.9252861038653128,0.03755993095149046,0.01877996547574523
3_1,0_1,41,1.9744545806409082,1.9368946520930987,0.03755992854780943,0.018779964273904715
3_1,0_1,42,1.9860630521674192,1.9485031252884402,0.03755992687897902,0.01877996343948951
3_1,0_1,43,1.9976712261500211,1.9601113001081316,0.03755992604188951,0.018779963020944757
3_1,0_1,44,2.009276114127396,1.9717161878583631,0.037559926269032706,0.018779963134516353
3_1,0_1,45,2.0208794797765606,1.9833195533394274,0.03755992643713313,0.018779963218566564
3_1,0_1,46,2.0324800139720924,1.994920088423617,0.03755992554847554,0.01877996277423777
3_1,0_1,47,2.0440539079309925,2.006493982794872,0.0375599251361205,0.01877996256806025
3_1,0_1,48,2.055617728851378,2.0180578040276975,0.037559924823680646,0.018779962411840323
3_1,0_1,49,2.0670896241632333,2.0295297010717395,0.03755992309149381,0.018779961545746904
3_1,0_1,50,2.0774777837727436,2.040244954708212,0.037232829064531625,0.018616414532265813
3_1,0_1,51,2.0878610726537628,2.050960206288714,0.036900866365048746,0.018450433182524373
