knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,475,0.8079569955209683,1.0000088998120096,2.643807415825581,476,476,0.011815723524782473,0.5809185444049214,1.7214117360022914,40,7,196,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,475,0.808008713889974,1.0000704189007694,2.6915696024926548,476,476,0.007386340963122984,0.3566840170260679,2.803601934108856,40,7,196,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,475,0.8080605875020861,1.0001709222052357,2.6947903927104697,476,476,0.005772239807390837,0.2935268041218814,3.406843892814535,40,7,196,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
