model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,15,5,19,0.005711091776342969,0.032716690026417035,0.007723986434177261,0.016358345013208517,0.07984453071853478,0.02472044782902439,5_1,0_1,True,0.75,19,,,,
sqrt+inv,PASS_FIT,15,5,19,0.003012450878911674,-0.0948431394731209,0.023252476004085507,-0.04742156973656045,0.8873947836176281,0.14537203031068305,5_1,0_1,True,0.75,19,-1.2230143530532145,0.21920068728728412,,
sqrt+inv+threehalf,PASS_FIT,15,5,19,0.001728471650185374,-0.4695636592092157,0.08036947928599765,-0.23478182960460786,4.422784715932103,0.7518447893589287,5_1,0_1,True,0.75,19,-12.055489065081641,2.291910845322012,10.780883551195869,2.277245459944848
