knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
5_1,0_1,1,0.2145527530015818,0.21236437021213944,0.0021883827894423613,0.0010941913947211807
5_1,0_1,2,0.42622635088342853,0.4244324788303293,0.0017938720530992214,0.0008969360265496107
5_1,0_1,3,0.6367837432068371,0.6082882113434713,0.02849553186336573,0.014247765931682865
5_1,0_1,4,0.8214460026726914,0.7596040443202846,0.0618419583524068,0.0309209791762034
5_1,0_1,5,0.9067866805321452,0.8455617771609174,0.06122490337122777,0.030612451685613884
5_1,0_1,6,0.986384156648775,0.9253754901700368,0.06100866647873815,0.030504333239369075
5_1,0_1,7,1.057129020103593,0.9946727497889869,0.0624562703146061,0.03122813515730305
5_1,0_1,8,1.1150934366639849,1.0535607245925973,0.06153271207138755,0.030766356035693776
5_1,0_1,9,1.144048374712918,1.0777590896478275,0.06628928506509046,0.03314464253254523
5_1,0_1,10,1.1657610603278248,1.1013877880832748,0.06437327224455003,0.032186636122275014
5_1,0_1,11,1.182041851784863,1.1170732092552909,0.06496864252957213,0.032484321264786065
5_1,0_1,12,1.1916176945685222,1.13139372994978,0.06022396461874213,0.030111982309371066
5_1,0_1,13,1.2001532671571955,1.1433631775226154,0.0567900896345801,0.02839504481729005
5_1,0_1,14,1.2052561715990968,1.1490289798935729,0.05622719170552393,0.028113595852761963
5_1,0_1,15,1.2093168575922573,1.153196748421054,0.05612010917120336,0.02806005458560168
5_1,0_1,16,1.2094623909117894,1.1561879199604357,0.053274470951353736,0.026637235475676868
5_1,0_1,17,1.2079114228418897,1.1577800171927657,0.050131405649123995,0.025065702824561997
5_1,0_1,18,1.2037313624145778,1.1592703013783205,0.04446106103625724,0.02223053051812862
5_1,0_1,19,1.197827167552407,1.159896735141271,0.03793043241113603,0.018965216205568014
