normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,333.71871330664266,333.71871330664266,1.2165777044398323,FAIL_NOT_SUBLEADING
Mmax,M_max,163.0,333.71871330664266,2.047354069365906,0.007463666898403878,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),12.767145334803704,333.71871330664266,26.138866955396306,0.09528972002248592,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,333.71871330664266,20.383955086876327,0.0743100830075717,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,333.71871330664266,1.2450773912759197,0.004538952519382863,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,333.71871330664266,0.07605087941272579,0.0002772448790174656,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,333.71871330664266,19.91736855938222,0.07260913324387132,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,333.71871330664266,1.2165777044398323,0.004435056387084036,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,333.71871330664266,1.2165777044398323,0.004435056387084036,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,333.71871330664266,2.4331554088796645,0.008870112774168073,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,2668.576831,333.71871330664266,0.12505493918329033,0.0004558900798010534,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,209.0190689476497,333.71871330664266,1.5965945833881063,0.005820414905515308,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,43688.971183742346,333.71871330664266,0.007638511602919753,2.7846334474741493e-05,PASS_SUBLEADING_CORRECTION
