s_m,x_m,y_m,z_m,kappa_m_inv,tau_m_inv,phi_integrated_rad,phi_pt_rad
3.5138609707754355e-14,-5.2095403943000774e-15,-4.2424249560188919e-15,3.4551429532528130e-15,1.2286473118851866e+14,6.3619668529419238e+11,-4.4709130006608691e+00,-5.0304277193648312e+00
3.5173996021659448e-14,-5.2391985047011044e-15,-4.2300403163621628e-15,3.4699486405033455e-15,1.2265130948545056e+14,1.2218890497816861e+13,-4.4708904880052582e+00,-5.0296213799301190e+00
3.5209382335564535e-14,-5.2688603632812189e-15,-4.2175416047841393e-15,3.4846505972105944e-15,1.2230609911111431e+14,1.8390525842954016e+13,-4.4704581065105300e+00,-5.0282185935532091e+00
3.5244768649469622e-14,-5.2985255205572251e-15,-4.2049295610719653e-15,3.4992487465749447e-15,1.2184147807127638e+14,1.7699889209615031e+13,-4.4698073335901718e+00,-5.0264927710384217e+00
3.5280154963374715e-14,-5.3281935571932034e-15,-4.1922050902394047e-15,3.5137431111694256e-15,1.2128797701944838e+14,9.2890159613594453e+12,-4.4691809997545144e+00,-5.0247962673694140e+00
3.5315541277279802e-14,-5.3578640563434198e-15,-4.1793692022897738e-15,3.5281338240394267e-15,1.2067067232798145e+14,-6.9173048120055547e+12,-4.4688522957198362e+00,-5.0235308700151160e+00
3.5350927591184895e-14,-5.3875365718710091e-15,-4.1664229409162602e-15,3.5424211363307404e-15,1.2002372881667339e+14,-3.0092010831447379e+13,-4.4690970736392917e+00,-5.0231065782412578e+00
3.5386313905089982e-14,-5.4172105960479088e-15,-4.1533673076087815e-15,3.5566054192327737e-15,1.1938385211171836e+14,-5.8503712214511234e+13,-4.4701619189806081e+00,-5.0238919873062180e+00
3.5421700218995075e-14,-5.4468855307753237e-15,-4.1402031883147351e-15,3.5706871579944649e-15,1.1878777790269214e+14,-8.9635799088322047e+13,-4.4722321497056434e+00,-5.0261619276095253e+00
3.5457086532900162e-14,-5.4765606662614500e-15,-4.1269312897349182e-15,3.5846669361901250e-15,1.1826969675085770e+14,-1.2042943969069659e+14,-4.4754040302293170e+00,-5.0300499973774970e+00
3.5492472846805255e-14,-5.5062351704330359e-15,-4.1135520914895047e-15,3.5985454092806883e-15,1.1785879809064169e+14,-1.4762421607305312e+14,-4.4796655841856259e+00,-5.0355145969967676e+00
3.5527859160710342e-14,-5.5359080912013902e-15,-4.1000658188290886e-15,3.6123232677480456e-15,1.1757713215045294e+14,-1.6815254902744575e+14,-4.4848894610355803e+00,-5.0423263824024227e+00
3.5563245474615436e-14,-5.5655783721940315e-15,-4.0864724384592259e-15,3.6260011915254644e-15,1.1743797606671772e+14,-1.7953326381666869e+14,-4.4908397599194059e+00,-5.0500823175906921e+00
3.5598631788520523e-14,-5.5952448808967531e-15,-4.0727716776396522e-15,3.6395797989014559e-15,1.1744484812490989e+14,-1.8020891736403744e+14,-4.4971927803492280e+00,-5.0582468992515519e+00
3.5634018102425616e-14,-5.6249064465524206e-15,-4.0589630643014418e-15,3.6530595943203201e-15,1.1759125086652070e+14,-1.6977950602529994e+14,-4.5035697096675680e+00,-5.0662156025450891e+00
3.5669404416330703e-14,-5.6545619038437821e-15,-4.0450459837848005e-15,3.6664409203367406e-15,1.1786115394420600e+14,-1.4909889779821212e+14,-4.5095775805624303e+00,-5.0733907379396577e+00
3.5704790730235796e-14,-5.6842101375239669e-15,-4.0310197461830182e-15,3.6797239192502609e-15,1.1823016337501742e+14,-1.2021742729269981e+14,-4.5148536409628210e+00,-5.0792573266261334e+00
3.5740177044140883e-14,-5.7138501228649735e-15,-4.0168836573590270e-15,3.6929085095596647e-15,1.1866727066138497e+14,-8.6173549650746438e+13,-4.5191076925818630e+00,-5.0834471138448754e+00
3.5775563358045976e-14,-5.7434809571181221e-15,-4.0026370865632277e-15,3.7059943813308290e-15,1.1913703475868547e+14,-5.0658132208297867e+13,-4.5221570568601202e+00,-5.0857820075291009e+00
3.5810949671951063e-14,-5.7731018780952475e-15,-3.9882795242186059e-15,3.7189810129368977e-15,1.1960202251194967e+14,-1.7593980993474195e+13,-4.5239496614282881e+00,-5.0862926702992901e+00
3.5846335985856156e-14,-5.8027122673941837e-15,-3.9738106247583668e-15,3.7318677095557688e-15,1.2002532153730973e+14,9.3140564223135703e+12,-4.5245722475625634e+00,-5.0852121992701811e+00
3.5881722299761243e-14,-5.8323116375524644e-15,-3.9592302312402410e-15,3.7446536615058794e-15,1.2037294548035791e+14,2.7000560483573473e+13,-4.5242426574382737e+00,-5.0829478873472258e+00
3.5917108613666337e-14,-5.8618996043204998e-15,-3.9445383806024928e-15,3.7573380182222010e-15,1.2061597344272516e+14,3.3382839310071844e+13,-4.5232872071293890e+00,-5.0800358291032346e+00
3.5952494927571424e-14,-5.8914758470677338e-15,-3.9297352906206670e-15,3.7699199716897325e-15,1.2073229741165427e+14,2.7591341249162777e+13,-4.5221059114985200e+00,-5.0770839403867178e+00
3.5987881241476517e-14,-5.9210400618404563e-15,-3.9148213316130893e-15,3.7823988417201841e-15,1.2070788584441642e+14,1.0068784276314418e+13,-4.5211295556360147e+00,-5.0747091846181451e+00
3.6023267555381604e-14,-5.9505919125693618e-15,-3.8997969874901717e-15,3.7947741547867969e-15,1.2053752786577123e+14,-1.7473283426878594e+13,-4.5207732584749696e+00,-5.0734746645994546e+00
3.6058653869286697e-14,-5.9801309862345470e-15,-3.8846628116608683e-15,3.8070457083485940e-15,1.2022830644704373e+14,-5.2195360381192672e+13,-4.5213915735672661e+00,-5.0738318549851975e+00
3.6094040183191784e-14,-6.0096567573759494e-15,-3.8694193834935381e-15,3.8192136137179237e-15,1.1978543730303848e+14,-9.0459397839589219e+13,-4.5232385749741040e+00,-5.0760727122975275e+00
3.6129426497096877e-14,-6.0391685662321393e-15,-3.8540672704659979e-15,3.8312783124562191e-15,1.1923242129396406e+14,-1.2814989677064928e+14,-4.5264395996217210e+00,-5.0802958272660730e+00
3.6164812811001964e-14,-6.0686656131402605e-15,-3.8386069999283643e-15,3.8432405638172439e-15,1.1859527992366788e+14,-1.6116127459409606e+14,-4.5309743520957531e+00,-5.0863912337613950e+00
3.6200199124907057e-14,-6.0981469698218646e-15,-3.8230390425297776e-15,3.8551014034278211e-15,1.1790451019037248e+14,-1.8581593117230659e+14,-4.5366772555478834e+00,-5.0940416772519868e+00
3.6235585438812144e-14,-6.1276116016274286e-15,-3.8073637805399963e-15,3.8668620513765626e-15,1.1719320224375881e+14,-1.9928560459352553e+14,-4.5432525964169130e+00,-5.1027516043872962e+00
3.6270971752717231e-14,-6.1570584202549585e-15,-3.7915815996073142e-15,3.8785239053677463e-15,1.1649511601697781e+14,-1.9992134692719562e+14,-4.5503045793778254e+00,-5.1118944891278533e+00
3.6306358066622325e-14,-6.1864863171143144e-15,-3.7756928156632734e-15,3.8900883606958301e-15,1.1584283240093034e+14,-1.8745728130333322e+14,-4.5573790589165197e+00,-5.1207781261156926e+00
3.6341744380527411e-14,-6.2158942163931814e-15,-3.7596977230906383e-15,3.9015567374179873e-15,1.1526603755780052e+14,-1.6305193621101225e+14,-4.5640124811165137e+00,-5.1287262383282766e+00
3.6377130694432505e-14,-6.2452811200471457e-15,-3.7435966125698960e-15,3.9129301854439199e-15,1.1478671348207369e+14,-1.2919436103818811e+14,-4.5697822881141095e+00,-5.1351543120646088e+00
3.6412517008337592e-14,-6.2746461438038765e-15,-3.7273897845091992e-15,3.9242096041222834e-15,1.1443163026209134e+14,-8.9378385753498906e+13,-4.5743540003285741e+00,-5.1396413563961154e+00
3.6447903322242685e-14,-6.3039885400342354e-15,-3.7110775550779931e-15,3.9353955833660656e-15,1.1421025309104731e+14,-4.7750023606166320e+13,-4.5775167719431780e+00,-5.1419810394585799e+00
3.6483289636147772e-14,-6.3333077049437787e-15,-3.6946602532845533e-15,3.9464883712775510e-15,1.1412839714960197e+14,-8.5721548312725703e+12,-4.5792064692674810e+00,-5.1422055422590764e+00
3.6518675950052865e-14,-6.3626031694359375e-15,-3.6781382091869587e-15,3.9574878707113821e-15,1.1418413981891059e+14,2.4235570766133625e+13,-4.5795098062291837e+00,-5.1405783012475865e+00
3.6554062263957952e-14,-6.3918745749582774e-15,-3.6615117349498066e-15,3.9683936645133721e-15,1.1436772328864023e+14,4.7536541275242898e+13,-4.5786521987143844e+00,-5.1375566710169229e+00
3.6589448577863045e-14,-6.4211216374194611e-15,-3.6447811018013298e-15,3.9792050665687410e-15,1.1466183734122541e+14,5.9295684015973664e+13,-4.5769700557428568e+00,-5.1337304978403404e+00
3.6624834891768132e-14,-6.4503441036279033e-15,-3.6279465167998050e-15,3.9899211935485556e-15,1.1504233730203962e+14,5.8749246430582875e+13,-4.5748718000550506e+00,-5.1297466812543089e+00
3.6660221205673225e-14,-6.4795417054812675e-15,-3.6110081035509562e-15,4.0005410505735318e-15,1.1547944501714925e+14,4.6414858470229195e+13,-4.5727928807791702e+00,-5.1262319297254164e+00
3.6695607519578312e-14,-6.5087141172348469e-15,-3.5939658905935700e-15,4.0110636230625768e-15,1.1593945027229970e+14,2.3953188680991164e+13,-4.5711504300274832e+00,-5.1237253626293846e+00
3.6730993833483406e-14,-6.5378609206048606e-15,-3.5768198101552009e-15,4.0214879668539187e-15,1.1638687185933644e+14,-6.0890563655330449e+12,-4.5703028149737897e+00,-5.1226295155121093e+00
3.6766380147388493e-14,-6.5669815813174843e-15,-3.5595697085286289e-15,4.0318132892422468e-15,1.1678695904976953e+14,-4.0611701409067078e+13,-4.5705182842337262e+00,-5.1231837352563376e+00
3.6801766461293586e-14,-6.5960754391766309e-15,-3.5422153676527884e-15,4.0420390147515876e-15,1.1710833430720142e+14,-7.6319406516279156e+13,-4.5719553826480075e+00,-5.1254594021210433e+00
3.6837152775198673e-14,-6.6251417120142765e-15,-3.5247565358467392e-15,4.0521648310895801e-15,1.1732552051348119e+14,-1.1005936719505719e+14,-4.5746560451240423e+00,-5.1293730919735427e+00
3.6872539089103766e-14,-6.6541795122414738e-15,-3.5071929642820943e-15,4.0621907126096928e-15,1.1742219933384075e+14,-1.3908623973687525e+14,-4.5785506404398024e+00,-5.1347121792051107e+00
3.6907925403008853e-14,-6.6831878733442015e-15,-3.4895244448873443e-15,4.0721169205502701e-15,1.1738725257630753e+14,-1.6127271870688159e+14,-4.5834723897790104e+00,-5.1411672878254162e+00
3.6943311716913946e-14,-6.7121657827257435e-15,-3.4717508450865904e-15,4.0819439811538506e-15,1.1722493176075856e+14,-1.7519224237008275e+14,-4.5891792368274986e+00,-5.1483668780917764e+00
3.6978698030819033e-14,-6.7411122168767600e-15,-3.4538721351330085e-15,4.0916726443660651e-15,1.1694977088855012e+14,-1.8015034422437878e+14,-4.5953786445097435e+00,-5.1559108523756354e+00
3.7014084344724126e-14,-6.7700261749744085e-15,-3.4358884047597810e-15,4.1013038270806844e-15,1.1658045878959525e+14,-1.7614277198410194e+14,-4.6017535011405775e+00,-5.1633991199104248e+00
3.7049470658629213e-14,-6.7989067046439386e-15,-3.4177998582509771e-15,4.1108385375112857e-15,1.1614558217477338e+14,-1.6375892695148538e+14,-4.6079865445621193e+00,-5.1704583525690975e+00
3.7084856972534307e-14,-6.8277529349528285e-15,-3.3996068410366273e-15,4.1202778347074118e-15,1.1567794750589625e+14,-1.4407561737139878e+14,-4.6137813693559853e+00,-5.1767619894967725e+00
3.7120243286439394e-14,-6.8565640764737401e-15,-3.3813097786893788e-15,4.1296227179843331e-15,1.1521146775604395e+14,-1.1852588561477777e+14,-4.6188796743783591e+00,-5.1820436533735599e+00
3.7155629600344487e-14,-6.8853394248422326e-15,-3.3629091472955223e-15,4.1388740583685002e-15,1.1477819751089595e+14,-8.8770983974947266e+13,-4.6230738685726021e+00,-5.1861087184189891e+00
3.7191015914249574e-14,-6.9140783719676574e-15,-3.3444054808714025e-15,4.1480325762972344e-15,1.1440417472808406e+14,-5.6594645608792227e+13,-4.6262151464772039e+00,-5.1888376592104670e+00
3.7226402228154667e-14,-6.9427803909134452e-15,-3.3257993175172104e-15,4.1570987767710360e-15,1.1411230631699698e+14,-2.3785467274048484e+13,-4.6282178223720640e+00,-5.1901864274688858e+00
3.7261788542059754e-14,-6.9714450261523051e-15,-3.3070911758860727e-15,4.1660729237170910e-15,1.1391105587546995e+14,7.9206786988333945e+12,-4.6290595023834022e+00,-5.1901831463228110e+00
3.7297174855964841e-14,-7.0000718834316386e-15,-3.2882815411494259e-15,4.1749550330124717e-15,1.1379844591350786e+14,3.6906125086417922e+13,-4.6287792187606245e+00,-5.1889204544685121e+00
3.7332561169869934e-14,-7.0286606200143257e-15,-3.2693708599380740e-15,4.1837448823093622e-15,1.1376728281003030e+14,6.1709492588062234e+13,-4.6274732470332962e+00,-5.1865468548919527e+00
3.7367947483775021e-14,-7.0572109368633383e-15,-3.2503595462078820e-15,4.1924420383880199e-15,1.1379878734862891e+14,8.1041757051620734e+13,-4.6252895755576509e+00,-5.1832578566247509e+00
3.7403333797680114e-14,-7.0857225728190329e-15,-3.2312479963117339e-15,4.2010458999499222e-15,1.1386796746932653e+14,9.3815357351319344e+13,-4.6224218065032021e+00,-5.1792881515224636e+00
3.7438720111585201e-14,-7.1141952999659350e-15,-3.2120366099455961e-15,4.2095557527046543e-15,1.1394673828929966e+14,9.9164986885773609e+13,-4.6191020268188510e+00,-5.1749053895300889e+00
3.7474106425490295e-14,-7.1426289187426299e-15,-3.1927258125249711e-15,4.2179708327248163e-15,1.1400715244122069e+14,9.6486543914384156e+13,-4.6155929434645167e+00,-5.1704051762725403e+00
3.7509492739395381e-14,-7.1710232510427508e-15,-3.1733160741253299e-15,4.2262903933986055e-15,1.1402487988216391e+14,8.5495993543749406e+13,-4.6121786403339451e+00,-5.1661060203796172e+00
3.7544879053300475e-14,-7.1993781296607427e-15,-3.1538079204701034e-15,4.2345137709534729e-15,1.1398230902493805e+14,6.6308260082715500e+13,-4.6091532522687784e+00,-5.1623423064328957e+00
3.7580265367205562e-14,-7.2276933829531149e-15,-3.1342019325410586e-15,4.2426404434998593e-15,1.1387089290382975e+14,3.9527532016836672e+13,-4.6068068473629911e+00,-5.1594531302148390e+00
3.7615651681110655e-14,-7.2559688144469814e-15,-3.1144987330745837e-15,4.2506700788833785e-15,1.1369243580424822e+14,6.3297620895634727e+12,-4.6054081137071501e+00,-5.1577651098876451e+00
3.7651037995015742e-14,-7.2842041781973696e-15,-3.0946989602542311e-15,4.2586025673432385e-15,1.1345912595296667e+14,-3.1490374846918438e+13,-4.6051841267589033e+00,-5.1575681561769269e+00
3.7686424308920835e-14,-7.3123991518020246e-15,-3.0748032310205320e-15,4.2664380360326145e-15,1.1319226202289434e+14,-7.1538285487295734e+13,-4.6062984550482255e+00,-5.1590846923725131e+00
3.7721810622825922e-14,-7.3405533099315363e-15,-3.0548120982781072e-15,4.2741768438063132e-15,1.1291978420320844e+14,-1.1092736549633366e+14,-4.6088299312747107e+00,-5.1624349042499240e+00
3.7757196936731015e-14,-7.3686661018510225e-15,-3.0347260076070443e-15,4.2818195562311641e-15,1.1267288672300958e+14,-1.4648290883360784e+14,-4.6127552418508291e+00,-5.1676030046093153e+00
3.7792583250636102e-14,-7.3967368365591317e-15,-3.0145452596670902e-15,4.2893669024069979e-15,1.1248213134771284e+14,-1.7502718487219212e+14,-4.6179387320445455e+00,-5.1744116035352725e+00
3.7827969564541195e-14,-7.4247646787830451e-15,-2.9942699842093642e-15,4.2968197167638610e-15,1.1237357137943261e+14,-1.9371120566805181e+14,-4.6241322989503573e+00,-5.1825121441164743e+00
3.7863355878446282e-14,-7.4527486581486931e-15,-2.9739001304866420e-15,4.3041788703833642e-15,1.1236540893995078e+14,-2.0034782225319134e+14,-4.6309870244810600e+00,-5.1913980276459162e+00
3.7898742192351376e-14,-7.4806876924780922e-15,-2.9534354770018156e-15,4.3114451974458999e-15,1.1246563782596275e+14,-1.9370064348079572e+14,-4.6380765954095127e+00,-5.2004431029321712e+00
3.7934128506256463e-14,-7.5085806245008231e-15,-2.9328756611768858e-15,4.3186194230193391e-15,1.1267098222787502e+14,-1.7369061060998238e+14,-4.6449309471833420e+00,-5.2089623745184142e+00
3.7969514820161556e-14,-7.5364262695067142e-15,-2.9122202269568450e-15,4.3257020984987232e-15,1.1296725558071464e+14,-1.4149206029045806e+14,-4.6510772176527535e+00,-5.2162860380085974e+00
3.8004901134066643e-14,-7.5642234698396828e-15,-2.8914686859171915e-15,4.3326935505402064e-15,1.1333106644469156e+14,-9.9500335606360844e+13,-4.6560841001132696e+00,-5.2218345864949391e+00
3.8040287447971736e-14,-7.5919711508688206e-15,-2.8706205854492839e-15,4.3395938483137618e-15,1.1373261903387256e+14,-5.1164692647441625e+13,-4.6596050502226980e+00,-5.2251830854117420e+00
3.8075673761876823e-14,-7.6196683723724184e-15,-2.8496755763403711e-15,4.3464027923878994e-15,1.1413921890202488e+14,-6.9549564935398047e+11,-4.6614155800975778e+00,-5.2261062981212598e+00
3.8111060075781916e-14,-7.6473143692785899e-15,-2.8286334717434289e-15,4.3531199266711877e-15,1.1451901709558569e+14,4.7327339327280852e+13,-4.6614401911249459e+00,-5.2246012280738565e+00
3.8146446389687003e-14,-7.6749085764832693e-15,-2.8074942902320720e-15,4.3597445727341659e-15,1.1484451942178062e+14,8.8401716727881391e+13,-4.6597654510392186e+00,-5.2208877140101020e+00
3.8181832703592096e-14,-7.7024506339721105e-15,-2.7862582773022302e-15,4.3662758837262669e-15,1.1509545004072145e+14,1.1855530299856336e+14,-4.6566372401413361e+00,-5.2153898316657532e+00
3.8217219017497183e-14,-7.7299403705591007e-15,-2.7649259021289889e-15,4.3727129132068043e-15,1.1526067436077456e+14,1.3475248829285719e+14,-4.6524420049743158e+00,-5.2087011736426074e+00
3.8252605331402270e-14,-7.7573777669783569e-15,-2.7434978293061054e-15,4.3790546927381520e-15,1.1533902708206639e+14,1.3521579060659267e+14,-4.6476736111240928e+00,-5.2015365626658419e+00
3.8287991645307364e-14,-7.7847629015170696e-15,-2.7219748683096784e-15,4.3853003112134081e-15,1.1533902794264397e+14,1.1963005946062709e+14,-4.6428888227127629e+00,-5.1946724498022085e+00
3.8323377959212450e-14,-7.8120958835306874e-15,-2.7003579061377476e-15,4.3914489887122297e-15,1.1527926717146192e+14,8.9216904267519984e+13,-4.6386555558762046e+00,-5.1888787790218744e+00
3.8358764273117544e-14,-7.8393767817421486e-15,-2.6786478306299597e-15,4.3975001382159754e-15,1.1518130126995503e+14,4.6659185046196594e+13,-4.6354984984961538e+00,-5.1848464971011889e+00
3.8394150587022631e-14,-7.8666055549834405e-15,-2.6568454531058044e-15,4.4034534096991793e-15,1.1506959617750927e+14,-4.1304539980144141e+12,-4.6338474019275537e+00,-5.1831167388367998e+00
3.8429536900927724e-14,-7.8937819928933390e-15,-2.6349514390455360e-15,4.4093087128093468e-15,1.1497311031935539e+14,-5.8365126519939695e+13,-4.6339935634692981e+00,-5.1840196964760192e+00
3.8464923214832811e-14,-7.9209056730637894e-15,-2.6129662545858703e-15,4.4150662163617673e-15,1.1491646037979072e+14,-1.1086854183145525e+14,-4.6360588901574431e+00,-5.1876309954649154e+00
3.8500309528737904e-14,-7.9479759321744842e-15,-2.5908901227046208e-15,4.4207263121764343e-15,1.1491902910971697e+14,-1.5658266630682612e+14,-4.6399821191808908e+00,-5.1937529293725522e+00
3.8535695842642991e-14,-7.9749918815109987e-15,-2.5687230399528079e-15,4.4262895965285281e-15,1.1499290525870552e+14,-1.9108325639861416e+14,-4.6455230025629204e+00,-5.2019288759364919e+00
3.8571082156548084e-14,-8.0019524357679562e-15,-2.5464647999304906e-15,4.4317568141677413e-15,1.1514168762121830e+14,-2.1102432832578219e+14,-4.6522847346558480e+00,-5.2114884227730194e+00
3.8606468470453171e-14,-8.0288563424682408e-15,-2.5241150071829605e-15,4.4371287567145527e-15,1.1536027797188198e+14,-2.1446427409962150e+14,-4.6597521077795943e+00,-5.2216213691709150e+00
3.8641854784358265e-14,-8.0557022522246019e-15,-2.5016731510701976e-15,4.4424062009492863e-15,1.1563397884786311e+14,-2.0104876040849366e+14,-4.6673412079043111e+00,-5.2314679001179423e+00
3.8677241098263351e-14,-8.0824887912879593e-15,-2.4791386786414365e-15,4.4475898356208803e-15,1.1594511410551314e+14,-1.7202661904864466e+14,-4.6744555824503555e+00,-5.2402089884458798e+00
3.8712627412168445e-14,-8.1092146366223049e-15,-2.4565110715549063e-15,4.4526801969135474e-15,1.1627264411898867e+14,-1.3009549110777238e+14,-4.6805429703920414e+00,-5.2471484690878647e+00
3.8748013726073532e-14,-8.1358785860331966e-15,-2.4337899190153616e-15,4.4576776180714551e-15,1.1659015373250630e+14,-7.9114170787613969e+13,-4.6851465702780182e+00,-5.2517746053670766e+00
3.8783400039978625e-14,-8.1624796165305110e-15,-2.4109749794265404e-15,4.4625821973808237e-15,1.1687422811189288e+14,-2.3680214633639133e+13,-4.6879461291598501e+00,-5.2537973438706391e+00
3.8818786353883712e-14,-8.1890169254878652e-15,-2.3880662249844279e-15,4.4673937870719143e-15,1.1710483494862147e+14,3.1320146541596996e+13,-4.6887840846682156e+00,-5.2531615018459874e+00
3.8854172667788805e-14,-8.2154899511093780e-15,-2.3650638655562557e-15,4.4721120038773488e-15,1.1726684849481456e+14,8.1178032190260156e+13,-4.6876757801311406e+00,-5.2500388543063252e+00
3.8889558981693892e-14,-8.2418983709934271e-15,-2.3419683506153190e-15,4.4767362601405720e-15,1.1735077125568000e+14,1.2177190427035611e+14,-4.6848031888018591e+00,-5.2448029397781450e+00
3.8924945295598985e-14,-8.2682420799090680e-15,-2.3187803504104188e-15,4.4812658126795944e-15,1.1735267136881475e+14,1.4988696484949878e+14,-4.6804941299725273e+00,-5.2379902378901617e+00
3.8960331609504072e-14,-8.2945211499833049e-15,-2.2955007196379166e-15,4.4856998252300550e-15,1.1727349937619530e+14,1.6342501754189125e+14,-4.6751901827840818e+00,-5.2302511715338902e+00
3.8995717923409165e-14,-8.3207357780835030e-15,-2.2721304484068520e-15,4.4900374393304744e-15,1.1711804498676845e+14,1.6150270141005522e+14,-4.6694071738133998e+00,-5.2222946741012137e+00
3.9031104237314252e-14,-8.3468862260979083e-15,-2.2486706061010808e-15,4.4942778480281149e-15,1.1689382275759225e+14,1.4444730469873200e+14,-4.6636921885247835e+00,-5.2148307290150857e+00
3.9066490551219346e-14,-8.3729727600043272e-15,-2.2251222838152624e-15,4.4984203667768967e-15,1.1661013367026305e+14,1.1370493413064350e+14,-4.6585807308579703e+00,-5.2085157920334844e+00
3.9101876865124433e-14,-8.3989955931204042e-15,-2.2014865404565754e-15,4.5024644963172117e-15,1.1627745465328350e+14,7.1677695854252062e+13,-4.6545571323662660e+00,-5.2039057933271575e+00
3.9137263179029526e-14,-8.4249548378921760e-15,-2.1777643565265860e-15,4.5064099730885038e-15,1.1590718697192941e+14,2.1507108247845148e+13,-4.6520207229207733e+00,-5.2014202931205498e+00
3.9172649492934613e-14,-8.4508504692054810e-15,-2.1539565982446794e-15,4.5102568037302864e-15,1.1551167911815673e+14,-3.3178399447785203e+13,-4.6512596656371246e+00,-5.2013196087993618e+00
3.9208035806839706e-14,-8.4766823007215631e-15,-2.1300639932662326e-15,4.5140052813830272e-15,1.1510435825465852e+14,-8.8533374859790906e+13,-4.6524337268948530e+00,-5.2036949084991173e+00
3.9243422120744793e-14,-8.5024499743517803e-15,-2.1060871179837741e-15,4.5176559827300710e-15,1.1469977486933572e+14,-1.4076416118659903e+14,-4.6555665966887183e+00,-5.2084699243283783e+00
3.9278808434649880e-14,-8.5281529618566368e-15,-2.0820263954179561e-15,4.5212097459644984e-15,1.1431339154634462e+14,-1.8637967603927544e+14,-4.6605477214830540e+00,-5.2154123530389302e+00
3.9314194748554973e-14,-8.5537905767774902e-15,-2.0578821020855584e-15,4.5246676310743645e-15,1.1396101777282528e+14,-2.2240997451231050e+14,-4.6671430112049084e+00,-5.2241531076946828e+00
3.9349581062460060e-14,-8.5793619945142213e-15,-2.0336543819812457e-15,4.5280308649724745e-15,1.1365788649865248e+14,-2.4658187387780175e+14,-4.6750132803786242e+00,-5.2342120377210843e+00
3.9384967376365153e-14,-8.6048662783150819e-15,-2.0093432658772368e-15,4.5313007750044736e-15,1.1341746048199467e+14,-2.5744438190879684e+14,-4.6837389039709700e+00,-5.2450291374262159e+00
3.9420353690270240e-14,-8.6303024091607476e-15,-1.9849486944308103e-15,4.5344787151938402e-15,1.1325012618031669e+14,-2.5443983249116491e+14,-4.6928489116822965e+00,-5.2560002952111438e+00
3.9455740004175334e-14,-8.6556693178908666e-15,-1.9604705439706276e-15,4.5375659901602011e-15,1.1316196874647503e+14,-2.3791955935318728e+14,-4.7018525994647877e+00,-5.2665161943025085e+00
3.9491126318080420e-14,-8.6809659183116802e-15,-1.9359086541817282e-15,4.5405637819172971e-15,1.1315382094988148e+14,-2.0910573215448128e+14,-4.7102716956762194e+00,-5.2760022161185374e+00
3.9526512631985514e-14,-8.7061911403284684e-15,-1.9112628571204760e-15,4.5434730846711041e-15,1.1322074635653523e+14,-1.7000355993926325e+14,-4.7176711767535915e+00,-5.2839564767586493e+00
3.9561898945890601e-14,-8.7313439622862282e-15,-1.8865330069987185e-15,4.5462946522792021e-15,1.1335206163640616e+14,-1.2327032403965928e+14,-4.7236869760905851e+00,-5.2899828410170411e+00
3.9597285259795694e-14,-8.7564234416475129e-15,-1.8617190099695369e-15,4.5490289622148349e-15,1.1353193464832125e+14,-7.2049492139132797e+13,-4.7280490584722354e+00,-5.2938161441870495e+00
3.9632671573700781e-14,-8.7814287429076338e-15,-1.8368208527688820e-15,4.5516761987571360e-15,1.1374052439763698e+14,-1.9779402114872227e+13,-4.7305986244177731e+00,-5.2953378605294326e+00
3.9668057887605874e-14,-8.8063591613182417e-15,-1.8118386286095937e-15,4.5542362567834641e-15,1.1395556540757716e+14,3.0013472018137719e+13,-4.7312985445498654e+00,-5.2945817669535522e+00
3.9703444201510961e-14,-8.8312141406660063e-15,-1.7867725583101163e-15,4.5567087660743560e-15,1.1415425033344922e+14,7.3927078782966562e+13,-4.7302364784076492e+00,-5.2917303206355477e+00
3.9738830515416054e-14,-8.8559932831585596e-15,-1.7616230043990145e-15,4.5590931345606667e-15,1.1431523510708086e+14,1.0889386394782473e+14,-4.7276204715917496e+00,-5.2871031418731533e+00
3.9774216829321141e-14,-8.8806963495191340e-15,-1.7363904759833977e-15,4.5613886075523437e-15,1.1442058063155256e+14,1.3238162318814719e+14,-4.7237671191397537e+00,-5.2811390325363945e+00
3.9809603143226235e-14,-8.9053232477715385e-15,-1.7110756225789413e-15,4.5635943387787010e-15,1.1445745002658136e+14,1.4257909808738544e+14,-4.7190826214663524e+00,-5.2743724840483015e+00
3.9844989457131321e-14,-8.9298740099424354e-15,-1.6856792158936997e-15,4.5657094681253382e-15,1.1441939520306895e+14,1.3855880838101167e+14,-4.7140372727451272e+00,-5.2674049306040889e+00
3.9880375771036415e-14,-8.9543487569930234e-15,-1.6602021196921601e-15,4.5677332003414513e-15,1.1430708707995573e+14,1.2040542424840322e+14,-4.7091341872574422e+00,-5.2608704505423738e+00
3.9915762084941502e-14,-8.9787476536211191e-15,-1.6346452492331885e-15,4.5696648787731967e-15,1.1412837183846214e+14,8.9292057008827938e+13,-4.7048734831191128e+00,-5.2553955502591236e+00
3.9951148398846595e-14,-9.0030708559911229e-15,-1.6090095232074246e-15,4.5715040483972882e-15,1.1389757833682559e+14,4.7481990977052867e+13,-4.7017137663605668e+00,-5.2515533071480913e+00
3.9986534712751682e-14,-9.0273184567479592e-15,-1.5832958123922365e-15,4.5732505031051189e-15,1.1363406874768220e+14,-1.7663680885167930e+12,-4.7000335537230136e+00,-5.2498135729929398e+00
