knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
9_1,0_1,1,0.22877908753889287,0.2148918161053173,0.013887271433575571,0.0069436357167877855
9_1,0_1,2,0.455514865609853,0.4297655884205816,0.02574927718927139,0.012874638594635696
9_1,0_1,3,0.6756803648963187,0.6437846224864516,0.031895742409867034,0.015947871204933517
9_1,0_1,4,0.8566151119721208,0.7711177576265413,0.08549735434557948,0.04274867717278974
9_1,0_1,5,0.9497396853342108,0.8556656527853396,0.09407403254887126,0.04703701627443563
9_1,0_1,6,1.0424680106338162,0.940209481938169,0.10225852869564722,0.05112926434782361
9_1,0_1,7,1.1336758615962066,1.0246541423212767,0.10902171927492987,0.05451085963746494
9_1,0_1,8,1.2230596618694953,1.1090305190498184,0.11402914281967691,0.057014571409838455
9_1,0_1,9,1.3115177540838676,1.1930740779731719,0.11844367611069573,0.059221838055347864
9_1,0_1,10,1.3677519562747125,1.2357225864760812,0.13202936979863122,0.06601468489931561
9_1,0_1,11,1.422192980489191,1.278269253012524,0.14392372747666715,0.07196186373833358
9_1,0_1,12,1.468152490374733,1.320815511036523,0.14733697933821,0.073668489669105
9_1,0_1,13,1.5139777688158342,1.3633552865248566,0.15062248229097763,0.07531124114548882
9_1,0_1,14,1.5591316506903854,1.4058568189692744,0.153274831721111,0.0766374158605555
9_1,0_1,15,1.6041683886712554,1.4482651498615882,0.15590323880966728,0.07795161940483364
9_1,0_1,16,1.6489621218749093,1.4906380352126614,0.15832408666224795,0.07916204333112398
9_1,0_1,17,1.6935223191553748,1.5154632902404572,0.17805902891491754,0.08902951445745877
9_1,0_1,18,1.7376795091020645,1.5400758609428216,0.19760364815924292,0.09880182407962146
9_1,0_1,19,1.774782619370845,1.5646814173766599,0.21010120199418503,0.10505060099709251
9_1,0_1,20,1.8098338070548414,1.5892728230955573,0.22056098395928414,0.11028049197964207
9_1,0_1,21,1.8431608361081555,1.6138542479597766,0.2293065881483789,0.11465329407418945
9_1,0_1,22,1.8757625560311595,1.6384292867864472,0.23733326924471232,0.11866663462235616
