status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,24,95,72,6,1.3543634662883739e-15,1.251176556246671e-13,4.394006297647266e-14,-6.6583527523670906e-12,2.4964025902778292e-12,3.307077875738809e-11,1.313553259452572e-11,-1.248872944420729e-10,5.10265433090368e-11,2.912306110071829e-10,1.2136339938961058e-10,-2.4059726916216413e-10,1.038246698740719e-10,3_1,0_1,-1.248872944420729e-10,-6.244364722103645e-11,95,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,24,95,72,6,2.0035070605791507e-15,1.2024919730795658e-13,6.50004438298331e-14,-7.186750998970329e-12,3.692923162920558e-12,3.886786982197191e-11,1.9431366064326745e-11,-1.524044552559221e-10,7.548345945624879e-11,3.630092972062869e-10,1.7953262445813764e-10,-3.096368147313897e-10,1.535876183407858e-10,4_1,0_1,-1.524044552559221e-10,-7.620222762796106e-11,95,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
