status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,22,87,66,6,0.0009430147841743776,0.2550301545335754,0.03493667391043672,-15.045714351996926,1.899529405414546,82.49049426750912,9.564919706045776,-325.7319839833878,36.314804382601494,797.6252537493575,84.56971683327055,-719.8555898573804,69.232830114932,0_1,87,1.7529918986435546,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,22,87,66,6,0.0007542336079250101,0.06788901132922796,0.027942736481526544,-5.074694796677739,1.5192645341820394,32.97433266070993,7.650128100292776,-138.8772016923458,29.044980407768136,363.440954193263,67.63979072098964,-364.8904353468982,55.3731798490962,3_1,87,1.7270551382953014,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,22,87,66,6,0.0011519530580114245,-0.1847333091896562,0.04267738854498548,7.928495440702841,2.3203970330811736,-29.260577038521046,11.68416305865223,91.28319662811687,44.36086333073749,-161.20460144920233,103.30733468461908,45.26794748015855,84.57234361973039,4_1,87,1.7276931456017293,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
