model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,147,49,195,3.3035232569393395e-15,-1.1440403959797856e-13,1.3962726773262635e-15,-5.720201979898928e-14,7.466939880625349e-13,1.433839835614734e-14,3_1,0_1,True,0.75,195,,,,
sqrt+inv,PASS_FIT,147,49,195,3.3016801387918524e-15,-1.1129720190397137e-13,7.87287797328114e-15,-5.5648600951985685e-14,6.836211749730333e-13,1.579370127753048e-13,3_1,0_1,True,0.75,195,3.0744598856857495e-13,7.666601623041857e-13,,
sqrt+inv+threehalf,PASS_FIT,147,49,195,2.780559610005164e-15,1.756469305289656e-13,3.806266630155423e-14,8.78234652644828e-14,-7.975163120862203e-12,1.1387390664834097e-12,3_1,0_1,True,0.75,195,8.5308226728097e-11,1.112050758140893e-11,-2.715212172369453e-10,3.546231675639712e-11
sqrt,PASS_FIT,147,49,195,6.9262259997353534e-15,-1.8924906711619257e-13,2.9274502911710055e-15,-9.462453355809629e-14,1.1175522871231638e-12,3.006214267760911e-14,4_1,0_1,False,0.75,195,,,,
sqrt+inv,PASS_FIT,147,49,195,4.064209168565228e-15,-3.471709874414014e-13,9.691133452349736e-15,-1.735854937207007e-13,4.3235709930969695e-12,1.9441285297008716e-13,4_1,0_1,False,0.75,195,-1.5627614215157297e-11,9.437217204058212e-13,,
sqrt+inv+threehalf,PASS_FIT,147,49,195,3.1630837522877895e-15,-7.584882512207337e-13,4.329898230341285e-14,-3.7924412561036687e-13,1.673542076336816e-11,1.2953964469340576e-12,4_1,0_1,False,0.75,195,-1.3747115308264468e-10,1.2650366034728686e-11,3.8920943664194365e-10,4.0340900280298043e-11
