knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21286249603951604,0.2128624960395152,8.326672684688674e-16,4.163336342344337e-16
3_1,0_1,2,0.42572224042690343,0.42572224042690054,2.886579864025407e-15,1.4432899320127035e-15
3_1,0_1,3,0.6384522488158416,0.6384522488158358,5.773159728050814e-15,2.886579864025407e-15
3_1,0_1,4,0.7227520542375527,0.7227520542375452,7.549516567451064e-15,3.774758283725532e-15
3_1,0_1,5,0.8070513048329299,0.807051304832922,7.882583474838611e-15,3.941291737419306e-15
3_1,0_1,6,0.8913382754377288,0.8913382754377214,7.438494264988549e-15,3.7192471324942744e-15
3_1,0_1,7,0.9756227198227452,0.9756227198227365,8.659739592076221e-15,4.3298697960381105e-15
3_1,0_1,8,1.0598032748173811,1.0598032748173705,1.0658141036401503e-14,5.329070518200751e-15
3_1,0_1,9,1.1029817704349383,1.1029817704349252,1.3100631690576847e-14,6.5503158452884236e-15
3_1,0_1,10,1.1461531301294443,1.1461531301294339,1.0436096431476471e-14,5.218048215738236e-15
3_1,0_1,11,1.1893231929467856,1.189323192946773,1.2656542480726785e-14,6.328271240363392e-15
3_1,0_1,12,1.2324929740684976,1.2324929740684882,9.325873406851315e-15,4.6629367034256575e-15
3_1,0_1,13,1.2756482116491814,1.2756482116491727,8.659739592076221e-15,4.3298697960381105e-15
3_1,0_1,14,1.3188019567767177,1.3188019567767086,9.103828801926284e-15,4.551914400963142e-15
3_1,0_1,15,1.3618586339572836,1.361858633957272,1.1546319456101628e-14,5.773159728050814e-15
3_1,0_1,16,1.3876430134085918,1.3876430134085802,1.1546319456101628e-14,5.773159728050814e-15
3_1,0_1,17,1.413408772471841,1.41340877247183,1.0880185641326534e-14,5.440092820663267e-15
3_1,0_1,18,1.4391566086701,1.4391566086700922,7.771561172376096e-15,3.885780586188048e-15
3_1,0_1,19,1.464904414340509,1.464904414340503,5.995204332975845e-15,2.9976021664879227e-15
3_1,0_1,20,1.4906460307859857,1.49064603078598,5.773159728050814e-15,2.886579864025407e-15
3_1,0_1,21,1.5163876136819385,1.5163876136819379,6.661338147750939e-16,3.3306690738754696e-16
3_1,0_1,22,1.5421138377960268,1.5421138377960253,1.5543122344752192e-15,7.771561172376096e-16
3_1,0_1,23,1.5678393856232844,1.567839385623284,4.440892098500626e-16,2.220446049250313e-16
3_1,0_1,24,1.59347001641975,1.5934700164197484,1.5543122344752192e-15,7.771561172376096e-16
3_1,0_1,25,1.6103553324303173,1.610355332430318,-6.661338147750939e-16,-3.3306690738754696e-16
3_1,0_1,26,1.6272124431392523,1.627212443139251,1.3322676295501878e-15,6.661338147750939e-16
