knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,47,0.8067833277895573,1.000370334784695,1.6310762496829483,48,48,0.05232062013197845,0.5010239581403692,1.9959125382180536,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,47,0.8071401804724609,1.0009052271355434,1.5609583402247886,48,48,0.011512848628561733,0.27913066620192367,3.5825515469396616,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,47,0.8070962946306437,1.002038059455054,1.553701546995246,48,48,0.009500071857002388,0.24672917084487545,4.053027035983208,10,3,18,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
