knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.2156232763240807,0.2158490392848695,-0.0002257629607888001,-0.00011288148039440005
3_1,0_1,2,0.4303747368075017,0.43096684327663515,-0.0005921064691334355,-0.0002960532345667177
3_1,0_1,3,0.6420430319253484,0.6427653193857752,-0.0007222874604267959,-0.00036114373021339796
3_1,0_1,4,0.8503516121263381,0.8413246765326147,0.009026935593723473,0.0045134677968617365
3_1,0_1,5,0.9313218467986788,0.9223206397973157,0.009001207001363087,0.004500603500681544
3_1,0_1,6,1.0122637960269567,1.0032337069311223,0.00903008909583436,0.00451504454791718
3_1,0_1,7,1.0915834057500295,1.082638710098019,0.008944695652010504,0.004472347826005252
3_1,0_1,8,1.1695201278847873,1.1606624078230323,0.008857720061755003,0.004428860030877502
3_1,0_1,9,1.2438426537017313,1.234980728606149,0.008861925095582368,0.004430962547791184
3_1,0_1,10,1.2836559233151483,1.2748063380792425,0.008849585235905844,0.004424792617952922
3_1,0_1,11,1.3222071663112933,1.3133668033165773,0.008840362994716022,0.004420181497358011
3_1,0_1,12,1.3595758213915465,1.3507482406800395,0.008827580711507022,0.004413790355753511
3_1,0_1,13,1.3965343048276952,1.3877176525880006,0.008816652239694633,0.004408326119847317
3_1,0_1,14,1.4310015929742574,1.4222007245489,0.008800868425357544,0.004400434212678772
3_1,0_1,15,1.4642210371255475,1.4554270893414694,0.00879394778407816,0.00439697389203908
3_1,0_1,16,1.4947567071156336,1.4859675143118078,0.00878919280382573,0.004394596401912865
3_1,0_1,17,1.517280204435081,1.5084931640080752,0.008787040427005843,0.004393520213502922
3_1,0_1,18,1.5379431246912596,1.529157766770495,0.008785357920764625,0.004392678960382312
3_1,0_1,19,1.5581529558641443,1.549369881953744,0.00878307391040023,0.004391536955200115
3_1,0_1,20,1.5779486943506926,1.5691702229231643,0.0087784714275283,0.00438923571376415
3_1,0_1,21,1.5969581523156793,1.588184616595294,0.008773535720385306,0.004386767860192653
3_1,0_1,22,1.6150723805113478,1.606661975176961,0.00841040533438675,0.004205202667193375
3_1,0_1,23,1.6305626579650765,1.6251347087787875,0.005427949186288972,0.002713974593144486
3_1,0_1,24,1.6453936607852413,1.6432470682267868,0.0021465925584545076,0.0010732962792272538
3_1,0_1,25,1.657605294665778,1.658738188537066,-0.0011328938712880099,-0.0005664469356440049
3_1,0_1,26,1.6698124532923602,1.6735695922656546,-0.0037571389732944382,-0.0018785694866472191
3_1,0_1,27,1.6760891565219023,1.6817636404564562,-0.005674483934553942,-0.002837241967276971
3_1,0_1,28,1.680960701828168,1.689957534224289,-0.008996832396120924,-0.004498416198060462
3_1,0_1,29,1.685831427193841,1.6953294107242363,-0.009497983530395215,-0.004748991765197608
3_1,0_1,30,1.6900273709976261,1.699682583497687,-0.00965521250006085,-0.004827606250030425
3_1,0_1,31,1.6932926424373915,1.703968665900714,-0.010676023463322526,-0.005338011731661263
3_1,0_1,32,1.6964778216107703,1.7082544965676,-0.011776674956829769,-0.0058883374784148845
3_1,0_1,33,1.6996601234686628,1.7115029685304273,-0.011842845061764473,-0.005921422530882237
3_1,0_1,34,1.7023775830385022,1.7147507345598818,-0.012373151521379633,-0.006186575760689816
