r,n_eff,theta_phi1
0.6461281700697236,1.0,0.9915130310344117
0.6471138854734291,1.0,0.9915495633838982
0.6480996008771346,1.0,0.9915859846068193
0.6490853162808401,1.0,0.9916222952094538
0.6500710316845456,1.0,0.9916584956950093
0.6510567470882511,1.0,0.9916945865636463
0.6520424624919566,1.0,0.9917305683125006
0.6530281778956621,1.0,0.9917664414357068
0.6540138932993677,1.0,0.9918022064244201
0.6549996087030732,1.0,0.9918378637668392
0.6559853241067786,1.0,0.9918734139482287
0.6569710395104841,1.0,0.9919088574509404
0.6579567549141896,1.0,0.9919441947544357
0.6589424703178951,1.0,0.9919794263353076
0.6599281857216006,1.0,0.9920145526673005
0.6609139011253061,1.0,0.9920495742213339
0.6618996165290116,1.0,0.9920844914655209
0.6628853319327171,1.0,0.992119304865191
0.6638710473364227,1.0,0.9921540148829094
0.6648567627401282,1.0,0.992188621978499
0.6658424781438337,1.0,0.9922231266090588
0.6668281935475392,1.0,0.9922575292289857
0.6678139089512447,1.0,0.9922918302899933
0.6687996243549502,1.0,0.9923260302411329
0.6697853397586557,1.0,0.9923601295288111
0.6707710551623612,1.0,0.9923941285968121
0.6717567705660668,1.0,0.9924280278863137
0.6727424859697723,1.0,0.9924618278359091
0.6737282013734777,1.0,0.9924955288816242
0.6747139167771832,1.0,0.992529131456937
0.6756996321808887,1.0,0.9925626359927961
0.6766853475845942,1.0,0.9925960429176394
0.6776710629882997,1.0,0.9926293526574113
0.6786567783920052,1.0,0.9926625656355818
0.6796424937957107,1.0,0.9926956822731645
0.6806282091994162,1.0,0.9927287029887341
0.6816139246031218,1.0,0.9927616281984436
0.6825996400068273,1.0,0.9927944583160423
0.6835853554105328,1.0,0.9928271937528933
0.6845710708142383,1.0,0.9928598349179901
0.6855567862179438,1.0,0.992892382217974
0.6865425016216493,1.0,0.9929248360571512
0.6875282170253548,1.0,0.9929571968375089
0.6885139324290603,1.0,0.9929894649587326
0.6894996478327658,1.0,0.9930216408182218
0.6904853632364714,1.0,0.9930537248111069
0.6914710786401768,1.0,0.9930857173302656
0.6924567940438823,1.0,0.9931176187663381
0.6934425094475878,1.0,0.9931494295077437
0.6944282248512933,1.0,0.9931811499406958
0.6954139402549988,1.0,0.9932127804492188
0.6963996556587043,1.0,0.9932443214151622
0.6973853710624098,1.0,0.993275773218217
0.6983710864661153,1.0,0.9933071362359305
0.6993568018698209,1.0,0.9933384108437211
0.7003425172735264,1.0,0.9933695974148942
0.7013282326772319,1.0,0.9934006963206558
0.7023139480809374,1.0,0.9934317079301285
0.7032996634846429,1.0,0.9934626326103652
0.7042853788883484,1.0,0.993493470726364
0.7052710942920539,1.0,0.9935242226410823
0.7062568096957594,1.0,0.9935548887154514
0.707242525099465,1.0,0.9935854693083902
0.7082282405031705,1.0,0.9936159647768196
0.709213955906876,1.0,0.993646375475676
0.7101996713105814,1.0,0.9936767017579258
0.7111853867142869,1.0,0.9937069439745777
0.7121711021179924,1.0,0.9937371024746978
0.7131568175216979,1.0,0.9937671776054222
0.7141425329254034,1.0,0.9937971697119697
0.7151282483291089,1.0,0.9938270791376567
0.7161139637328144,1.0,0.9938569062239085
0.71709967913652,1.0,0.9938866513102738
0.7180853945402255,1.0,0.9939163147344365
0.719071109943931,1.0,0.9939458968322291
0.7200568253476365,1.0,0.9939753979376451
0.721042540751342,1.0,0.9940048183828514
0.7220282561550475,1.0,0.994034158498201
0.723013971558753,1.0,0.994063418612246
0.7239996869624585,1.0,0.9940925990517484
0.724985402366164,1.0,0.9941217001416938
0.7259711177698696,1.0,0.994150722205302
0.7269568331735751,1.0,0.9941796655640405
0.7279425485772805,1.0,0.994208530537635
0.728928263980986,1.0,0.994237317444082
0.7299139793846915,1.0,0.9942660265996601
0.730899694788397,1.0,0.9942946583189421
0.7318854101921025,1.0,0.9943232129148056
0.732871125595808,1.0,0.9943516906984453
0.7338568409995135,1.0,0.9943800919793836
0.734842556403219,1.0,0.9944084170654822
0.7358282718069246,1.0,0.9944366662629537
0.7368139872106301,1.0,0.9944648398763712
0.7377997026143356,1.0,0.9944929382086807
0.7387854180180411,1.0,0.9945209615612113
0.7397711334217466,1.0,0.994548910233686
0.7407568488254521,1.0,0.9945767845242325
0.7417425642291576,1.0,0.9946045847293935
0.7427282796328631,1.0,0.994632311144138
0.7437139950365687,1.0,0.9946599640618705
0.7446997104402742,1.0,0.9946875437744427
0.7456854258439796,1.0,0.9947150505721628
0.7466711412476851,1.0,0.994742484743806
0.7476568566513906,1.0,0.9947698465766245
0.7486425720550961,1.0,0.9947971363563579
0.7496282874588016,1.0,0.9948243543672427
0.7506140028625071,1.0,0.9948515008920223
0.7515997182662126,1.0,0.9948785762119571
0.7525854336699181,1.0,0.9949055806068335
0.7535711490736237,1.0,0.9949325143549745
0.7545568644773292,1.0,0.9949593777332487
0.7555425798810347,1.0,0.9949861710170794
0.7565282952847402,1.0,0.9950128944804547
0.7575140106884457,1.0,0.9950395483959364
0.7584997260921512,1.0,0.9950661330346703
0.7594854414958567,1.0,0.9950926486663932
0.7604711568995622,1.0,0.9951190955594444
0.7614568723032678,1.0,0.9951454739807732
0.7624425877069733,1.0,0.9951717841959491
0.7634283031106787,1.0,0.995198026469169
0.7644140185143842,1.0,0.9952242010632679
0.7653997339180897,1.0,0.9952503082397263
0.7663854493217952,1.0,0.9952763482586796
0.7673711647255007,1.0,0.995302321378927
0.7683568801292062,1.0,0.9953282278579392
0.7693425955329117,1.0,0.9953540679518673
0.7703283109366172,1.0,0.9953798419155516
0.7713140263403228,1.0,0.9954055500025297
0.7722997417440283,1.0,0.9954311924650446
0.7732854571477338,1.0,0.9954567695540532
0.7742711725514393,1.0,0.9954822815192342
0.7752568879551448,1.0,0.9955077286089973
0.7762426033588503,1.0,0.9955331110704896
0.7772283187625558,1.0,0.9955584291496044
0.7782140341662613,1.0,0.9955836830909895
0.7791997495699668,1.0,0.9956088731380552
0.7801854649736724,1.0,0.9956339995329808
0.7811711803773779,1.0,0.9956590625167235
0.7821568957810833,1.0,0.9956840623290262
0.7831426111847888,1.0,0.9957089992084242
0.7841283265884943,1.0,0.9957338733922535
0.7851140419921998,1.0,0.9957586851166587
0.7860997573959053,1.0,0.9957834346165995
0.7870854727996108,1.0,0.9958081221258587
0.7880711882033163,1.0,0.9958327478770496
0.7890569036070219,1.0,0.9958573121016224
0.7900426190107274,1.0,0.9958818150298733
0.7910283344144329,1.0,0.9959062568909499
0.7920140498181384,1.0,0.9959306379128592
0.7929997652218439,1.0,0.9959549583224744
0.7939854806255494,1.0,0.9959792183455425
0.7949711960292549,1.0,0.9960034182066902
0.7959569114329604,1.0,0.9960275581294322
0.796942626836666,1.0,0.9960516383361767
0.7979283422403715,1.0,0.9960756590482333
0.798914057644077,1.0,0.9960996204858192
0.7998997730477824,1.0,0.9961235228680664
0.8008854884514879,1.0,0.9961473664130277
0.8018712038551934,1.0,0.9961711513376837
0.8028569192588989,1.0,0.9961948778579497
0.8038426346626044,1.0,0.996218546188682
0.8048283500663099,1.0,0.9962421565436839
0.8058140654700154,1.0,0.9962657091357127
0.806799780873721,1.0,0.9962892041764861
0.8077854962774265,1.0,0.9963126418766886
0.808771211681132,1.0,0.9963360224459769
0.8097569270848375,1.0,0.9963593460929874
0.810742642488543,1.0,0.9963826130253415
0.8117283578922485,1.0,0.9964058234496526
0.812714073295954,1.0,0.9964289775715311
0.8136997886996595,1.0,0.9964520755955916
0.814685504103365,1.0,0.9964751177254579
0.8156712195070706,1.0,0.9964981041637702
0.8166569349107761,1.0,0.9965210351121898
0.8176426503144815,1.0,0.9965439107714057
0.818628365718187,1.0,0.9965667313411403
0.8196140811218925,1.0,0.996589497020155
0.820599796525598,1.0,0.9966122080062567
0.8215855119293035,1.0,0.9966348644963028
0.822571227333009,1.0,0.9966574666862065
0.8235569427367145,1.0,0.9966800147709439
0.82454265814042,1.0,0.9967025089445581
0.8255283735441256,1.0,0.9967249494001661
0.8265140889478311,1.0,0.9967473363299628
0.8274998043515366,1.0,0.9967696699252279
0.8284855197552421,1.0,0.9967919503763307
0.8294712351589476,1.0,0.9968141778727355
0.8304569505626531,1.0,0.9968363526030072
0.8314426659663586,1.0,0.996858474754816
0.8324283813700641,1.0,0.996880544514944
0.8334140967737697,1.0,0.9969025620692891
0.8343998121774752,1.0,0.9969245276028706
0.8353855275811806,1.0,0.9969464412998349
0.8363712429848861,1.0,0.9969683033434603
0.8373569583885916,1.0,0.9969901139161619
0.8383426737922971,1.0,0.9970118731994967
0.8393283891960026,1.0,0.9970335813741694
0.8403141045997081,1.0,0.9970552386200363
0.8412998200034136,1.0,0.9970768451161109
0.8422855354071191,1.0,0.9970984010405692
0.8432712508108247,1.0,0.997119906570753
0.8442569662145302,1.0,0.9971413618831769
0.8452426816182357,1.0,0.9971627671535319
0.8462283970219412,1.0,0.9971841225566899
0.8472141124256467,1.0,0.9972054282667093
0.8481998278293522,1.0,0.9972266844568397
0.8491855432330577,1.0,0.9972478912995255
0.8501712586367632,1.0,0.9972690489664123
0.8511569740404688,1.0,0.9972901576283497
0.8521426894441743,1.0,0.9973112174553973
0.8531284048478798,1.0,0.9973322286168287
0.8541141202515852,1.0,0.9973531912811358
0.8550998356552907,1.0,0.997374105616034
0.8560855510589962,1.0,0.9973949717884659
0.8570712664627017,1.0,0.9974157899646062
0.8580569818664072,1.0,0.9974365603098662
0.8590426972701127,1.0,0.9974572829888975
0.8600284126738182,1.0,0.9974779581655974
0.8610141280775238,1.0,0.9974985860031124
0.8619998434812293,1.0,0.9975191666638425
0.8629855588849348,1.0,0.9975397003094466
0.8639712742886403,1.0,0.9975601871008447
0.8649569896923458,1.0,0.9975806271982242
0.8659427050960513,1.0,0.9976010207610422
0.8669284204997568,1.0,0.9976213679480316
0.8679141359034623,1.0,0.9976416689172032
0.8688998513071678,1.0,0.9976619238258517
0.8698855667108734,1.0,0.9976821328305582
0.8708712821145789,1.0,0.9977022960871952
0.8718569975182843,1.0,0.99772241375093
0.8728427129219898,1.0,0.997742485976229
0.8738284283256953,1.0,0.9977625129168624
0.8748141437294008,1.0,0.9977824947259061
0.8757998591331063,1.0,0.9978024315557477
0.8767855745368118,1.0,0.9978223235580891
0.8777712899405173,1.0,0.9978421708839512
0.8787570053442229,1.0,0.9978619736836767
0.8797427207479284,1.0,0.9978817321069351
0.8807284361516339,1.0,0.9979014463027255
0.8817141515553394,1.0,0.9979211164193807
0.8826998669590449,1.0,0.9979407426045711
0.8836855823627504,1.0,0.9979603250053081
0.8846712977664559,1.0,0.9979798637679478
0.8856570131701614,1.0,0.9979993590381949
0.886642728573867,1.0,0.9980188109611062
0.8876284439775725,1.0,0.9980382196810941
0.888614159381278,1.0,0.99805758534193
0.8895998747849834,1.0,0.9980769080867483
0.8905855901886889,1.0,0.9980961880580498
0.8915713055923944,1.0,0.998115425397705
0.8925570209960999,1.0,0.9981346202469575
0.8935427363998054,1.0,0.9981537727464278
0.8945284518035109,1.0,0.9981728830361166
0.8955141672072164,1.0,0.9981919512554084
0.896499882610922,1.0,0.9982109775430743
0.8974855980146275,1.0,0.9982299620372758
0.898471313418333,1.0,0.9982489048755683
0.8994570288220385,1.0,0.9982678061949041
0.900442744225744,1.0,0.9982866661316357
0.9014284596294495,1.0,0.9983054848215196
0.902414175033155,1.0,0.9983242623997186
0.9033998904368605,1.0,0.9983429990008059
0.904385605840566,1.0,0.998361694758768
0.9053713212442716,1.0,0.9983803498070076
0.9063570366479771,1.0,0.9983989642783476
0.9073427520516826,1.0,0.9984175383050333
0.908328467455388,1.0,0.9984360720187361
0.9093141828590935,1.0,0.9984545655505563
0.910299898262799,1.0,0.9984730190310266
0.9112856136665045,1.0,0.9984914325901149
0.91227132907021,1.0,0.998509806357227
0.9132570444739155,1.0,0.9985281404612105
0.914242759877621,1.0,0.9985464350303569
0.9152284752813266,1.0,0.9985646901924056
0.9162141906850321,1.0,0.9985829060745455
0.9171999060887376,1.0,0.9986010828034194
0.9181856214924431,1.0,0.9986192205051259
0.9191713368961486,1.0,0.9986373193052226
0.9201570522998541,1.0,0.9986553793287296
0.9211427677035596,1.0,0.9986734007001316
0.9221284831072651,1.0,0.9986913835433806
0.9231141985109707,1.0,0.9987093279818997
0.9240999139146762,1.0,0.9987272341385854
0.9250856293183817,1.0,0.9987451021358101
0.9260713447220871,1.0,0.9987629320954252
0.9270570601257926,1.0,0.9987807241387643
0.9280427755294981,1.0,0.9987984783866449
0.9290284909332036,1.0,0.998816194959372
0.9300142063369091,1.0,0.9988338739767405
0.9309999217406146,1.0,0.9988515155580382
0.9319856371443201,1.0,0.998869119822048
0.9329713525480257,1.0,0.9988866868870511
0.9339570679517312,1.0,0.9989042168708285
0.9349427833554367,1.0,0.9989217098906658
0.9359284987591422,1.0,0.9989391660633535
0.9369142141628477,1.0,0.998956585505191
0.9378999295665532,1.0,0.9989739683319885
0.9388856449702587,1.0,0.9989913146590702
0.9398713603739642,1.0,0.9990086246012766
0.9408570757776697,1.0,0.9990258982729665
0.9418427911813753,1.0,0.9990431357880202
0.9428285065850808,1.0,0.9990603372598417
0.9438142219887862,1.0,0.999077502801361
0.9447999373924917,1.0,0.9990946325250373
0.9457856527961972,1.0,0.999111726542861
0.9467713681999027,1.0,0.9991287849663555
0.9477570836036082,1.0,0.9991458079065806
0.9487427990073137,1.0,0.9991627954741349
0.9497285144110192,1.0,0.9991797477791572
0.9507142298147248,1.0,0.9991966649313299
0.9516999452184303,1.0,0.9992135470398807
0.9526856606221358,1.0,0.9992303942135858
0.9536713760258413,1.0,0.9992472065607712
0.9546570914295468,1.0,0.9992639841893154
0.9556428068332523,1.0,0.9992807272066521
0.9566285222369578,1.0,0.9992974357197724
0.9576142376406633,1.0,0.9993141098352263
0.9585999530443688,1.0,0.999330749659126
0.9595856684480744,1.0,0.9993473552971476
0.9605713838517799,1.0,0.999363926854533
0.9615570992554854,1.0,0.9993804644360933
0.9625428146591908,1.0,0.9993969681462098
0.9635285300628963,1.0,0.9994134380888368
0.9645142454666018,1.0,0.9994298743675034
0.9654999608703073,1.0,0.9994462770853164
0.9664856762740128,1.0,0.9994626463449613
0.9674713916777183,1.0,0.9994789822487058
0.9684571070814239,1.0,0.9994952848984007
0.9694428224851294,1.0,0.9995115543954827
0.9704285378888349,1.0,0.9995277908409766
0.9714142532925404,1.0,0.999543994335497
0.9723999686962459,1.0,0.9995601649792506
0.9733856840999514,1.0,0.999576302872038
0.9743713995036569,1.0,0.9995924081132559
0.9753571149073624,1.0,0.9996084808018997
0.9763428303110679,1.0,0.9996245210365644
0.9773285457147735,1.0,0.9996405289154476
0.978314261118479,1.0,0.999656504536351
0.9792999765221845,1.0,0.9996724479966828
0.9802856919258899,1.0,0.9996883593934588
0.9812714073295954,1.0,0.9997042388233056
0.9822571227333009,1.0,0.9997200863824617
0.9832428381370064,1.0,0.9997359021667797
0.9842285535407119,1.0,0.9997516862717282
0.9852142689444174,1.0,0.9997674387923934
0.986199984348123,1.0,0.999783159823482
0.9871856997518285,1.0,0.9997988494593218
0.988171415155534,1.0,0.9998145077938649
0.9891571305592395,1.0,0.9998301349206882
0.990142845962945,1.0,0.9998457309329964
0.9911285613666505,1.0,0.9998612959236234
0.992114276770356,1.0,0.999876829985034
0.9930999921740615,1.0,0.9998923332093258
0.994085707577767,1.0,0.9999078056882315
0.9950714229814726,1.0,0.9999232475131198
0.9960571383851781,1.0,0.9999386587749981
0.9970428537888836,1.0,0.9999540395645139
0.998028569192589,1.0,0.9999693899719565
0.9990142845962945,1.0,0.9999847100872588
1.0,1.0,0.9999999999999991
