rho,f,fp,e_radial,e_phase,e_potential
0.7954074337168584,0.43045976755101695,0.4646444998019136,0.21589451119617048,0.29287738799345653,0.331871620336812
0.8104149324662331,0.43740419117850127,0.4608113297347091,0.21234708161187082,0.2913070605700788,0.32697970897285145
0.8254224312156078,0.44429088288024543,0.45695105656300755,0.20880426809404892,0.2897225299881523,0.3220878837169502
0.8404299299649826,0.4511194494032662,0.4530654763566558,0.2052683258662834,0.2881244291182532,0.3171991495861279
0.8554374287143572,0.45788952432824725,0.44915636885244425,0.20174144368071295,0.2865133870453399,0.3123164318196165
0.8704449274637319,0.4646007678143011,0.44522549611490453,0.19822574239076288,0.28489002862250434,0.30744257388883145
0.8854524262131066,0.4712528663240592,0.44127460125401174,0.19472327371188705,0.2832549740408416,0.3025803357348891
0.9004599249624813,0.4778455323299487,0.43730540720042965,0.19123601916673358,0.281608838415684,0.2977323922299339
0.915467423711856,0.48437850400252386,0.4333196155387849,0.18776588921068035,0.27995223138940795,0.29290133185797224
0.9304749224612306,0.49085154488172567,0.4293189053993109,0.18431472253326245,0.27828575675097705,0.2880896556103887
0.9454824212106053,0.49726444353194654,0.42530493240805933,0.1808842855306239,0.27661001207234415,0.2832997760908368
0.96048991995998,0.503617013181781,0.42127932769573906,0.17747627194377388,0.2749255883617969,0.27853401682375806
0.9754974187093547,0.5099090913493403,0.41724369696511016,0.17409230265711267,0.27323306973429096,0.2737946117603844
0.9905049174587294,0.5161405394540096,0.41319961961673274,0.17073392565141263,0.27153303309877896,0.2690837049757242
1.0055124162081042,0.5223112424155215,0.409148647932749,0.1674026161051966,0.2698260478625089,0.264403350549715
1.0205199149574788,0.5284211082412108,0.4050923063182603,0.16409977663824726,0.26811267565222613,0.25975551262545626
1.0355274137068535,0.5344700676023155,0.4010320905997492,0.16082673769080547,0.2663934700521887,0.25514206563719416
1.0505349124562282,0.5404580734001715,0.3969694673798941,0.1575847580318768,0.2646689763588673,0.2505647947005423
1.065542411205603,0.5463851003231434,0.39290587344802347,0.15437502538995423,0.2629397313521735,0.2460253961572578
1.0805499099549776,0.5522511443951201,0.38884271524536484,0.15119865719938788,0.26120626308303524,0.24152547826677478
1.0955574087043523,0.5580562225163911,0.38478136838415616,0.1480567014555837,0.2594690906771063,0.23706656203660703
1.110564907453727,0.5638003719977019,0.38072317721960847,0.1449501376721934,0.2577287241543768,0.23265008218368144
1.1255724062031016,0.5694836500882781,0.37666945447363226,0.14187987793346374,0.2559856642644261,0.22827738821863824
1.1405799049524763,0.5751061334985815,0.3726214809091732,0.1388467680349453,0.254240402337038,0.22394974564514739
1.155587403701851,0.5806679179185523,0.3685805050539389,0.13585158870581668,0.252493420147878,0.2196683372663226
1.1705949024512257,0.5861691175320674,0.36454774297224374,0.13289505690615708,0.25074518979891713,0.21543426459038242
1.1856024012006003,0.5916098645283272,0.3605243780836456,0.12997782719259945,0.24899617361326484,0.2112485493277938
1.200609899949975,0.596990308610864,0.35651156102700604,0.12710049314591265,0.2472468240440624,0.20711213497224648
1.21561739869935,0.6023106165048414,0.35251040956856333,0.12426358885419626,0.24549758359707388,0.20302588845793998
1.2306248974487246,0.6075709714632955,0.3485220085525757,0.12146759044552165,0.24374888476659823,0.1989906018858176
1.2456323961980993,0.6127715727729468,0.34454740989306143,0.11871291766401729,0.24200114998431654,0.19500699431155064
1.260639894947474,0.6179126352601853,0.3405876326051408,0.11599993548357437,0.24025479158067892,0.19107571358826708
1.2756473936968487,0.6229943887978151,0.33664366287446323,0.11332895575353526,0.23851021175842832,0.1871973382572131
1.2906548924462233,0.6280170778131169,0.3327164541631921,0.11070023887092752,0.23676780257785024,0.18337237947975588
1.305662391195598,0.6329809607977647,0.3288069273510066,0.10811399547401013,0.23502794595333398,0.17960128300435563
1.3206698899449727,0.6378863098201135,0.3249159709095771,0.10557038815211314,0.23329101366082702,0.17588443116237004
1.3356773886943474,0.6427334100403453,0.32104444110896846,0.10306953316696991,0.23155736735575894,0.17222214488679716
1.350684887443722,0.6475225592289438,0.3171931622544279,0.10061150218096382,0.22982735860101264,0.16861468574830749
1.3656923861930967,0.65225406728894,0.3133629269520212,0.09819632398793779,0.22810132890451873,0.16506225800317126
1.3806998849424714,0.6569282557823525,0.3095544964015902,0.09582398624244214,0.22637960976604804,0.16156501064794293
1.395707383691846,0.6615454574612187,0.3057686007155178,0.09349443718352576,0.2246625227327816,0.15812303947602185
1.4107148824412208,0.6661060158035951,0.3020059392618031,0.09120758734940389,0.22295037946323654,0.15473638913147034
1.4257223811905955,0.6706102845548785,0.29826718102996813,0.08896331127956378,0.2212434817991323,0.15140505515572783
1.4407298799399701,0.6750586272747818,0.2945529650183387,0.08676144920109467,0.21954212184478328,0.1481289860231215
1.4557373786893448,0.6794514168902727,0.29086390064126705,0.08460180869625288,0.2178465820536098,0.14490808516132855
1.4707448774387195,0.6837890352547641,0.2872005681548889,0.082484166348491,0.21615713532136577,0.1417422129531998
1.4857523761880942,0.6880718727138263,0.28356351910003774,0.08040826936439747,0.21447404508568477,0.13863118871660599
1.5007598749374689,0.6923003276776643,0.2799532767609664,0.07837383716920224,0.21279756543155487,0.1355747926592143
1.5157673736868436,0.696474806200591,0.27637033663856087,0.07638056297371146,0.21112794120234066,0.13257276780534125
1.5307748724362182,0.7005957215677028,0.27281516693676294,0.07442811531073383,0.20946540811597505,0.12962482189226773
1.545782371185593,0.7046634938889464,0.26928820906095224,0.07251613953925512,0.20781019288595595,0.12673062923362774
1.5607898699349676,0.708678549700747,0.26578987812707555,0.07064425931480567,0.20616251334678737,0.12388983254770737
1.5757973686843423,0.7126413215753499,0.26232056348034666,0.06881207802464658,0.20452257858351647,0.12110204474870605
1.590804867433717,0.7165522477380131,0.25888062922237753,0.06701918018657411,0.2028905890650259,0.11836685069921848
1.6058123661830916,0.7204117716921652,0.25547041474564103,0.06526513281030984,0.2012667367807498,0.11568380892239981
1.6208198649324663,0.7242203418526334,0.25209023527420127,0.06354948672060215,0.19965120538049222,0.11305245327246705
1.635827363681841,0.7279784111870272,0.24874038240968957,0.06187177784131861,0.19804417031703686,0.11047229456237485
1.6508348624312157,0.7316864368653488,0.2454211246815415,0.06023152843995274,0.1964457989912461,0.10794282214768149
1.6658423611805904,0.7353448799178877,0.24213270810055007,0.058628248332106184,0.19485625089935757,0.10546350546578859
1.6808498599299653,0.7389542049014405,0.2388753567148296,0.057061436045637084,0.19327567778219795,0.10303379552989803
1.69585735867934,0.7425148795738892,0.2356492731673246,0.055530579944288366,0.19170422377604207,0.10065312637718186
1.7108648574287146,0.7460273745771508,0.2324546392540356,0.05403515931072382,0.19014202556485665,0.09832091647080413
1.7258723561780893,0.7494921631285063,0.2292916164821744,0.052574645389008544,0.18858921253367916,0.09603657005556863
1.740879854927464,0.7529097207202994,0.22616034662749815,0.05114850238667011,0.18704590692289008,0.093799478467095
1.7558873536768387,0.7562805248279905,0.2230609522901106,0.049756188436571,0.1855122239831497,0.09160902139454248
1.7708948524262134,0.7596050546265345,0.2199935374480556,0.048397156518909044,0.18398827213077837,0.0894645680970146
1.785902351175588,0.7628837907150479,0.216958188008065,0.047070855343742876,0.18247415310337192,0.08736547857387865
1.8009098499249627,0.7661172148497142,0.21395497235285968,0.04577673019451295,0.18096996211545013,0.08531110468933312
1.8159173486743374,0.7693058096848745,0.21098394188443706,0.04451422373309551,0.17947578801394873,0.08330079125164287
1.830924847423712,0.7724500585222385,0.2080451315628139,0.043282776766988544,0.17799171343337533,0.08133387704754301
1.8459323461730868,0.7755504450681423,0.20513856043972675,0.04208182897928343,0.17651781495045593,0.07940969583238952
1.8609398449224615,0.7786074531987754,0.20226423218682577,0.040910819622126164,0.1750541632381112,0.07752757727670151
1.8759473436718361,0.7816215667332914,0.1994221356179291,0.03976918817441571,0.1736008232186093,0.0756868478698004
1.8909548424212108,0.7845932692147075,0.19661224520493786,0.03865637496452661,0.17215785421575103,0.07388683178131003
1.9059623411705855,0.7875230436984986,0.19383452158704023,0.037571821758876765,0.1707253101059516,0.0721268516813286
1.9209698399199602,0.7904113725487796,0.1910889120728641,0.03651497231719079,0.16930323946809267,0.07040622952012876
1.9359773386693349,0.7932587372419692,0.18837535113526582,0.035485272915334695,0.16789168573202432,0.06872428726828216
1.9509848374187095,0.796065618177822,0.1856937608984697,0.03448217283661804,0.1664906873256083,0.06708034761813454
1.9659923361680842,0.798832494497713,0.18304405161730009,0.03350512483247682,0.1651002778201973,0.06547373464759128
1.980999834917459,0.8015598439100524,0.1804261221482732,0.0325535855534636,0.16372048607445586,0.06390377444719411
1.9960073336668336,0.8042481425227086,0.17783986041234043,0.03162701595148073,0.1623513363764343,0.06236979571149068
2.0110148324162083,0.8068978646823116,0.17528514384909857,0.03072488165419918,0.16099284858381435,0.06087113029571484
2.026022331165583,0.8095094828203084,0.172761839862305,0.029846653312608717,0.15964503826225182,0.05940711373880723
2.0410298299149576,0.8120834673056377,0.17026980625655808,0.028991806922645823,0.15830791682174844,0.05797708575381484
2.0560373286643325,0.8146202863038915,0.16780889166502233,0.028159824121843202,0.1569814916509913,0.05658039068671198
2.071044827413707,0.8171204056428275,0.16537893596810024,0.027350192461941,0.15566576624960415,0.055216377944689185
2.086052326163082,0.8195842886840974,0.16297977070296818,0.026562405658392085,0.15436074035826047,0.053884402394953554
2.1010598249124564,0.8220123962010505,0.1606112194639154,0.025795963817686,0.15306641008661487,0.05258382473508311
2.1160673236618313,0.8244051862624776,0.15827309829343847,0.025050373643404435,0.1517827680390124,0.05131401183596884
2.1310748224112057,0.8267631141221542,0.1559652160640634,0.024325148621909983,0.1505098034379442,0.050074337058372255
2.1460823211605806,0.8290866321140443,0.1536873748508795,0.023619809188554747,0.14924750224521816,0.048864180544115045
2.161089819909955,0.8313761895530246,0.15143937029478627,0.022933882875281395,0.14799584728082193,0.04768292948290591
2.17609731865933,0.8336322326409918,0.14922099195646613,0.02226690444047173,0.14675481833945794,0.04652997835579376
2.1911048174087044,0.8358552043782118,0.14703202366111057,0.021618415981881377,0.14552439230473468,0.04540472915622477
2.2061123161580793,0.8380455444797734,0.144872243833937,0.020987967033479694,0.1443045432610025,0.04430659158966
2.221119814907454,0.8402036892970083,0.14274142582654764,0.0203751146469958,0.14309524260282652,0.043234983252695945
2.2361273136568287,0.8423300717437413,0.1406393382341893,0.019779423458950705,0.14189645914209156,0.04218932979260788
2.251134812406203,0.8444251212272331,0.13856574520398593,0.01920046574393595,0.14070815921273958,0.0411690650482194
2.266142311155578,0.8464892635836823,0.13652040673422133,0.018637821454877225,0.1395303067731398,0.04017363117297755
2.2811498099049525,0.848522921018151,0.1345030789647621,0.01809107825100103,0.13836286350609914,0.03920247874109436
2.2961573086543274,0.8505265120487857,0.13251351445871426,0.01755983151419987,0.1372057889165196,0.03825506683759024
2.311164807403702,0.8525004514551967,0.13055146247541827,0.017043684354470543,0.13605904042671346,0.037330863133056696
2.326172306153077,0.8544451502308728,0.12861666923489037,0.016542247605077196,0.13492257346939016,0.036429343943927876
2.3411798049024513,0.8563610155394993,0.1267088781738273,0.016055139808069812,0.13379634157833042,0.035549994279031195
2.356187303651826,0.8582484506750572,0.1248278301932937,0.015581987190765766,0.13268029647676435,0.03469230787316216
2.3711948024012006,0.8601078550255761,0.12297326389822004,0.015122423633781268,0.13157438816347464,0.03385578720840558
2.3862023011505755,0.861939624040422,0.12114491582883975,0.01467609063117667,0.13047856499664515,0.03303994352390149
2.40120979989995,0.8637441492009987,0.11934252068420188,0.014242637243259155,0.1293927737754798,0.032244296814730955
2.416217298649325,0.865521817994744,0.11756581153789529,0.013821720042563913,0.12831695981961458,0.0314683758205739
2.4312247973987,0.8672730138923068,0.11581452004612745,0.013413003053514857,0.12725106704635084,0.030711718004767217
2.4462322961480742,0.86899811632779,0.11408837664830038,0.01301615768624445,0.1261950380457368,0.02997386952436856
2.461239794897449,0.8706975006819486,0.11238711076023003,0.012630862665032213,0.1251488141535259,0.029254385191808938
2.4762472936468236,0.8723715382682321,0.11071045096015816,0.012256803951801586,0.12411233552204254,0.02855282842869496
2.4912547923961985,0.8740205963215674,0.1090581251677047,0.011893674665094747,0.12308554118898571,0.027868771212297354
2.506262291145573,0.8756450379897728,0.1074298608159133,0.011541174994926504,0.12206836914420276,0.02720179401524446
2.521269789894948,0.8772452223275053,0.10582538501654018,0.011199012113898966,0.12106075639446541,0.026551485738913798
2.5362772886443223,0.8788215042926373,0.10424442471874047,0.01086690008494115,0.12006263902628185,0.025917443640997434
2.5512847873936972,0.8803742347449667,0.10268670686130314,0.010544559766019201,0.1190739522667783,0.025299273257693565
2.5662922861430717,0.8819037604471645,0.10115195851858914,0.010231718712146379,0.1180946305426852,0.024696588320958893
2.5812997848924466,0.8834104240678653,0.09963990704032408,0.009928111075004424,0.11712460753746144,0.024109010671235467
2.596307283641821,0.8848945641868122,0.09815028018539912,0.00963347750047235,0.1161638162465942,0.023536170166046644
2.611314782391196,0.8863565153019639,0.09668280624983082,0.009347565024342325,0.11521218903110685,0.02297770458483949
2.6263222811405704,0.8877966078384805,0.0952372141890321,0.009070126966487577,0.11426965766931356,0.022433259530430866
2.6413297798899453,0.889215168159502,0.09381323373454321,0.008800922823732037,0.11333615340685427,0.021902488327399005
2.65633727863932,0.8906125185786384,0.092410595505373,0.008539718161657666,0.11241160700504728,0.021385051917743935
2.6713447773886947,0.8919889773740908,0.09102903111409669,0.008286284505571184,0.11149594878759453,0.020880618754124173
2.686352276138069,0.8933448588043262,0.08966827326785788,0.008040399230839237,0.11058910868567655,0.020388864690961
2.701359774887444,0.8946804731252319,0.0883280558644179,0.007801845452787729,0.10969101628147163,0.019909472873686527
2.7163672736368185,0.8959961266086734,0.0870081140833969,0.0075704119163494095,0.10880160085013645,0.0194421336263963
2.7313747723861934,0.897292121562388,0.08570818447284648,0.007345892885631482,0.10792079140028242,0.018986544338153447
2.746382271135568,0.8985687563511419,0.0844280050312942,0.007128088033564239,0.10704851671298432,0.018542409348176907
2.761389769884943,0.8998263254190871,0.0831673152853962,0.006916802331780496,0.10618470537935536,0.018109439830133186
2.7763972686343172,0.9010651193132506,0.08192585636333394,0.006711845940865624,0.10532928583672453,0.01768735367573858
2.791404767383692,0.9022854247080938,0.0807033710640872,0.006513034101107748,0.10448218640345004,0.01727587537786558
2.8064122661330666,0.903487524431082,0.07949960392271484,0.006320187023868536,0.1036433353124037,0.016874735913336412
2.8214197648824415,0.9046716974892046,0.07831430127177086,0.00613312978368569,0.10281266074315983,0.016483672625573945
2.836427263631816,0.9058382190963874,0.07714721129898311,0.005951692211209947,0.10199009085292232,0.01610242910727105
2.851434762381191,0.9069873607017456,0.07599808410131693,0.005775708787070842,0.10117555380622302,0.01573075508322668
2.8664422611305653,0.908119390018619,0.0748666717355465,0.005605018536758076,0.10036897780342402,0.015368406293489673
2.8814497598799402,0.9092345710543434,0.07375272826545144,0.00543946492659752,0.09957029110805625,0.015015144376938903
2.896457258629315,0.9103331641407038,0.07265600980575644,0.005278895760894176,0.09877942207302613,0.01467073675542164
2.9114647573786896,0.9114154259650237,0.07157627456292666,0.005123163080307462,0.09799629916572127,0.014334956518561951
2.9264722561280645,0.9124816096018447,0.07051328287293102,0.004972123061517986,0.09722085099204665,0.014007582309342173
2.941479754877439,0.9135319645451494,0.06946679723608254,0.004825635918239005,0.09645300631942114,0.01368839821055456
2.956487253626814,0.914566736741087,0.06843658234906129,0.0046835658036198475,0.09569269409876409,0.013377193632210231
2.9714947523761883,0.9155861686211583,0.06742240513422508,0.004545780714083581,0.09493984348550202,0.01307376319998702
2.9865022511255632,0.916590499135821,0.06642403476630816,0.0044121523946357155,0.09419438385962291,0.012777906644790315
3.0015097498749377,0.9175799637884772,0.0654412426966081,0.004282556245676363,0.09345624484480762,0.012489428693494625
3.0165172486243126,0.9185547946698046,0.06447380267475615,0.004156871231343394,0.09272535632666525,0.012208138960927218
3.031524747373687,0.9195152204923983,0.06352149076816621,0.004034979789410225,0.09200164847010008,0.011933851843149799
3.046532246123062,0.9204614666256865,0.06258408537925306,0.0039167677427576365,0.09128505173583626,0.01166638641208807
3.0615397448724364,0.9213937551310885,0.06166136726050992,0.0038021242124354846,0.09057549689612678,0.011405566311554533
3.0765472436218113,0.922312304797384,0.06075311952753122,0.0036909415323264955,0.08987291504967174,0.01115121965470392
3.0915547423711858,0.923217331176263,0.059859127670065876,0.003583115165421246,0.08917723763577146,0.010903178922956924
3.1065622411205607,0.9241090466180264,0.05897917956118228,0.0034785436217101818,0.08848839644773818,0.010661280866422988
3.121569739869935,0.9249876603074115,0.05811306546462568,0.0033771283776958694,0.08780632364559085,0.010425366405848775
3.13657723861931,0.9258533782995143,0.05726057804044435,0.0032787737975258175,0.08713095176805577,0.010195280536115285
3.1515847373686845,0.9267064035557838,0.05642151234896099,0.003183387055743958,0.08646221374389652,0.00997087223130242
3.1665922361180594,0.927546935980064,0.05559566585316119,0.0030908780616563532,0.08580004290259459,0.009751994351336987
3.181599734867434,0.9283751724546602,0.054782838419570754,0.0030011593853047974,0.08514437298440347,0.0095385035502362
3.1966072336168088,0.9291913068764078,0.05398283231768987,0.002914146185039822,0.08449513814979638,0.009330260185956205
3.2116147323661832,0.9299955301927221,0.05319545221805131,0.00282975613668298,0.08385227298832912,0.009127128231852267
3.226622231115558,0.9307880304376088,0.05242050518896658,0.002747909364266472,0.08321571252693763,0.008928975189754019
3.2416297298649326,0.9315689927676164,0.051657800692023116,0.002668528372336784,0.08258539223769026,0.008735672004657788
3.2566372286143075,0.932338599497712,0.05090715057639252,0.0025915379798075017,0.08196124804501388,0.008547092981034269
3.271644727363682,0.9330970301370635,0.05016836907200887,0.0025168652553452958,0.08134321633241223,0.008363115700749163
3.286652226113057,0.9338444614247103,0.0494412727816732,0.002444439454271819,0.08073123394869496,0.008183620942591249
3.3016597248624313,0.9345810673651094,0.04872568067213969,0.0023741919569633275,0.0801252382137349,0.008008492603401085
3.316667223611806,0.9353070192635382,0.04802141406423562,0.002306056208728767,0.07952516692377076,0.007837617620791668
3.3316747223611807,0.9360224857613447,0.04732829662206722,0.0022399676611463797,0.07893095835627208,0.007670885897450826
3.3466822211105556,0.9367276328710269,0.04664615434135997,0.002175863714837976,0.07834255127438251,0.0075081902270135925
3.3616897198599305,0.9374226240111321,0.04597481553698184,0.002113683663659507,0.0777598849309577,0.00734942622149173
3.376697218609305,0.9381076200409634,0.045314110829694984,0.00205336864028588,0.07718289907221254,0.0071944922402457185
3.39170471735868,0.9387827792950808,0.04466387313218053,0.001994861563167518,0.07661153394099311,0.007043289320484534
3.4067122161080543,0.9394482576175884,0.04402393763437959,0.0019381070848357436,0.07604573027968803,0.006895721109276151
3.421719714857429,0.9401042083961966,0.04339414178819124,0.0018830515415336451,0.07548542933279263,0.0067516937970518035
3.4367272136068037,0.9407507825960487,0.042774325291567925,0.0018296429041488674,0.07493057284914043,0.006611116052586093
3.4517347123561786,0.941388128793307,0.0421643300720461,0.001777830730424451,0.07438110308381451,0.006473898959433517
3.466742211105553,0.9420163932084857,0.04156400026974952,0.001727566118423738,0.07383696279975234,0.006339955953802392
3.481749709854928,0.9426357197395254,0.04097318221990023,0.0016788016612251482,0.07329809526905573,0.006209202763845873
3.4967572086043024,0.9432462499946027,0.040391724434872,0.001631491402822636,0.07276444427401908,0.00608155735034929
3.5117647073536773,0.9438481233246656,0.03981947758581856,0.0015855907952075066,0.07223595410788652,0.00595693984879299
3.5267722061030518,0.9444414768556918,0.03925629448390869,0.0015410566566073597,0.07171256957535038,0.005835272512768983
3.5417797048524267,0.9450264455206613,0.03870203006119818,0.0014978471308578873,0.07119423599280125,0.005716479658729713
3.556787203601801,0.9456031620912403,0.038156541351168215,0.00145592164788341,0.07068089918834092,0.005600487612046788
3.571794702351176,0.9461717572091703,0.037619687468957747,0.0014152408852620565,0.07017250550156791,0.005487224654357457
3.5868022011005505,0.9467323594173586,0.03709132959131719,0.001375766730851722,0.06966900178314642,0.005376620972176286
3.6018096998499254,0.9472850951906655,0.03657133093630879,0.0013374622464530162,0.06917033539416756,0.005268608606749406
3.6168171985993,0.9478300889663861,0.03605955674277881,0.0013002916324856848,0.06867645420531295,0.005163121405128812
3.6318246973486747,0.9483674631744212,0.035555874249624725,0.0012642201936551266,0.06818730659582921,0.005060094972443734
3.646832196098049,0.9488973382671373,0.03506015267488059,0.0012292143055859367,0.06770284145232283,0.004959466625346375
3.661839694847424,0.9494198327489094,0.034572263194641906,0.0011952413823995913,0.06722300816738293,0.0048611753466095845
3.6768471935967986,0.9499350632053484,0.03409207892185104,0.0011622698452137198,0.06674775663804122,0.004765161740853271
3.6918546923461735,0.950443144332208,0.03361947488496277,0.0011302690915406426,0.06627703726407617,0.004671367991377364
3.706862191095548,0.9509441889639714,0.03315432800650931,0.0010992094655632076,0.06581080094616981,0.0045797378180787015
3.721869689844923,0.9514383081021147,0.032696517081582506,0.0010690622292662167,0.06534899908392383,0.004490216436429447
3.7368771885942973,0.9519256109430481,0.03224592275625092,0.0010397995344021008,0.06489158357374297,0.004402750517494859
3.751884687343672,0.9524062049057315,0.031802427505928,0.001011394395269806,0.06443850680659177,0.004317288148968458
3.7668921860930467,0.9528801956589664,0.03136591561370735,0.0009838206622862105,0.06398972166563209,0.004233778797202598
3.7818996848424216,0.9533476871483618,0.03093627314867977,0.0009570529963297249,0.06354518152374723,0.004152173270212992
3.796907183591796,0.9538087816229747,0.030513387944246764,0.0009310668438361038,0.06310484024095939,0.00407242368163573
3.811914682341171,0.9542635796616254,0.030097149576443643,0.0009058384126268218,0.06266865216174594,0.003994483415615544
3.8269221810905454,0.9547121801988878,0.029687449342285625,0.0008813446484507751,0.06223657211226078,0.003918307092604648
3.8419296798399203,0.9551546805507539,0.029284180238148712,0.0008575632122203796,0.061808555397465895,0.0038438505360513836
3.856937178589295,0.9555911764399764,0.02888723693819746,0.0008344724579235598,0.061384557798178946,0.0037710707399580892
3.8719446773386696,0.9560217620210849,0.028496515772870365,0.0008120514111934495,0.06096453556804151,0.0036999258372888005
3.8869521760880446,0.9564465299050829,0.02811191470743342,0.0007902797485180114,0.06054844543041349,0.0036303750692061047
