object_id,i,j,lk_estimate,lk_integer,abs_error_to_integer
knot_TL3,1,2,-1.00000115419,-1,1.15419488989e-06
knot_TL3,1,3,-1.00000115419,-1,1.15419488789e-06
knot_TL3,2,3,-1.00000115419,-1,1.15419488877e-06
