object_id,source_path,member,component,points,closure_gap,closed_polygon_length,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
knot_TL3,knotplot\knot_TL3.3_Gear,knot_TL3.3_Gear.txt,1,25,1.17358704365,30.0212280545,-2.03176137893,6.81383901503,-3.69987611812,3.69987611812,-3.54425621989,3.54425621989
knot_TL3,knotplot\knot_TL3.3_Gear,knot_TL3.3_Gear.txt,2,25,1.17358704365,30.0212280545,-5.15062161619,2.61814045663,-2.15110322458,6.35639518355,-3.54425621989,3.54425621989
knot_TL3,knotplot\knot_TL3.3_Gear,knot_TL3.3_Gear.txt,3,25,1.17358704365,30.0212280545,-5.15062161619,2.61814045663,-6.35639518355,2.15110322458,-3.54425621989,3.54425621989
