knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,103,0.7829775029701423,0.9999660097613429,1.7841613591604244,104,104,0.03624509785411353,0.62392102314351,1.6027669575256274,16,5,24,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,103,0.7688773422925906,1.0005770388682018,1.7478257656845637,104,104,0.010205559519563983,0.35791674763977754,2.793945817272686,16,5,24,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,103,0.7599830933291406,1.0019191395070848,1.7266405514332726,104,104,0.008222674857662012,0.28521388543574944,3.506140658166769,16,5,24,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
