run_id,returncode,run_dir,h,Rinv,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target_database,L_v8_geom_raw_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,target,reference,normalizer,L_cert_target,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,subleading_threshold,gate,status
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,raw,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,1.0,-271.21517578870726,-135.60758789435363,1.5471175094832574,0.9887199093539814,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,Mmax,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,37.0,-7.330139886181277,-3.6650699430906384,133.48963546074626,0.026722159712269766,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,sqrtM,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,6.082762530298219,-44.58750024150793,-22.293750120753966,114.86095528308292,0.1625445518264392,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,16.371637,-16.56616108631698,-8.28308054315849,128.8716248606784,0.06039224479225758,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,268.030498059769,-1.0118817737234815,-0.5059408868617408,136.64876451697515,0.003688833608530263,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,4388.098019163743,-0.061807000345993596,-0.030903500172996798,137.1238019036639,0.0002253185560204067,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,16.755160819145562,-16.186963450616286,-8.093481725308143,129.06122367852873,0.05900987284014631,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,274.30941080767377,-0.9887199093539814,-0.4943599546769907,136.6603454491599,0.003604396606163838,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,274.30941080767377,-0.9887199093539814,-0.4943599546769907,136.6603454491599,0.003604396606163838,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc8_nt3_ns14_tf0p36_of2p2,0,outputs_routeB_BEM_v14_stageA\grids\A3_cartesian_tiny\runs\g001_nc8_nt3_ns14_tf0p36_of2p2,0.125,0.45454545454545453,8,3,14,0.36,2.2,16.371637,16.372446942894506,0.0008099428945058662,0.9999505301255621,3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-271.21517578870726,137.15470540383689,-1.9774398187079627,-0.9887199093539814,136.1659854944829,0.007208793212327676,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
