knot,reference,length_source,length_coeff,A_lead_normalized_spectrum,A_reference_normalized_spectrum,L_spectral_norm,L_geom_raw,L_used,status
0_1,0_1,geometric_raw,A_M,-0.012995549799701911,-0.012995549799701911,6.283185307179586,6.2831852892361395,6.2831852892361395,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
3_1,0_1,geometric_raw,A_M,0.07782693564302497,-0.012995549799701911,-37.62834709357832,16.372460056045686,16.372460056045686,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
4_1,0_1,geometric_raw,A_M,0.11877794269455076,-0.012995549799701911,-57.42764529843429,21.044949937225553,21.044949937225553,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
