knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21494097294077918,0.2152224117188027,-0.0002814387780235017,-0.00014071938901175085
3_1,0_1,2,0.4298638398455772,0.4304269623942675,-0.0005631225486902869,-0.00028156127434514344
3_1,0_1,3,0.6440652312925779,0.644486873080456,-0.00042164178787817974,-0.00021082089393908987
3_1,0_1,4,0.8033114962570123,0.7811195759573367,0.022191920299675538,0.011095960149837769
3_1,0_1,5,0.8878796742042673,0.8657643988415702,0.022115275362697084,0.011057637681348542
3_1,0_1,6,0.9724364669323018,0.9504071604714657,0.022029306460836118,0.011014653230418059
3_1,0_1,7,1.0568946011517688,1.0348669823505665,0.022027618801202298,0.011013809400601149
3_1,0_1,8,1.1412896560299863,1.119258467425402,0.022031188604584306,0.011015594302292153
3_1,0_1,9,1.2254986736473603,1.203162691848217,0.022335981799143312,0.011167990899571656
3_1,0_1,10,1.2681472462837764,1.24582006723006,0.022327179053716506,0.011163589526858253
3_1,0_1,11,1.3106946837736493,1.288389623207054,0.022305060566595314,0.011152530283297657
3_1,0_1,12,1.3532406941810158,1.3309590400805245,0.02228165410049132,0.01114082705024566
3_1,0_1,13,1.3957822826390205,1.373504656343526,0.022277626295494457,0.011138813147747229
3_1,0_1,14,1.43828761534863,1.4160124290371532,0.022275186311476736,0.011137593155738368
3_1,0_1,15,1.4806976021087297,1.4584309737312102,0.02226662837751947,0.011133314188759735
3_1,0_1,16,1.5230737057322432,1.5008080545024025,0.0222656512298407,0.01113282561492035
3_1,0_1,17,1.5478995155868482,1.5256342822897289,0.02226523329711938,0.01113261664855969
3_1,0_1,18,1.5725124294691812,1.550248709375995,0.022263720093186334,0.011131860046593167
3_1,0_1,19,1.597117822664306,1.5748569552299465,0.0222608674343594,0.0111304337171797
3_1,0_1,20,1.621709985513267,1.5994516896555053,0.022258295857761734,0.011129147928880867
3_1,0_1,21,1.646291839840879,1.6240378778786937,0.02225396196218532,0.01112698098109266
3_1,0_1,22,1.6708673254136956,1.648613785869566,0.022253539544129675,0.011126769772064837
3_1,0_1,23,1.695437842880968,1.6731848499887094,0.022252992892258572,0.011126496446129286
3_1,0_1,24,1.7198692867332044,1.6976167454532536,0.0222525412799508,0.0111262706399754
3_1,0_1,25,1.7442901188059585,1.7220384129340796,0.02225170587187897,0.011125852935939484
3_1,0_1,26,1.7602739030084515,1.741066214524096,0.0192076884843555,0.00960384424217775
3_1,0_1,27,1.7762527838232112,1.7600939782018554,0.016158805621355743,0.008079402810677871
3_1,0_1,28,1.7919515650711642,1.775792617993248,0.016158947077916208,0.008079473538958104
3_1,0_1,29,1.8074657985689704,1.7913074488979366,0.0161583496710338,0.0080791748355169
3_1,0_1,30,1.8229515159641054,1.8067935883198034,0.016157927644302017,0.008078963822151009
3_1,0_1,31,1.8383559575656068,1.8221983384361378,0.016157619129469003,0.008078809564734502
3_1,0_1,32,1.853714643210939,1.8375576705736871,0.01615697263725191,0.008078486318625955
3_1,0_1,33,1.86907112019064,1.8529148612954975,0.016156258895142495,0.008078129447571247
3_1,0_1,34,1.8844039678694253,1.8682480422599275,0.016155925609497856,0.008077962804748928
3_1,0_1,35,1.8997339530786632,1.8835782352734591,0.016155717805204084,0.008077858902602042
3_1,0_1,36,1.9150035979369056,1.8988481940700312,0.016155403866874307,0.008077701933437154
3_1,0_1,37,1.930155353184,1.9139999699549073,0.016155383229092823,0.008077691614546412
3_1,0_1,38,1.9452997513518393,1.9291445546213215,0.016155196730517796,0.008077598365258898
3_1,0_1,39,1.955882775543779,1.9397276349658805,0.016155140577898575,0.008077570288949287
3_1,0_1,40,1.9663498093318506,1.9501947510713966,0.016155058260453936,0.008077529130226968
3_1,0_1,41,1.9767649041589388,1.9606099174473401,0.01615498671159865,0.008077493355799326
3_1,0_1,42,1.986989325455537,1.970834392330032,0.01615493312550509,0.008077466562752544
3_1,0_1,43,1.997182508558624,1.9810276062580714,0.0161549023005525,0.00807745115027625
3_1,0_1,44,2.007347443564828,1.9911925501163479,0.016154893448480312,0.008077446724240156
3_1,0_1,45,2.0175018620213936,2.001347013994111,0.016154848027282398,0.008077424013641199
3_1,0_1,46,2.0276011827543834,2.0114464959426734,0.01615468681170995,0.008077343405854975
3_1,0_1,47,2.0377002770918256,2.0215457264299728,0.016154550661852785,0.008077275330926392
3_1,0_1,48,2.047747356358528,2.0315928435722364,0.01615451278629143,0.008077256393145715
3_1,0_1,49,2.0575972189363823,2.041442832486526,0.01615438644985634,0.00807719322492817
3_1,0_1,50,2.0673896190721006,2.051235234315365,0.016154384756735585,0.008077192378367792
3_1,0_1,51,2.0771190471910286,2.0609647580225885,0.016154289168440084,0.008077144584220042
3_1,0_1,52,2.085286511756641,2.0699593925543636,0.015327119202277473,0.007663559601138736
3_1,0_1,53,2.0929663844147717,2.0789540268483018,0.014012357566469902,0.007006178783234951
3_1,0_1,54,2.1006163963356004,2.0866339160890566,0.013982480246543805,0.006991240123271902
3_1,0_1,55,2.1081662799496694,2.0942839369568276,0.013882342992841856,0.006941171496420928
3_1,0_1,56,2.115657260698645,2.1018338226172246,0.013823438081420392,0.006911719040710196
3_1,0_1,57,2.1231451028103048,2.109324812616913,0.013820290193391926,0.006910145096695963
3_1,0_1,58,2.1304901786602675,2.116812665173888,0.013677513486379578,0.006838756743189789
3_1,0_1,59,2.137635199148004,2.124157748438628,0.013477450709376004,0.006738725354688002
3_1,0_1,60,2.144731963352041,2.1313027726530147,0.013429190699026261,0.0067145953495131305
3_1,0_1,61,2.151545845115366,2.13839954790694,0.013146297208426194,0.006573148604213097
3_1,0_1,62,2.1583556179807455,2.1452134403568013,0.013142177623944207,0.006571088811972103
3_1,0_1,63,2.1651128360993246,2.1520232240550428,0.013089612044281829,0.006544806022140914
3_1,0_1,64,2.1718016238839644,2.158780449599504,0.013021174284460368,0.006510587142230184
3_1,0_1,65,2.1784141153777714,2.165469239298603,0.012944876079168388,0.006472438039584194
3_1,0_1,66,2.184981231640409,2.172081738926333,0.0128994927140762,0.0064497463570381
3_1,0_1,67,2.1915470038463614,2.1785989434267092,0.01294806041965213,0.006474030209826065
3_1,0_1,68,2.198064165363371,2.185069262993331,0.012994902370039974,0.006497451185019987
3_1,0_1,69,2.2045344558801188,2.190933071106136,0.013601384773982872,0.006800692386991436
3_1,0_1,70,2.210398261210867,2.1967828941925105,0.013615367018356306,0.006807683509178153
3_1,0_1,71,2.2162480811227514,2.202593585950491,0.013654495172260361,0.006827247586130181
3_1,0_1,72,2.2220587710672355,2.2081128918520716,0.013945879215163881,0.0069729396075819405
3_1,0_1,73,2.2278001571059884,2.2136314996480575,0.014168657457930944,0.007084328728965472
3_1,0_1,74,2.233319458749688,2.21898257618797,0.014336882561718056,0.007168441280859028
3_1,0_1,75,2.238838062730822,2.2242661333856395,0.0145719293451827,0.00728596467259135
3_1,0_1,76,2.244189138682437,2.2294376570923444,0.014751481590092652,0.007375740795046326
3_1,0_1,77,2.2494726955835382,2.234512067228359,0.014960628355179306,0.007480314177589653
3_1,0_1,78,2.254644216540339,2.2395707307414754,0.015073485798863473,0.0075367428994317365
3_1,0_1,79,2.259718624263262,2.24458926024543,0.015129364017831826,0.007564682008915913
3_1,0_1,80,2.2647772850878622,2.249607789602415,0.015169495485447104,0.007584747742723552
3_1,0_1,81,2.2696086124311963,2.2544391204993195,0.015169491931876777,0.007584745965938389
3_1,0_1,82,2.2743915650232833,2.2592220743109825,0.015169490712300782,0.007584745356150391
3_1,0_1,83,2.2791085041399244,2.263939013511141,0.015169490628783588,0.007584745314391794
3_1,0_1,84,2.283550488509883,2.268380998780978,0.015169489728905194,0.007584744864452597
