knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,215,0.8063620758564343,0.9999552843786998,2.407392161182399,216,216,0.02713374671351588,0.4825749872928165,2.072216808438148,24,5,96,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,215,0.8065890493517812,1.000153763834358,2.406341830950312,216,216,0.010609135549155676,0.286103536133182,3.495238169773956,24,5,96,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,215,0.806689448744019,1.0003915868424564,2.4107135855865813,216,216,0.00833737253020788,0.23450432585323872,4.264313659722577,24,5,96,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
