status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,37,147,111,6,0.0008675196890284248,0.0054762151869612264,0.014609012229026816,-0.8127343701543229,1.0324146277880233,7.755808749037486,6.757721533600834,-38.1303390093567,29.20190146092911,114.52916731198417,77.67635457730204,-146.2699920213953,82.67739712998701,3_1,0_1,-38.1303390093567,-19.06516950467835,147,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,37,147,111,6,0.0016582656709362921,0.013866159149346413,0.027925156941181407,-1.8663980986985556,1.9734626857296076,16.853675378592516,12.917398618891797,-81.1426658218174,55.81949474017811,237.2207305804917,148.47851163271366,-290.7250640792622,158.0380147643335,4_1,0_1,-81.1426658218174,-40.5713329109087,147,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
