selected_normalizer,run_id,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,gate
M_Lcert2,g001_nc24_nt5_ns96_tf0p34_of2p6,24,5,96,0.34,2.6,16.371637,137.15470540383689,-157.6915287907845,57626.55708285033,-0.002736438489012447,-0.0013682192445062236,137.15333718459237,9.975736818344314e-06,PASS_SUBLEADING_CORRECTION
M_Lcert2,g002_nc32_nt6_ns144_tf0p29_of3p0,32,6,144,0.29,3.0,16.371637,137.15470540383689,-18.91409649189896,89790.21685002261,-0.00021064763128361013,-0.00010532381564180507,137.15460008002125,7.679198123877028e-07,PASS_SUBLEADING_CORRECTION
M_Lcert2,g003_nc40_nt7_ns196_tf0p24_of3p4,40,7,196,0.24,3.4,16.371637,137.15470540383689,481.6035439737761,127314.48657839028,0.0037827866797958015,0.0018913933398979007,137.15659679717677,1.3790218383896506e-05,PASS_SUBLEADING_CORRECTION
M_Lcert2,g004_nc48_nt8_ns256_tf0p19_of3p8,48,8,256,0.19,3.8,16.371637,137.15470540383689,662.0895541504128,171271.4882601924,0.003865731306921202,0.001932865653460601,137.15663826949034,1.4092594546935093e-05,PASS_SUBLEADING_CORRECTION
