knot,reference,length_source,length_coeff,A_lead_normalized_spectrum,A_reference_normalized_spectrum,L_spectral_norm,L_geom_raw,L_used,status
0_1,0_1,geometric_raw,A_M,-0.05356506427374028,-0.05356506427374028,6.283185307179586,6.283185302693725,6.283185302693725,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
3_1,0_1,geometric_raw,A_M,-0.05574793729852393,-0.05356506427374028,6.539236446158301,16.372460337048228,16.372460337048228,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
4_1,0_1,geometric_raw,A_M,-0.05963809145590197,-0.05356506427374028,6.995551766147267,21.044950488681607,21.044950488681607,PHYSICAL_LENGTH_BRANCH_RESTORES_LONGITUDINAL_SCALE
