status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,160,639,480,6,0.001627746153131803,-0.10847937937658442,0.0030358804030021927,16.322860194486463,0.4473716990049323,-226.1006737048845,6.106863528616523,1316.7601961525727,35.36623943162924,-5446.383130105672,146.4081805015333,11961.016515289042,325.0708518496089,0_1,639,2.735277273634035,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,160,639,480,6,0.0014246762007293745,-0.10248883376244755,0.0026571382460934046,15.469543960355894,0.39155971047813826,-215.3474228274939,5.344999964265116,1256.807603668974,30.954113779102922,-5220.624289753808,128.14298467319756,11546.191211571624,284.5165416547981,3_1,639,2.78604068687559,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,160,639,480,6,0.0012894979426536558,-0.13538706885132568,0.002405019680913901,20.07090516479736,0.35440715639745013,-275.2178803373653,4.837847683477221,1598.0267008897645,28.017079259403268,-6594.353960055708,115.98433034607527,14475.367971037942,257.52061761610565,4_1,639,2.779038567811513,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
