normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,175.87768521985979,175.87768521985979,0.6411653348020666,FAIL_NOT_SUBLEADING
Mmax,M_max,215.0,175.87768521985979,0.8180357452086502,0.002982164347916589,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),14.66287829861518,175.87768521985979,11.994758575911414,0.04372711289997004,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,175.87768521985979,10.742828296269932,0.03916317805006712,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,175.87768521985979,0.656185346417706,0.0023921357436685847,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,175.87768521985979,0.040080619086393494,0.00014611463372102523,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,175.87768521985979,10.4969261183629,0.0382667371398446,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,175.87768521985979,0.6411653348020666,0.002337380015196074,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,175.87768521985979,0.6411653348020666,0.002337380015196074,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,175.87768521985979,1.2823306696041332,0.004674760030392148,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,3519.901955,175.87768521985979,0.0499666432384648,0.00018215431651194007,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,240.0553208801053,175.87768521985979,0.7326548087959325,0.0026709065745820068,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,57626.55708285033,175.87768521985979,0.0030520248670590977,1.1126212761249231e-05,PASS_SUBLEADING_CORRECTION
