normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,242.73955394416598,242.73955394416598,0.8849115064242461,FAIL_NOT_SUBLEADING
Mmax,M_max,215.0,242.73955394416598,1.1290211811356556,0.004115867471740679,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),14.66287829861518,242.73955394416598,16.554700175550884,0.06035046383136254,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,242.73955394416598,14.826834600850605,0.05405149811373451,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,242.73955394416598,0.9056415434113646,0.003301532895808434,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,242.73955394416598,0.05531771461896966,0.00020166174560359688,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,242.73955394416598,14.487449960300925,0.052814265167367855,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,242.73955394416598,0.8849115064242461,0.0032259611648711647,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,242.73955394416598,0.8849115064242461,0.0032259611648711647,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,242.73955394416598,1.7698230128484922,0.0064519223297423295,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,3519.901955,242.73955394416598,0.06896202139930514,0.00025140231680806753,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,240.0553208801053,242.73955394416598,1.011181727004507,0.003686281575346591,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,57626.55708285033,242.73955394416598,0.004212286248424952,1.5355966957248533e-05,PASS_SUBLEADING_CORRECTION
