status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.015901648266177626,-3.7549662889182795,0.15152881033776602,297.96939410809443,12.950947619202557,-2196.8998547993588,102.527801105954,10023.876452181998,482.0473307984379,-28551.593672346447,1425.430114941776,34481.99140582581,1835.1939360969054,8_1,0_1,10023.876452181998,5011.938226090999,215,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
