rho,f,fp,e_radial,e_phase,e_potential
0.435227463731866,0.2941382199291142,0.6173377330402161,0.38110587663523315,0.4567413537884661,0.4172253285210414
0.4502349624812407,0.3033614593717563,0.6117606993510485,0.3742511532704839,0.45398591248391906,0.41220641746771336
0.46524246123061536,0.3125002157899691,0.6060823472702257,0.36733581167258644,0.4511718075656113,0.4071119998840421
0.48024995997999004,0.32155301950910825,0.6003094352000993,0.3603714179902622,0.4483018278222875,0.4019490576576078
0.4952574587293647,0.3305185019859757,0.5944486747923889,0.3533692269624274,0.4453787599224732,0.39672447958016016
0.5102649574787393,0.33939539499613663,0.5885067165401878,0.34634015541291296,0.4424053829277082,0.39144504568682426
0.525272456228114,0.34818252961092666,0.5824901361731918,0.3392947587390635,0.4393844630368682,0.38611741271639377
0.5402799549774887,0.35687883497642114,0.5764054218817822,0.3322432103747154,0.43631874857293623,0.3807481007125062
0.5552874537268634,0.36548333690697393,0.5702589623891541,0.32519528418515464,0.43321096522167174,0.37534348077658486
0.5702949524762381,0.37399515630617103,0.5640570358843782,0.3181603397306707,0.43006381152976136,0.3699097639750122
0.5853024512256128,0.3824135074281955,0.5578057998234272,0.31114731031665327,0.42687995466823264,0.3644529913951048
0.6003099499749874,0.39073769599265906,0.5515112815995007,0.30416469373152377,0.4236620264651743,0.3589790253371558
0.6153174487243622,0.3989671171659367,0.5451793700788343,0.29722054555955457,0.420412619710151,0.35349354162310387
0.6303249474737369,0.4071012534219451,0.5388158079931475,0.29032247494330843,0.41713428473114067,0.3480020229963206
0.6453324462231116,0.41513967229513765,0.5324261851755843,0.28347764266062553,0.41382952624334285,0.3425097535815792
0.6603399449724863,0.4230820240382589,0.5260159326227747,0.2766927613730074,0.41050080046784493,0.33702181436948314
0.675347443721861,0.43092803919711253,0.5195903173620895,0.2699740978964369,0.40715051251686607,0.3315430796854932
0.6903549424712356,0.4386775261142564,0.5131544380998871,0.2633274773416109,0.40378101404113803,0.3260782146001792
0.7053624412206103,0.44633036837315276,0.5067132216236754,0.256758288968244,0.40039460113394293,0.32063167323441844
0.720369939969985,0.45388652219387426,0.5002714199287261,0.25027149359750384,0.39699351248537484,0.31520769791095093
0.7353774387193597,0.4613460137910093,0.493833608037642,0.24387163242747542,0.39357992777957307,0.3098103191019476
0.7503849374687344,0.46870893670392244,0.4874041824796702,0.23756283709867565,0.3901559663269393,0.3044433561210155
0.765392436218109,0.47597544910901657,0.4809873603952859,0.23134884086002463,0.38672368592273504,0.29911041850733233
0.7803999349674837,0.483145771123117,0.47458717923057137,0.22523299069003047,0.3832850819229243,0.29381490804932564
0.7954074337168584,0.4902201821065607,0.46820749698526853,0.21921826023321025,0.3798420865277053,0.2885600213954414
0.8104149324662331,0.4971990179740256,0.4618519929780618,0.21330726341780765,0.3763965682628324,0.28334875320007397
0.8254224312156078,0.5040826685205896,0.45552416909254134,0.2075022686274502,0.37295033164858066,0.2781838997535727
0.8404299299649826,0.5108715747699581,0.4492273514674636,0.20180521330647208,0.3695051170460314,0.2730680630464029
0.8554374287143572,0.5175662263512553,0.4429646925952362,0.1962177188859921,0.36606260067026064,0.2680036552189494
0.8704449274637319,0.5241671589102385,0.43673917379344473,0.19074110592578072,0.3626243947599845,0.26299290335009
0.8854524262131066,0.5306749515602713,0.4305536080145522,0.18537640937434868,0.3591920478932518,0.2580378545394963
0.9004599249624813,0.5370902243778728,0.4244106429602681,0.18012439385794815,0.35576704543886317,0.2531403812405962
0.915467423711856,0.5434136359471664,0.4183127644678457,0.17498556891673137,0.35235081013334035,0.24830218680324237
0.9304749224612306,0.5496458809570701,0.41226230013696963,0.16996020411422483,0.3489447027734631,0.24352481118732106
0.9454824212106053,0.5557876878546062,0.40626142316694214,0.16504834395362922,0.34555002301461546,0.23880963681080247
0.96048991995998,0.5618398165572642,0.4003121563754277,0.1602498225419449,0.3421680102654498,0.23415789449803398
0.9754974187093547,0.5678030562269336,0.39441637637130356,0.1555642779498698,0.33879984466967683,0.2295706694963943
0.9905049174587294,0.5736782231075147,0.38857581785562445,0.15099116622216743,0.3354466481661022,0.22504890753174558
1.0055124162081042,0.5794661584279447,0.3827920780262062,0.1465297749996211,0.33210948561838005,0.22059342087540998
1.0205199149574788,0.5851677263720123,0.3770666210628093,0.1421792367197242,0.32878936600630493,0.2162048943976558
1.0355274137068535,0.5907838121160068,0.37140078267145427,0.1379385413689688,0.32548724367083937,0.21188389158488072
1.0505349124562282,0.5963153199349296,0.365795774667653,0.13380654876470838,0.32220401960545125,0.2076308604998201
1.065542411205603,0.6017631713777095,0.3602526895801361,0.12978200034972193,0.3189405427867208,0.203446139666176
1.0805499099549776,0.6071283035115951,0.3547725052578663,0.12586353048694277,0.3156976115375663,0.19932996386104818
1.0955574087043523,0.6124116672356493,0.3493560894645107,0.1220496772459352,0.3124759749168262,0.19528246980044195
1.110564907453727,0.6176142256630452,0.34400420444605473,0.11833889267656302,0.3092763341293186,0.19130370170493977
1.1255724062031016,0.622736952571657,0.3387175114584089,0.11472955256857736,0.30609934395088295,0.1873936167343219
1.1405799049524763,0.627780830922252,0.33349657524321685,0.1112199656989546,0.30294561416328336,0.18355209028153796
1.155587403701851,0.6327468514434236,0.32834186844119984,0.10780838257145818,0.299815710994217,0.1797789211179357
1.1705949024512257,0.6376360112822493,0.3232537759336118,0.10449300365533772,0.2967101585580317,0.17607383638306454
1.1856024012006003,0.6424493127195322,0.31823259910342117,0.10127198713211877,0.29362944029310034,0.17243649641367875
1.200609899949975,0.647187761948359,0.3132785600088468,0.09814345616121663,0.2905740003921371,0.16886649940777937
1.21561739869935,0.6518523679146097,0.3083918054629322,0.09510550567668702,0.28754424522205807,0.16536338592064626
1.2306248974487246,0.6564441412179638,0.30357241101365773,0.09215620872864513,0.284540544730305,0.16192664319083738
1.2456323961980993,0.660964093071874,0.29882038482010387,0.08929362238403496,0.28156323383483756,0.15855570929506282
1.260639894947474,0.6654132343209146,0.29413567142076147,0.08651579320214216,0.2786126137952899,0.1552499771316866
1.2756473936968487,0.6697925745138611,0.28951815539103265,0.08382076230102613,0.2756889535630469,0.15200879823337565
1.2906548924462233,0.6741031210308189,0.2849676648875352,0.08120657003145458,0.2727924911082545,0.14883148641009428
1.305662391195598,0.6783458782626849,0.28048397507747325,0.07867126027526063,0.2699234347220133,0.145717321224258
1.3206698899449727,0.6825218468412085,0.2760668114519973,0.07621288438527263,0.26708196429223285,0.1426655513003952
1.3356773886943474,0.6866320229179043,0.2717158530228687,0.07382950478394519,0.26426823255183324,0.1396753974721397
1.350684887443722,0.6906773974900605,0.2674307354023675,0.0715191982378511,0.2614823662981784,0.13674605576978954
1.3656923861930967,0.694658955772095,0.2632110537667032,0.06928005882497831,0.2587244675828113,0.1338767002520183
1.3806998849424714,0.6985776766105113,0.25905636570371016,0.06711020061161442,0.25599461487073,0.1310664856856267
1.395707383691846,0.702434531940727,0.254966193945819,0.06500776005521698,0.25329286416860597,0.12831455007747164
1.4107148824412208,0.7062304862840607,0.25094002898973145,0.06297089814936725,0.25061925012148945,0.12562001706291548
1.4257223811905955,0.7099664962831899,0.2469773316044055,0.060997802326432475,0.2479737870776856,0.1229819981552988
1.4407298799399701,0.7136435102744147,0.24307753522932884,0.05908668813316561,0.24535647012160558,0.12039959486106874
1.4557373786893448,0.7172624678951004,0.23924004826514889,0.057235800693910766,0.24276727607451498,0.1178719006652796
1.4707448774387195,0.7208242997246939,0.23546425625891843,0.0554434159755656,0.24020616446320228,0.11539800289224604
1.4857523761880942,0.7243299269577567,0.23174952398649395,0.05370784186796654,0.23767307845668562,0.11297698444615552
1.5007598749374689,0.7277802611074848,0.22809519743466566,0.05202741909275911,0.2351679457711606,0.11060792543645503
1.5157673736868436,0.7311762037382349,0.2245006056856127,0.050400521953206955,0.2326906795434716,0.1082899046928052
1.5307748724362182,0.7345186462256063,0.22096506270654714,0.04882555893690831,0.2302411791734514,0.10602200117436264
1.545782371185593,0.737808469542683,0.21748786904747064,0.047300973182809736,0.22781933113554173,0.1038032952780914
1.5607898699349676,0.7410465440710744,0.2140683134496868,0.045825242823193356,0.22542500976015856,0.10163287005073521
1.5757973686843423,0.7442337294354368,0.21070567436827048,0.044396881210987636,0.22305807798531055,0.09950981230900179
1.590804867433717,0.7473708743602103,0.20739922141135025,0.04301443704203429,0.22071838807902716,0.09743321367240827
1.6058123661830916,0.750458816547341,0.20414821669897876,0.04167649438137319,0.21840578233318214,0.09540217151313868
1.6208198649324663,0.7534983825738043,0.20095191614478125,0.040381672602259194,0.21612009372933053,0.09341578982714915
1.635827363681841,0.7564903878077955,0.19780957066323168,0.03912862624597205,0.21386114657720567,0.09147318003063401
1.6508348624312157,0.7594356363424899,0.19472042730534866,0.037916044809977574,0.21162875712653867,0.08957346168584703
1.6658423611805904,0.7623349209463209,0.19168373032573172,0.03674265247158784,0.20942273415288332,0.08771576316013847
1.6808498599299653,0.7651890230287677,0.18869872218384032,0.03560720775381415,0.20724287951814,0.0858992222219406
1.69585735867934,0.7679987126206861,0.1857646444821519,0.034508503139580295,0.20508898870648457,0.08412298657729697
1.7108648574287146,0.7707647483682555,0.1828807388439877,0.033445364640122835,0.20296085133640998,0.08238621435040056
1.7258723561780893,0.7734878775396579,0.18004624773364952,0.03241665132296669,0.2008582516495977,0.08068807451146619
1.740879854927464,0.7761688360436402,0.17726041522140434,0.03142125480446468,0.19878096897733025,0.07902774725513277
1.7558873536768387,0.7788083484591556,0.1745224876959206,0.03045809871157276,0.19672877818516116,0.07740442433245277
1.7708948524262134,0.7814071280753088,0.17183171452653667,0.029526138117129196,0.1947014500965491,0.07581730933939791
1.785902351175588,0.7839658769408754,0.1691873486778661,0.028624358952645843,0.19269875189616206,0.07426561796467726
1.8009098499249627,0.786485285922695,0.1665886472788607,0.02775177740220066,0.1907204475135483,0.07274857819953633
1.8159173486743374,0.7889660347722705,0.16403487214870083,0.026907439280840627,0.1887662979878602,0.07126543051208331
1.830924847423712,0.7914087921999459,0.16152529028168772,0.02609041940058348,0.18683606181431145,0.06981542798856241
1.8459323461730868,0.79381421595606,0.15905917429317284,0.025299820926825936,0.1849294952730328,0.06839783644387734
1.8609398449224615,0.7961829529185086,0.15663580282851086,0.02453477472773213,0.18304635274098208,0.06701193450355199
1.8759473436718361,0.7985156391861724,0.15425446093708928,0.023794438718992002,0.1811863869875492,0.0656570136592039
1.8909548424212108,0.8008129001777063,0.15191444041317936,0.023077997206049423,0.17934934945448555,0.06433237829949427
1.9059623411705855,0.8030753507351979,0.1496150401054379,0.022384660225751796,0.1775349905207695,0.06303734571841943
1.9209698399199602,0.8053035952322463,0.1473555661969037,0.021713662889210072,0.1757430597530092,0.06177124610269956
1.9359773386693349,0.8074982276860247,0.1451353324569311,0.02106426472738392,0.17397330614196435,0.0605334224999314
1.9509848374187095,0.8096598318729212,0.14295366046678737,0.020435749040853525,0.17222547832575638,0.05932323076907122
1.9659923361680842,0.8117889814473724,0.14080987982041293,0.019827422255039133,0.1704993248003188,0.05814003951472922
1.980999834917459,0.8138862400635302,0.13870332830179422,0.019238613281995307,0.16879459411762482,0.05698323000666744
1.9960073336668336,0.815952161499419,0.13663335204025984,0.018668672889757577,0.167111035072213,0.05585219608581283
2.0110148324162083,0.8179872897832643,0.1345993056451391,0.018116973080153576,0.165448396876515,0.054746344058017656
2.026022331165583,0.8199921593216913,0.13260055232099077,0.01758290647583181,0.16380642932547507,0.05366509257672368
2.0410298299149576,0.8219672950295116,0.1306364639645885,0.01706588571717123,0.16218488295093383,0.05260787251561627
2.0560373286643325,0.8239132124608339,0.12870642124483922,0.016565342869654002,0.1605835091662344,0.051574126832284156
2.071044827413707,0.8258304179412485,0.12680981366673194,0.016080728842191274,0.15900206040149145,0.050563310423839075
2.086052326163082,0.8277194087008577,0.124946039620351,0.015611512816810322,0.15744029022995118,0.04957488997538258
2.1010598249124564,0.8295806730079319,0.12311450641593424,0.015157181690039115,0.15589795348585325,0.04860834380215461
2.1160673236618313,0.8314146903029916,0.12131463030587142,0.014717239526250255,0.15437480637419032,0.04766316168613747
2.1310748224112057,0.8332219313331244,0.11954583649470507,0.014291207023218759,0.1528706065727491,0.046738844707840475
2.1460823211605806,0.8350028582863661,0.11780755913773788,0.013878620989991609,0.1513851133267994,0.04583490507393578
2.161089819909955,0.8367579249259774,0.11609924132923055,0.013479033837222916,0.1499180875367861,0.04495086594137495
2.17609731865933,0.8384875767244696,0.11442033508083682,0.013092013080010977,0.14846929183936347,0.044086261238564094
2.1911048174087044,0.8401922509972348,0.11277030129116383,0.012717140853299867,0.14703849068209973,0.043240635484139894
2.2061123161580793,0.8418723770356571,0.11114860970689477,0.012354013439775623,0.1456254503921662,0.042413543603842536
2.221119814907454,0.8435283762395768,0.10955473887630518,0.012002240810255414,0.1442299392393115,0.041604550745950965
2.2361273136568287,0.8451606622490054,0.10798817609572353,0.011661446176480995,0.1428517274934112,0.04081323209570368
2.251134812406203,0.8467696410749845,0.10644841734952237,0.011331265556218096,0.141490587476871,0.04003917268910013
2.266142311155578,0.8483557112294972,0.10493496724410534,0.01101134735052146,0.140146293612147,0.039281967226444246
2.2811498099049525,0.8499192638543478,0.10344733893659708,0.010701351933063194,0.13881862246464172,0.03854121988596149
2.2961573086543274,0.8514606828489312,0.10198505405837466,0.0104009512512896,0.13750735278121592,0.037816544137795526
2.311164807403702,0.8529803449968199,0.10054764263438898,0.010109828439332795,0.13621226552455312,0.037107562558662696
2.326172306153077,0.8544786200911074,0.09913464299813413,0.009827677442367504,0.1349331439035984,0.03641390664741841
2.3411798049024513,0.8559558710584483,0.09774560170319546,0.009554202652319727,0.13366977340028643,0.03573521664176789
2.356187303651826,0.8574124540817425,0.09638007343129118,0.00928911855462108,0.13242194179276198,0.03507114133633124
2.3711948024012006,0.8588487187214179,0.09503762089763157,0.009032149385881937,0.13118943917528939,0.03442133790225392
2.3862023011505755,0.8602650080352718,0.09371781475340768,0.008783028802154038,0.1299720579750369,0.03378547170853268
2.40120979989995,0.8616616586968298,0.09242023348624429,0.00854149955765191,0.12876959296591403,0.033163216145214364
2.416217298649325,0.8630390011121952,0.09114446331845016,0.008307313193608307,0.1275818412796322,0.03255425244860249
2.4312247973987,0.8643973595353579,0.08989009810371229,0.00808022973709502,0.1264086024141505,0.031958269528597594
2.4462322961480742,0.8657370521819406,0.08865673922221617,0.007860017409516043,0.12524967823966193,0.03137496379827766
2.461239794897449,0.86705839134136,0.08744399547455473,0.007646452344553948,0.1241048730022664,0.030804039005817404
2.4762472936468236,0.8683616834873901,0.08625148297471696,0.007439318315337891,0.12297399332547285,0.030245206068826896
2.4912547923961985,0.8696472293871095,0.0850788250421175,0.00723840647054724,0.12185684820966214,0.02969818291118525
2.506262291145573,0.8709153242082259,0.08392565209325298,0.007043515079277738,0.12075324902964034,0.02916269430242868
2.521269789894948,0.8721662576247693,0.08279160153266574,0.0068544492843437,0.11966300953040226,0.028638471699746287
2.5362772886443223,0.8734003139211465,0.08167631764389682,0.006671020863866731,0.11858594582122144,0.02812525309262731
2.5512847873936972,0.8746177720945578,0.08057945148015477,0.006493048000842617,0.11752187636817599,0.027622782850193723
2.5662922861430717,0.8758189059557739,0.07950066075516915,0.006320355060508492,0.11647062198521566,0.02713081157124599
2.5812997848924466,0.8770039842282731,0.07843960973409025,0.006152772375236386,0.11543200582386745,0.02664909593704275
2.596307283641821,0.8781732706457457,0.07739596912484359,0.005990136036773742,0.11440585336167691,0.026177398566827065
2.611314782391196,0.8793270240479685,0.07636941596969393,0.005832287695552143,0.11339199238947167,0.02571548787610803
2.6263222811405704,0.8804654984750571,0.07535963353754127,0.005679074366912515,0.11239025299753473,0.025263137937699687
2.6413297798899453,0.8815889432601043,0.07436631121665371,0.005530348243972196,0.11140046756076633,0.0248201283455147
2.65633727863932,0.8826976031202162,0.07338914440827082,0.005385966516978029,0.11042247072291272,0.02438624408110501
2.6713447773886947,0.8837917182459538,0.07242783442077183,0.005245791198882741,0.10945609937993242,0.023961275382939223
2.686352276138069,0.8848715243891956,0.07148208836496295,0.005109688957016371,0.1085011926625706,0.023545017618400544
2.701359774887444,0.8859372529494335,0.07055161905002905,0.004977530950580422,0.10755759191820574,0.023137271158486555
2.7163672736368185,0.8869891310585151,0.06963614488066128,0.004849192673840447,0.10662514069203033,0.022737841255190454
2.7313747723861934,0.8880273816638491,0.06873538975511195,0.0047245538047871495,0.1057036847076243,0.022346537921537676
2.746382271135568,0.8890522236100904,0.06784908296443248,0.004603498059114443,0.10479307184697692,0.02196317581425132
2.761389769884943,0.8900638717193189,0.0669769590926812,0.004485913049302691,0.10389315213000799,0.021587574119017947
2.7763972686343172,0.8910625368697312,0.0661187579185416,0.004371690148690708,0.10300377769363948,0.02121955643832139
2.791404767383692,0.8920484260728642,0.06527422431787144,0.0042607243602998,0.10212480277046293,0.020858950681811882
2.8064122661330666,0.8930217425493651,0.06444310816777943,0.00415291419032412,0.10125608366704773,0.020505588959176348
2.8214197648824415,0.8939826858033315,0.06362516425165055,0.00404816152604951,0.10039747874193096,0.02015930747547295
2.836427263631816,0.8949314516952359,0.06282015216578074,0.003946371518131847,0.09954884838332882,0.019819946428893984
2.851434762381191,0.8958682325134584,0.06202783622704189,0.00384745246700873,0.09871005498660608,0.019487349910917585
2.8664422611305653,0.8967932170444435,0.06124798538208154,0.0037513157133636735,0.09788096293153876,0.01916136580881057
2.8814497598799402,0.8977065906415049,0.06048037311768795,0.003657875532454751,0.09706143855940269,0.018841845710441427
2.896457258629315,0.8986085352922943,0.05972477737261883,0.0035670490322088824,0.09625135014991876,0.01852864481136451
2.9114647573786896,0.8994992296849575,0.058980980450769493,0.0034787560549340533,0.09545056789808404,0.01822162182413348
2.9264722561280645,0.9003788492729979,0.058248768935637685,0.0033929190825173097,0.09465896389091602,0.017920638889803497
2.941479754877439,0.9012475663388662,0.057527933606245085,0.0033094631450045426,0.09387641208413564,0.017625561491580843
2.956487253626814,0.9021055500562976,0.056818269354309336,0.0032283157324188476,0.09310278827881241,0.017336258370578738
2.9714947523761883,0.9029529665514191,0.05611957510295085,0.0031494067097357407,0.09233797009799591,0.017052601443636784
2.9865022511255632,0.9037899789626435,0.05543165372655423,0.0030726682348606133,0.09158183696335226,0.01677446572316407
3.0015097498749377,0.9046167474993733,0.0547543119722107,0.0029980346795501762,0.09083427007182758,0.01650172923896343
3.0165172486243126,0.905433429499535,0.05408736038228312,0.00292544255312297,0.09009515237235544,0.016234272961995845
3.031524747373687,0.9062401794859616,0.053430613218601763,0.0028548304289158213,0.08936436854262601,0.015971980730044598
3.046532246123062,0.9070371492216478,0.05278388838766901,0.0027861388733218992,0.08864180496593317,0.015714739175237045
3.0615397448724364,0.9078244877638918,0.05214700736750899,0.002719310377387037,0.08792734970811374,0.015462437653385853
3.0765472436218113,0.9086023415173508,0.05151979513562921,0.002654289290817203,0.0872208924945937,0.01521496817510696
3.0915547423711858,0.9093708542860238,0.05090208009838548,0.0025910217583424515,0.08652232468755368,0.014972225338676898
3.1065622411205607,0.9101301673241848,0.05029369402161166,0.002529455658339496,0.08583153926322559,0.014734106264589302
3.121569739869935,0.9108804193862855,0.04969447196261356,0.0024695405436429853,0.08514843078933232,0.014500510531771432
3.13657723861931,0.9116217467758442,0.049104252203246546,0.0024112275844400434,0.08447289540267926,0.014271340115424004
3.1515847373686845,0.912354283393344,0.04852287618453843,0.002354469513220047,0.08380483078690888,0.014046499326444858
3.1665922361180594,0.9130781607831552,0.047950188442271724,0.0022992205716493687,0.08314413615042521,0.013825894752400925
3.181599734867434,0.9137935081795034,0.04738603654400464,0.002245436459349743,0.08249071220449798,0.013609435200010593
3.1966072336168088,0.914500452551499,0.04683027102714732,0.0021930742844760735,0.0818444611415518,0.013397031639101949
3.2116147323661832,0.9151991186472492,0.046282745338452,0.0021420925160640005,0.08120528661364915,0.013188597148009802
3.226622231115558,0.9158896290370678,0.045743315774384286,0.0020924509380350342,0.08057309371117106,0.01298404686037834
3.2416297298649326,0.9165721041558019,0.04521184142296164,0.0020441106048550302,0.07994778894170287,0.012783297913334145
3.2566372286143075,0.9172466623442918,0.04468818410650144,0.001997033798736568,0.07932928020912845,0.012586269396996834
3.271644727363682,0.9179134198899823,0.0441722083257261,0.0019511839883713466,0.07871747679293854,0.012392882305293623
3.286652226113057,0.9185724910667026,0.043663781204742236,0.0019065257890956014,0.0781122893277563,0.012203059488046229
3.3016597248624313,0.9192239881736287,0.04316277243736266,0.001863024924479554,0.07751362978308413,0.012016725604298088
3.316667223611806,0.919868021573449,0.04266905423424561,0.001820648189244993,0.07692141144327441,0.011833807076850998
3.3316747223611807,0.9205046997297438,0.04218250127139456,0.0017793634135112033,0.07633554888772712,0.011654232047981146
3.3466822211105556,0.9211341292436008,0.04170299063944327,0.001739139428273493,0.07575595797131654,0.01147793033630378
3.3616897198599305,0.921756414889477,0.041230401794102534,0.0016999460321031334,0.07518255580504922,0.011304833394758667
3.376697218609305,0.9223716596503234,0.040764616507637186,0.0016617539590147261,0.07461526073695399,0.011134874269687246
3.39170471735868,0.9229799647519911,0.040305518821217134,0.0016245348474474887,0.07405399233320663,0.010967987560973256
3.4067122161080543,0.9235814296969281,0.03985299499840167,0.0015882612103426284,0.07349867135948912,0.010804109383220373
3.421719714857429,0.9241761522971856,0.039406933479423145,0.0015529064062516807,0.07294921976258452,0.010643177327939716
3.4367272136068037,0.9247642287067465,0.038967224836572,0.0015184446114639538,0.07240556065220824,0.010485130426721188
3.4517347123561786,0.9253457534531885,0.03853376173033851,0.0014848507930905008,0.07186761828307546,0.010329909115363689
3.466742211105553,0.9259208194687002,0.03810643886668785,0.0014521006831006186,0.07133531803720526,0.010177455198938465
3.481749709854928,0.9264895181204583,0.03768515295490005,0.0014201707532342119,0.07080858640646052,0.010027711817762361
3.4967572086043024,0.9270519392403815,0.037269802666656915,0.001389038190811547,0.07028735097532393,0.009880623414256749
3.5117647073536773,0.9276081711542767,0.036860288595686796,0.001358680875357318,0.06977154040390908,0.009736135700668622
3.5267722061030518,0.9281583007103843,0.036456513218450226,0.0013290773560470362,0.06926108441120592,0.009594195627632387
3.5417797048524267,0.9287024133073415,0.03605838085550772,0.0013002068299208457,0.06875591375855986,0.009454751353549064
3.556787203601801,0.9292405929215714,0.03566579763381128,0.0012720491208559784,0.06825596023338328,0.009317752214762394
3.571794702351176,0.9297729221341111,0.035278671449685106,0.0012445846592548271,0.06776115663309805,0.009183148696510499
3.5868022011005505,0.930299482156893,0.03489691193272648,0.001217794462440468,0.06727143674930844,0.009050892404632404
3.6018096998499254,0.9308203528584859,0.03452043041026798,0.0011916601157101541,0.06678673535220193,0.008920936038010115
3.6168171985993,0.931335612789313,0.03414913987283086,0.0011661637540541663,0.0663069881751774,0.008793233361726242
3.6318246973486747,0.9318453392063533,0.033782954940065224,0.0011412880444824772,0.06583213189969814,0.008667739180918527
3.646832196098049,0.9323496080973395,0.0334217918276174,0.001117016168968593,0.06536210414036872,0.008544409315312819
3.661839694847424,0.9328484942044628,0.033065568314530225,0.0010933318079628651,0.06489684343023314,0.008423200574416395
3.6768471935967986,0.9333420710475949,0.03271420371151734,0.001070219124478655,0.06443628920629305,0.008304070733354096
3.6918546923461735,0.9338304109470376,0.03236761882968864,0.0010476627487040146,0.06398038179524346,0.00818697850933024
3.706862191095548,0.9343135850458086,0.03202573595014968,0.0010256477631487098,0.06352906239942428,0.008071883538699878
3.721869689844923,0.9347916633314768,0.03168847879409853,0.0010041596882840321,0.06308227308298538,0.007958746354632708
3.7368771885942973,0.9352647146575528,0.031355772493675715,0.0009831844686751506,0.0626399567582632,0.00784752836535416
3.751884687343672,0.9357328067644457,0.031027543563261872,0.0009627084595701132,0.06220205717236635,0.007738191832948643
3.7668921860930467,0.9361960062999966,0.030703719871663537,0.0009427184139575864,0.06176851889396847,0.007630699852709061
3.7818996848424216,0.9366543788395958,0.030384230614544094,0.0009232014700377986,0.06133928730030556,0.007525016333018831
3.796907183591796,0.9371079889058936,0.030069006287785527,0.0009041451391348855,0.060914308564375845,0.007421105975751959
3.811914682341171,0.9375568999881134,0.02975797866109886,0.0008855372939944151,0.060493529642339505,0.007318934257177176
3.8269221810905454,0.9380011745609744,0.02945108075250502,0.0008673661574905717,0.06007689826111621,0.007218467409353007
3.8419296798399203,0.9384408741032352,0.029148246803078592,0.0008496202916931814,0.059664362906177895,0.007119672402000204
3.856937178589295,0.9388760591158618,0.028849412252434092,0.0008322885873108943,0.059255872809534336,0.007022516924839429
3.8719446773386696,0.9393067891398325,0.028554513714613705,0.0008153602534780622,0.05885137793790924,0.006926969370381246
