model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,15,5,19,0.6534291832076764,1.6410966224626158,0.8837326284438487,0.8205483112313079,3.2638920018230477,2.8283667407269033,4_1,0_1,True,0.75,19,,,,
sqrt+inv,PASS_FIT,15,5,19,0.6005525776275404,-5.128648694320227,4.635539287372898,-2.5643243471601136,46.12150292901733,28.980903266900842,4_1,0_1,True,0.75,19,-64.90676352754288,43.69914832127182,,
sqrt+inv+threehalf,PASS_FIT,15,5,19,0.5349518418484592,-46.5806799611245,24.873882639518598,-23.29033998056225,437.210558094333,232.69155430382142,4_1,0_1,True,0.75,19,-1263.2080489124749,709.332969346635,1192.5942095796665,704.7941185543239
