knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
4_1,0_1,1,2.90039025688664,0.21236437021213944,2.6880258866745006,1.3440129433372503
4_1,0_1,2,3.1430827413515474,0.4244324788303293,2.7186502625212183,1.3593251312606092
4_1,0_1,3,3.3535527266032217,0.6082882113434713,2.74526451525975,1.372632257629875
4_1,0_1,4,3.5530760406187674,0.7596040443202846,2.7934719962984826,1.3967359981492413
4_1,0_1,5,3.642826178530771,0.8455617771609174,2.7972644013698535,1.3986322006849268
4_1,0_1,6,3.7272209664669442,0.9253754901700368,2.8018454762969074,1.4009227381484537
4_1,0_1,7,3.798697395380549,0.9946727497889869,2.804024645591562,1.402012322795781
4_1,0_1,8,3.8592473689029627,1.0535607245925973,2.8056866443103656,1.4028433221551828
4_1,0_1,9,3.9125200545846717,1.0777590896478275,2.8347609649368444,1.4173804824684222
4_1,0_1,10,3.93477196589423,1.1013877880832748,2.833384177810955,1.4166920889054775
4_1,0_1,11,3.9530318724016307,1.1170732092552909,2.83595866314634,1.41797933157317
4_1,0_1,12,3.9650749618593006,1.13139372994978,2.8336812319095204,1.4168406159547602
4_1,0_1,13,3.9738442805171927,1.1433631775226154,2.830481102994577,1.4152405514972886
4_1,0_1,14,3.979951483966573,1.1490289798935729,2.830922504073,1.4154612520365
4_1,0_1,15,3.9856423576080466,1.153196748421054,2.8324456091869927,1.4162228045934964
4_1,0_1,16,3.9861304145274725,1.1561879199604357,2.829942494567037,1.4149712472835185
4_1,0_1,17,3.983188277937623,1.1577800171927657,2.825408260744857,1.4127041303724286
4_1,0_1,18,3.9793874131793907,1.1592703013783205,2.8201171118010704,1.4100585559005352
4_1,0_1,19,1.2325193773184053,1.159896735141271,0.07262264217713432,0.03631132108856716
