normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-40.99584191955768,-40.99584191955768,0.14945109538476986,FAIL_NOT_SUBLEADING
Mmax,M_max,303.0,-40.99584191955768,-0.13529980831537186,0.000493237938563597,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),17.406895185529212,-40.99584191955768,-2.355149581967871,0.008585741098103027,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-40.99584191955768,-2.5040771377692823,0.009128659240659311,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-40.99584191955768,-0.15295215364042594,0.0005575898879665674,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-40.99584191955768,-0.009342508244009192,3.4058285556085036e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-40.99584191955768,-2.4467590828918273,0.008919705217869178,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-40.99584191955768,-0.14945109538476986,0.000544826715732164,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-40.99584191955768,-0.14945109538476986,0.000544826715732164,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-40.99584191955768,-0.2989021907695397,0.001089653431464328,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,4960.606011,-40.99584191955768,-0.008264280982736905,3.0127588253001023e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,284.9793692745319,-40.99584191955768,-0.14385547285026362,0.0005244277709127699,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,81213.24091211,-40.99584191955768,-0.0005047925862720329,1.8402306533550083e-06,PASS_SUBLEADING_CORRECTION
