E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,pressure_kappa_eff,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
259.9999999999999,259.9999999999999,171.21090245378645,55.437253200439294,215.61692581541357,133.69571950257884,253.13210876662117,2,3,1645.3214902795696,2272.1073509575535,3917.4288412371234,274.0748756567669,6736.341149140669,-0.005323136536033842,0.0051317660101303985,-979.5043352469951,8644.157218828022,-979.5096583841932,8644.16235189714,-0.0018253646605456226,0.001759615897481768
260.17862621209105,260.17862621209105,171.21090062650006,55.43725320059947,215.61692581491252,133.6957182489403,253.1321081924723,2,3,1645.3214866237033,2271.4346391343734,3916.7561257580765,274.0748756567669,6736.341149140669,-0.005319612100720406,0.007695162549286927,-973.5676318008918,12975.150062990142,-973.5729514127597,12975.157758973888,-0.00182415617746301,0.0026382939749041157
260.3573751446575,260.3573751446575,171.21089880163265,55.437253200759244,215.6169258144128,133.6957169969617,253.13210761908377,2,3,1645.3214829726785,2270.770081824564,3916.0915647972424,274.0748756567669,6736.341149140669,-0.0053125666454434395,0.010251609304516851,-961.6819805298001,17323.989762893878,-961.6872930959798,17324.00001450302,-0.0018217407632619143,0.003514620143741487
260.5362468820117,260.5362468820117,171.2108969791811,55.437253200918654,215.61692581391452,133.6957157466409,253.1321070464547,2,3,1645.3214793264892,2270.113695846709,3915.4351751731983,274.0748756567669,6736.341149140669,-0.005305530736222863,0.010238048750533135,-949.7718152459711,17359.720284025767,-949.7771207764745,17359.730521566,-0.0018193285795859993,0.0035100222684067983
260.71524150852287,260.71524150852287,171.21089515914207,55.43725320107764,215.61692581341754,133.69571449797562,253.13210647458396,2,3,1645.321475685129,2269.4654980540845,3914.7869737392134,274.0748756567669,6736.341149140669,-0.005298503907397389,0.010224657703469031,-937.8370853886008,17395.52449929889,-937.842383892741,17395.53472378722,-0.0018169194809161127,0.0035055409290802864
260.8943591086194,260.8943591086194,171.21089334151264,55.43725320123624,215.61692581292195,133.69571325096393,253.13210590347066,2,3,1645.3214720485914,2268.825505334722,3914.1469773833132,274.0748756567669,6736.341149140669,-0.005291486391797662,0.010211266656409368,-925.877740293974,17431.402559936163,-925.8830317803659,17431.41277103324,-0.0018145134527003393,0.0035009112711963386
261.0735997667866,261.0735997667866,171.21089152628952,55.43725320139443,215.61692581242767,133.69571200560347,253.1321053331137,2,3,1645.3214684168702,2268.1937346114896,3913.51520302836,274.0748756567669,6736.341149140669,-0.005284477956593037,0.010198045116282195,-913.8937291936018,17467.354617985082,-913.899013672024,17467.364815860754,-0.0018121107132174075,0.0034962922074983638
261.25296356756866,261.25296356756866,171.2108897134696,55.437253201552224,215.61692581193478,133.69571076189214,253.13210476351225,2,3,1645.321464789959,2267.570202842154,3912.891667632113,274.0748756567669,6736.341149140669,-0.005277478601783514,0.010185332096923183,-901.8850012149196,17503.38082716614,-901.8902786937542,17503.391012159293,-0.0018097110296366736,0.0034918214623569366
261.4324505955671,261.4324505955671,171.2108879030499,55.437253201709666,215.61692581144322,133.69570951982783,253.1321041946653,2,3,1645.3214611678522,2266.9549270194584,3912.2763881873107,274.0748756567669,6736.341149140669,-0.005270487628877163,0.010171602036014527,-889.8515053782612,17539.481340724626,-889.8567758668214,17539.49151249614,-0.0018073144310619682,0.0034872871521185456
261.61206093544246,261.61206093544246,171.21088609502712,55.43725320186669,215.6169258109531,133.69570827940842,253.1321036265718,2,3,1645.3214575505433,2266.3479241711943,3911.6693817217374,274.0748756567669,6736.341149140669,-0.005263507133349776,0.01015736345433238,-877.7931906005833,17575.65631104738,-877.7984541077167,17575.666469088872,-0.0018049209757009521,0.0034827104651493634
261.79179467191244,261.79179467191244,171.21088428939822,55.43725320202332,215.61692581046418,133.6957070406317,253.1321030592307,2,3,1645.3214539380251,2265.749211360273,3911.070665298298,274.0748756567669,6736.341149140669,-0.005256535718217492,0.010144989448816588,-865.7100056929048,17611.90589135734,-865.715262228623,17611.91603651631,-0.0018025306635536253,0.003478176154909196
261.97165188975396,261.97165188975396,171.21088248616007,55.43725320217956,215.61692580997664,133.69570580349557,253.13210249264114,2,3,1645.3214503302922,2265.1588056847954,3910.4802560150874,274.0748756567669,6736.341149140669,-0.005249572219327092,0.01013244593638074,-853.6018993617035,17648.230235589202,-853.60714893369,17648.240368035156,-0.001800143436412327,0.0034736630330360896
262.15163267380115,262.15163267380115,171.21088068530955,55.43725320233543,215.61692580949045,133.69570456799786,253.13210192680216,2,3,1645.3214467273385,2264.5767242781308,3909.8981710054695,274.0748756567669,6736.341149140669,-0.005242618033662438,0.01011871587547919,-841.4688202065881,17684.629498503404,-841.4740628246218,17684.639616541215,-0.0017977593233808875,0.003469118128617499
