amplitude,samples,min_area_excess,mean_area_excess,median_area_excess,max_area_excess,fraction_negative_below_tolerance,status
0.015270311698213197,300,0.0017182549494663135,0.002701182130049613,0.0027036135389710836,0.003461596745315987,0.0,PASS_POSITIVE_EXCESS
0.05,300,0.019336546164597124,0.028661949299626108,0.028839973636665128,0.037614416004693396,0.0,PASS_POSITIVE_EXCESS
0.1,300,0.08367292386153302,0.11444644347047543,0.1141707972986934,0.14494514976895623,0.0,PASS_POSITIVE_EXCESS
0.25,300,0.4852553802888533,0.6827476577597541,0.6816158125956866,0.8976841912657267,0.0,PASS_POSITIVE_EXCESS
0.5,300,1.7276128891158002,2.3914237410952426,2.38382935798844,3.178020800473057,0.0,PASS_POSITIVE_EXCESS
1.0,300,4.688601281914243,6.673032051750555,6.707350316724728,8.51205541331351,0.0,PASS_POSITIVE_EXCESS
