status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,41,163,123,6,0.008303133279339778,-0.21905805419012153,0.11976320930538792,9.495281413424937,8.912383153997409,-26.746581268172548,61.43043152970241,48.15943147530906,271.8064697387925,62.18636216447315,743.5709474778047,-425.0401472355391,833.4462285560019,3_1,0_1,48.15943147530906,24.07971573765453,163,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,41,163,123,6,0.013046346330171618,-1.894499106020128,0.18817863734630583,131.29876074005819,14.00363372987829,-847.188006347488,96.52292188812348,3641.2675634716916,427.07749227838053,-9653.813198380369,1168.3401645481783,10234.995646779696,1309.55722129292,4_1,0_1,3641.2675634716916,1820.6337817358458,163,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
